r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.85,10.3,0.2,10.536030092649979,9.59,108.19776470588235,61.7502971424505,27.891884466916736,0.8921896506232022,94.75476157060874,2.1207096327083064,0.49588124739997413,0.30398931499509185,0.26616704651959594,99.4579030830191,26.47241631663941,22.39980013320699,130.59756483908933,0.20702645929910718,0.6304489497289631
1.14,12.9,2.7,13.081244491323687,11.99,126.10535087719299,47.580521519208176,34.59788158867577,0.9443700308620128,100.8387110435408,2.157603041325593,0.5312989196725694,0.32929025293358155,0.3120768106360014,83.53426022831071,26.069105510888985,23.99899775595292,150.10434863314592,0.1903091152525409,0.6304489497289631
1.42,16.4,1.8,15.122209268043045,13.861908238045729,135.318661971831,30.128603672925003,38.13281028468481,0.9609785338129639,103.98638039227603,2.1778116594509527,0.5506991930729146,0.34340956894137165,0.3914923783813632,70.37230941259618,27.550222784126472,25.724445877807696,161.04310784963872,0.1901027212437385,0.6304489497289631
1.71,18.6,2.1,16.37288161582403,15.652683476005002,143.27865497076024,33.52998560879517,26.215310784688704,0.8732121743140022,96.98567617611208,2.137042698943685,0.5115609909859374,0.31511445916632924,0.27303263783089676,49.5257737842436,13.522152656928304,13.4881593016307,156.76681427239095,0.09413934897310362,0.6304489497289631
1.99,19.8,2.0,17.90627982216655,17.53046491111973,154.43075376884426,17.67464348004518,16.28961229291243,0.684031973788958,89.18473005414559,2.0996292149766873,0.4756440463776198,0.2898086286782711,0.2183042909146389,30.65588287978523,6.692310774433733,6.6922899847883945,161.12304375363266,0.04333521543495297,0.6304489497289631
2.28,26.1,0.6,18.839024959282064,18.698804774637335,153.353201754386,2.1627996424699965,7.604090466578629,0.3718381860334906,82.14426513743086,2.093080167514992,0.4693569608143925,0.2854439751517256,0.17232506788629426,13.396655500770349,2.308579568619548,2.3085795686195474,155.66178132300553,0.015054003059984892,0.6304489497289631
2.55,27.7,2.7,19.88762004230237,19.922020479860972,155.64192156862745,-2.0479709396732,-2.6311665899497885,-0.1343229311827183,73.59104603335086,2.090490725262339,0.4668710962518455,0.28372356826200196,0.1385406070077456,-3.876456867451781,-0.5370466874561137,-0.5370466874561137,155.10487488117133,0.0034505272230580084,0.6304489497289631
2.84,29.7,2.6,20.52907175760752,20.791007671587252,152.206338028169,-13.299005458744,-12.487891785670257,-0.5658465979509262,92.31651509112822,2.1406531889878626,0.5150270614283481,0.3175899754537589,0.20719443444566898,-18.393304929225437,-3.8109904123976,-3.81099041232436,148.39534761584463,0.025038316153225316,0.6304489497289631
3.13,33.0,3.4,20.878719595399176,21.517811226981244,147.92849840255593,-17.646299673846915,-20.530107882023152,-0.7835300821546106,107.85234212905442,2.230822313635578,0.6015894210901547,0.38132333387247347,0.32063438675640143,-26.998579708928172,-8.656673048266008,-8.656635161883257,139.27186324067267,0.05851904977593212,0.6304489497289631
3.41,34.8,1.2,21.298452687437944,22.01645975174029,142.14794721407625,-31.608982498557154,-23.22775479837185,-0.8315079822752953,113.14443948626683,2.266866799914794,0.636192127918202,0.4078275013758991,0.3305743381683311,-27.58959078677272,-9.120410714672477,-9.120355753949386,133.02759146012687,0.06416100923056192,0.6304489497289631
3.7,35.0,0.9,21.439291814334926,21.924235448471173,129.91137837837834,-38.04828083929449,-15.300665753458349,-0.65605687528015,112.35228685210933,2.311790433645361,0.6793188162995467,0.4416819595755615,0.28529388145400697,-19.921483849398356,-5.683477451718169,-5.6834774323760575,124.2279009460023,0.04374888099012343,0.6304489497289631
3.98,39.0,10.2,21.86928960142324,21.89594711356419,120.4604271356784,-15.536205521416703,-1.1619259031933336,-0.059607059240006345,81.16205928903788,2.383397109653429,0.7480612252672918,0.49752885013453446,0.2411560399774098,-1.2155355970056756,-0.2931337510254654,-0.2931337510254654,120.16729338465294,0.0024334443930782773,0.6304489497289631
4.26,35.9,5.4,23.167238165486363,22.723540657212734,121.211103286385,26.33643976582351,12.63155694881711,0.5708418904889568,115.27511201709814,2.4000326977354294,0.7640313898260123,0.5108345954091654,0.30942901113221954,15.446916166705767,4.779723994506061,4.779723994452566,125.99082728083756,0.03943305410532565,0.6304489497289631
4.55,40.0,4.1,25.452608673521905,24.827374005319207,135.4721978021978,53.04739957747817,21.06751274546259,0.793958388689807,121.60054536254374,2.360338136212676,0.7259246107641688,0.4792921198262929,0.3256153814228691,21.218851221944398,6.909184333988537,6.90918423899837,142.38138204119616,0.051000754033506,0.6304489497289631
4.84,38.7,1.4,27.792739588528903,27.121511757274888,151.97859504132234,37.35843176149506,24.47666266592426,0.8502760910913045,121.14546678655019,2.3367088761229837,0.7032405210780643,0.46085346057192655,0.3578391854271738,21.282457428243667,7.615697230011218,7.615697073508624,159.59429211483095,0.05011032685844243,0.6304489497289631
5.12,41.8,0.5,28.762691951595716,28.330981274922337,156.76650390625,4.131498143932911,20.764843279959628,0.7881409943574754,115.39728127420348,2.29831760186376,0.6663848977892097,0.4314331560474436,0.27100748121875273,17.763540626875002,4.814052402816379,4.814052402810347,161.58055630906034,0.030708424839161926,0.6304489497289631
5.41,42.9,0.4,29.03223968826112,28.895406209292158,154.3335489833641,1.5095440808916507,11.19768614825277,0.5191135905901647,95.12617729421385,2.1773398205487795,0.5502462277268283,0.34307780279546657,0.16051506720875128,9.12778030578853,1.4651462692503623,1.4651462692503623,155.79869525261446,0.009493375087961978,0.6304489497289631
5.68,44.4,1.7,29.950549914687244,29.920482950647706,157.61184859154932,7.777342836000355,4.641679244756319,0.23398561664498907,76.9337969565498,2.083472955859548,0.460134037625166,0.2790762356915676,0.1,3.169260901711037,0.31692609017110374,0.31692609017110374,157.92877468172043,0.002010801173789344,0.6304489497289631
