r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.45,18.9,9.78,65.09202102482935,65.19,9443.858,1497.617960758008,-250.59049093263457,-0.7535839421034948,85.87495485847423,2.0714649265436775,0.44860632948193047,0.27117582016984554,0.1972510038851393,-143.80886002268593,-28.366442007052278,-28.366442007052278,9415.491557992947,0.003003692135885804,0.8390157944833323
1.34,58.3,10.5,120.07301858573412,120.17000000000002,10776.737985074627,-543.9242555549969,-504.66509175360284,-0.9622949322369324,96.38928053022453,2.126987924073796,0.5019084071108441,0.308251472006681,0.25119000340307446,-69.22008669865602,-17.387393813396514,-17.387393813396514,10759.35059126123,0.0016134189990942769,0.8390157944833323
2.23,74.1,5.69,137.37688612053518,137.48,8475.672825112106,-2206.6461598661836,-565.6035054319524,-0.9764350449380288,99.32204535414873,2.145189567539368,0.5193819848377934,0.3207086676970883,0.2922366872066015,-43.48947346130724,-12.709219652691841,-12.709219652691841,8462.963605459414,0.0014994938944577233,0.8390157944833323
3.12,119.0,4.27,146.07652717693006,146.18,6848.907820512821,-1270.3730041048414,-793.4182485896237,-0.9960028731421311,102.35443576392544,2.1639277158833234,0.5373706072479905,0.3336893365094934,0.29663559122795824,-32.674779519138276,-9.692502540902764,-9.692502540902764,6839.215317971918,0.001415189515598251,0.8390157944833323
4.01,141.0,3.76,157.7602911900862,157.86,6214.408877805488,-304.69206839174797,-596.5092453698012,-0.9814536837677784,106.07906178757001,2.1905542897045103,0.5629321181163298,0.3524073706061256,0.30227273075462424,-25.96301395562104,-7.8479111269859905,-7.8479111269859905,6206.560966678502,0.001262857221223705,0.8390157944833323
4.9,195.0,4.54,175.75649806951785,175.79,6306.555938775509,358.54424496965134,-150.19805800961734,-0.528532712312098,91.47551504059456,2.1410383945460216,0.5153968587641807,0.31785443744606273,0.2435992089445235,-9.86689838256154,-2.4035686407279897,-2.4035686407279897,6304.152370134781,0.0003811222264669009,0.8390157944833323
5.79,227.0,4.2,199.20124410429273,199.19,6852.617633851468,440.6207605441157,82.00138875452018,0.3104830821712343,80.82912765373399,2.0978390921252177,0.47392552844020897,0.2886136666035809,0.17849613525544894,4.334382846829617,0.7736705868765971,0.7736705868765971,6853.391304438344,0.00011290146747041418,0.8390157944833323
6.69,246.0,4.24,217.8838190977105,217.87,7095.267100149476,24.909776934735458,124.72673943579267,0.4529240502931621,83.75993995467208,2.089654183277296,0.46606801594620406,0.28316842287287625,0.15873004888855247,5.670686286484623,0.9001083114853482,0.9001083114853482,7096.167208460962,0.00012686038436313652,0.8390157944833323
7.58,268.0,5.56,228.65174198915614,228.65,6897.206134564644,-109.3757702841537,18.030477265096287,0.0704820430561731,70.49098734928852,2.088714847541609,0.4651662536399445,0.2825454382229305,0.16033791241870407,0.6554549875230483,0.10509428438387329,0.10509428438387329,6897.311228849028,1.5237225382760657e-05,0.8390157944833323
8.47,283.0,2.96,241.7457692508169,241.76,6900.578229043683,-91.06531498538557,-126.56724974929224,-0.4586335494910312,85.694665471541,2.10513231002961,0.4809270176284258,0.29349117614649084,0.1750692279054573,-4.640194639629204,-0.8123552928909263,-0.8123552928909263,6899.765873750792,0.00011772278581969346,0.8390157944833323
