r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.41,15.0,4.1,16.46523341918489,13.301372109673498,431.5280487804878,396.51695419393207,210.53251653155579,117.21974579318149,104.96203469147753,2.2956725023606084,0.5582690009442434,0.47146836432308614,0.8253569998309863,23064.641619443544,229.7010037762024,661.2290525566902,0.5322968099648329,0.0
0.82,23.4,1.3,26.19655188198809,22.071746645881923,594.0999999999999,94.07833221161597,98.01449001869572,72.76944153474865,103.40228160686999,2.30834758277895,0.56333903311158,0.4751556604447854,0.8247028689049435,13033.424786176125,242.80162256791922,836.9016225679192,0.4086881376332592,44.45030425843284
1.24,29.2,1.5,27.725599150028128,25.138022993067693,509.61306451612904,-230.9666121356334,-0.555221856185323,-1.0307866290478458,102.02807926522226,2.3154083510076897,0.5661633404030759,0.47720970211132796,0.8217444155290987,1691.5394715223438,110.31342599035517,619.9264905064842,0.21646506667778687,73.8002281637965
1.64,36.2,1.1,24.288849783990344,25.762765767673315,404.7073780487805,-166.07317837036808,-101.85877431164032,-66.24342204554819,99.44509880070332,2.333518885955101,0.5734075543820405,0.48247822136875673,0.8183443124322095,-2870.2922807643354,-44.98285132362943,359.7245267251511,0.11114907650190534,65.21263541650035
2.06,44.0,1.1,19.98119754242037,27.735754902291735,373.4330582524272,-96.33160518047313,-139.59217576467253,-97.0680969827358,95.69613794143524,2.3680811038988705,0.5872324415595482,0.49253268477058054,0.814939127845978,-4013.1161195501463,-179.62322561688063,193.80983263554657,0.4810051537950929,30.82467493718761
2.47,52.1,1.2,20.051873919307994,28.32203735609428,324.7521457489878,-110.00080808334295,-108.85726881223304,-94.19383420118898,92.12720705379083,2.3830217536527436,0.5932087014610975,0.4968790556080709,0.8099422115954173,-3520.331423642205,-161.96767300573916,162.78447274324864,0.49874242595745494,2.8742627815468182
2.89,52.9,1.7,20.10124564308494,28.554554803043242,282.13238754325255,-94.58867505354503,-89.22532951944804,-82.99225985555617,88.39576694384533,2.396002067437683,0.5984008269750734,0.5006551468909625,0.8055273500768056,-2654.311569754684,-142.31921231707912,139.81317522617343,0.5044412431921194,11.201574345632807
3.3,54.8,2.2,19.939205534591494,28.506204587773517,246.24354545454545,-77.292077373436,-83.71432253494996,-75.2063959639934,83.8613197473737,2.4193622120073277,0.6077448848029311,0.5074508253112227,0.8035744648767859,-1992.6214376906353,-125.76720686342908,120.47633859111637,0.5107431613335208,7.785863891562769
3.71,55.0,2.5,19.967153523193257,28.488123841348344,218.75288409703504,-67.91348190644308,-75.46947496987791,-70.39959955019164,80.53565067377329,2.4316725898583,0.61266903594332,0.5110320261405964,0.8020632293978106,-1571.8059985488899,-111.29002161219165,107.46286248484338,0.5087476769578284,4.806796413801763
4.12,52.0,2.7,19.073118140481945,28.01935937882949,190.5544902912621,-68.77657025798271,-70.30705401076544,-66.93175977911399,78.54563901583221,2.4403813256386253,0.6161525302554501,0.5135654765494183,0.8007808524433079,-1360.0842541483598,-102.25744281534429,88.29704747591782,0.5366309797215695,3.4678397710776494
