r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.25,4.25,2.0,4.285616049535644,3.433846240005513,47.1652,108.68243902439032,114.2288242241834,92.53334535857354,98.81851895920869,2.3761579403641453,0.5904631761456581,0.49488230992411497,0.7818365581828153,32112.852129371255,26.30081969615,73.46601969615,0.5576318916521079,0.0
0.41,6.84,2.0,6.2941266113916425,5.14463798532025,64.55439024390245,105.24032894736847,124.09361942479885,95.02402697692764,100.04271249691612,2.390707402574324,0.5962829610297297,0.4991148807488943,0.7799814122759393,25750.902426781937,32.07007268348401,96.62446292738645,0.4967915049978064,2.4906816183541025
0.57,9.56,2.0,8.401039598531598,6.788225099390856,80.8421052631579,139.85647510037754,131.05222144211336,98.35469420459037,101.36175659429216,2.403445686534778,0.6013782746139112,0.5028205633555718,0.7783218728164544,18161.762758202658,42.97801111595784,123.82011637911575,0.5316290437520826,3.3306672276627296
0.74,12.3,2.0,11.064641560171664,9.051143574156804,110.70702702702704,158.00641502746754,137.58654219721845,100.35517695043052,101.82209178027634,2.415857260543511,0.6063429042174044,0.5064312030672032,0.7786561171595711,14124.198025254842,54.73390926361894,165.440936290646,0.494403207578293,2.000482745840145
0.9,15.1,2.0,13.43807419275188,10.940100547984008,132.9842222222222,143.47544911096298,139.1371797293453,99.50079796212354,100.16419513415045,2.419519772568795,0.607807909027518,0.5074966611109222,0.7824462746040464,11103.713922341818,67.66226445544902,200.64648667767122,0.508799189293167,0.8543789883069763
1.07,17.5,2.0,15.921593291579905,13.004526135157713,158.05392523364483,141.3540427999157,124.89917290248198,94.1364002335103,95.80504791574657,2.402683767699641,0.6010735070798564,0.5025989142398956,0.7899396275734536,8462.827653489474,78.85928312381519,236.91320835746,0.498939099470264,5.364397728613241
1.24,19.7,2.0,18.26617318195221,14.983167221919402,181.04459677419354,112.99351660800274,102.5298043488157,83.80871236274643,87.08621925645582,2.377495342395854,0.5909981369583417,0.4952713723333394,0.8022963772046616,5995.934099758309,88.03046992989529,269.07506670408884,0.48623638318071766,10.327687870763867
1.4,21.8,2.0,20.115653851862305,16.537185371156724,195.34178571428572,68.66644096606088,79.55196084482485,68.08591207232884,75.52756194089677,2.3472550326049757,0.5789020130419903,0.48647419130326564,0.8165982816190788,3824.1780254271334,93.68644991995913,289.0282356342449,0.4796027105894715,15.722800290417595
1.57,24.4,2.0,21.707492769498305,17.883402920026153,203.70452229299363,46.159572259136176,51.37322292885907,47.04191289231869,63.860855506897224,2.3032229357430087,0.5612891742972036,0.4736648540343299,0.8291173158764904,2109.047213257862,96.43257473746579,300.1370970304594,0.47339437363478976,21.043999180010147
1.72,27.3,2.0,22.705451304816513,19.01036822368257,210.1128488372093,28.58623159100874,21.996826503677518,23.232267094604147,54.82750299305194,2.283939552891789,0.5535758211567157,0.4680551426594296,0.8372097118759542,875.9936710741038,89.61826683453137,299.73111567174067,0.42652444784072,23.809645797714545
1.89,30.3,2.0,21.186408335158497,20.057180759019946,212.85211640211642,0.46035322008681495,-0.8377568552820236,-0.9743959157290121,50.517056333277694,2.287795205180197,0.5551180820720788,0.4691767869615119,0.8400019298737952,34.93638620634633,24.642009600038847,237.49412600215527,0.11577056416712156,24.20666301033316
2.06,32.6,2.0,18.763399327212426,20.81237372334064,210.26936893203882,-33.88846551790501,-24.151604739766746,-23.49390299007139,53.460695004188715,2.3139815145053446,0.5655926058021379,0.4767946224015548,0.8348335249074008,-569.9171809285739,-39.363954217264215,170.9054147147746,0.18720726854888237,22.51950707434238
2.46,33.3,2.0,15.654994548882726,21.81966544198146,193.53569105691057,-45.50647582873684,-47.92086724594081,-43.450901062928324,60.805091470023555,2.3541531037501437,0.5816612415000575,0.4884809029091327,0.82562940193333,-1044.3920884944114,-93.91014051806997,99.6255505388406,0.48523422220067414,19.956998072856933
2.79,34.6,2.0,15.926971356513297,22.225402133594795,177.04964157706092,-70.40966716328742,-66.06495407793051,-58.51038853568203,69.1162459656908,2.4084431900177514,0.6033772760071006,0.5042743825506186,0.8162143653136631,-1380.3691995511915,-86.12906215369354,90.92057942336739,0.4864684355557186,15.059487472753709
3.13,34.2,2.0,14.43215981441769,21.403518402356188,146.361214057508,-90.2600809398616,-77.33927716232182,-66.26579992383633,76.4076493288254,2.443042656618234,0.6172170626472937,0.5143396819253045,0.8085125075323397,-1561.5831585734334,-79.8157709556253,66.5454431018827,0.5453341684106571,7.755411388154293
