r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.22,10.7,4.9,7.504298253265279,5.6097237008608545,143.04090909090908,500.981259968102,398.1986507464221,89.20364509295698,108.70187937014954,2.353857293508084,0.5815429174032337,0.4883948490205336,0.8157625317778803,33493.80908266857,112.93405579072873,255.97496488163782,0.7895227771445017,0.0
0.76,24.7,4.9,21.20166834404129,17.728897314836022,413.57078947368416,373.27467546110313,285.8909983902526,87.9146463567289,106.59392332790293,2.329797430692015,0.5719189722768061,0.48139561620131355,0.8216471608167003,20773.22167401044,177.8907112772667,591.4615007509508,0.43013364532744885,1.2889987362280806
1.31,38.9,4.9,32.21612209393765,26.83994225031045,549.9103053435115,114.77479836670138,169.91341050257378,75.08395780530967,103.17729910308574,2.3304028211338164,0.5721611284535266,0.481571729784383,0.8298313133385496,6704.515637360694,242.36337616144857,792.27368150496,0.4407325591217133,12.830688551419229
1.94,42.7,7.89,39.045056526981824,32.63540715235525,549.0050515463918,-60.55700181274584,57.67402691409322,36.653438643296624,98.94151627357512,2.3290506660617023,0.571620266424681,0.48117837558158616,0.834983828336344,2515.859519759768,236.8281645336114,785.8332160800032,0.43137702260941596,38.43051916201304
3.92,55.0,4.9,43.65932738754823,39.19282587413161,391.85653061224485,-78.9066794702918,-27.068499002234454,-9.671339308636716,95.44723733351067,2.3319817074913143,0.5727926829965257,0.4820310421792915,0.8320117616185124,237.64688779713833,94.40287447273444,486.2594050849793,0.24091183149413745,46.32477795193334
4.35,57.2,4.9,36.85720982450973,39.508907856330325,358.83995402298854,-60.21565797430078,-61.84214906388611,-44.2582255153506,90.5150788228531,2.3574656626652883,0.5829862650661154,0.48944455641172024,0.8300199534336375,-673.6173654845342,-46.551697460244455,312.2882565627441,0.129728300704392,34.586886206713885
5.0,59.8,4.9,28.907460791638815,40.42422664690074,326.82362,-50.43795412053521,-60.928898934511075,-50.48637996370167,85.6110838116723,2.391639286052299,0.5966557144209196,0.49938597412430513,0.8269551298620545,-849.0332720052957,-159.69536211597296,167.12825788402705,0.488628582340447,6.22815444835107
5.05,62.5,3.43,29.546731127530837,40.42083126309997,323.5333861386139,-59.09345194155692,-49.456602397042616,-46.492068907948195,82.7399629942037,2.380520327884053,0.5922081311536213,0.49615136811172456,0.8192170120049961,-744.613859712179,-150.6602534014654,172.87313273714847,0.4656714263699416,3.994311055753478
5.83,61.8,3.98,28.24601548565757,40.24219675912338,277.77605488850776,-55.99075116587062,-45.02683170550505,-43.698934630837655,81.07096225947815,2.3881667668975286,0.5952667067590115,0.49837578673382654,0.8133039515250322,-649.3272314325517,-140.92573056329212,136.85032432521564,0.5073357767279693,2.793134277110539
6.09,64.4,4.9,28.58255185331361,40.195712457922674,265.30300492610843,-21.54519678294952,-48.95636317588922,-44.11755390745279,79.86719397776992,2.4073804223811948,0.6029521689524779,0.5039652137836204,0.810811740359922,-580.1359962403649,-131.15484885921822,134.1481560668902,0.4943587008965359,0.4186192766151322
6.74,67.2,4.9,30.22597136104053,41.714089945724574,258.1699258160237,-38.066804516612976,-51.15479508206906,-46.34287945838999,80.59564352851451,2.422145285332317,0.6088581141329268,0.5082604466421285,0.8066708436273173,-556.2783177869069,-122.6195779349492,135.5503478810745,0.47495686241289786,2.2253255509371996
7.29,69.9,4.9,27.515158172713036,40.0131290953357,219.62283950617285,-70.0856114724561,-53.973767143386155,-47.563230160712536,82.16736087317415,2.431281535604279,0.6125126142417117,0.510918264903063,0.8025466120220965,-542.1176060092946,-115.77044865988796,103.85239084628489,0.5271330109391198,1.2203507023225484
