r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.44,15.7,9.1,15.910640831898208,12.435191996909417,351.44090909090914,324.40616391184557,210.63792109405733,37.42018920913334,113.01757900331988,2.3981750959634507,0.5992700383853803,0.5012873006439129,0.7623664519724812,7415.733677833803,223.89657200378753,575.3374810946966,0.6370817005423548,0.0
1.32,44.5,9.1,34.50659543810676,28.995382390994607,636.9183333333333,142.18057851239666,126.26099386724377,35.38919943067191,112.78780777357763,2.404708567109898,0.6018834268439592,0.5031879467956067,0.7618941097349637,4466.702130837944,265.1310066130075,902.0493399463408,0.41627158889497745,2.030989778461432
2.2,69.4,9.1,43.35088429108671,36.38259473979282,601.6787272727273,-62.20946477764661,45.389762292344884,15.192024888094451,110.72176049800737,2.414340014227391,0.6057360056909564,0.5059898223206956,0.765603964585106,1164.8067847213435,252.54816764508544,854.2268949178127,0.41973923324467327,20.197174542577457
3.08,90.0,11.4,43.464277061343786,40.30488059776384,527.4296753246753,-97.4784722222223,-27.026955853559258,-8.46692281215673,106.9501501750301,2.4175345851697068,0.6070138340678828,0.5069191520493693,0.7699560513250965,-83.38785573030438,85.92856508612194,613.3582404107972,0.1629194736402081,23.658947700251183
3.96,105.0,9.88,37.66790671181653,41.270592435776834,430.1166161616161,-79.94999396264892,-54.66453192418284,-28.738378911437525,99.3146366891066,2.389944041501364,0.5959776166005456,0.4988928120731241,0.780473190004918,-500.8657546742054,-71.81580907825435,358.30080708336175,0.16696822763822172,20.271456099280798
4.84,113.0,16.2,32.54228445634125,43.26330546779799,386.71768595041317,-37.67742681767512,-39.7882562739553,-27.067500012089905,87.23325246528887,2.390123868666214,0.5960495474664856,0.49894512543017144,0.7968603161626453,-479.5035574943358,-167.9159756947459,218.80171025566727,0.4342081621689185,1.6708788993476205
5.53,117.0,24.8,35.60985852581731,45.29266717692832,370.96305605786614,3.992698159278754,-19.785853102631663,-17.614326666421654,72.18298418797976,2.3471670326845677,0.5788668130738271,0.4864485913264197,0.8152348137937405,-260.0977207935445,-141.6570842262706,229.30597183159554,0.38186305054639635,9.453173345668251
7.48,124.0,9.1,47.303469525690346,54.511401559673736,397.2584090909091,12.171913473491058,-5.290208063217548,-7.767688576778212,60.20960931655451,2.317094150731285,0.5668376602925141,0.4777001165763739,0.8255993019510133,-102.80748603437482,-98.11158700963702,299.14682208127203,0.24697170598391296,9.846638089643442
8.37,127.0,9.1,54.13905696775806,58.26059474464709,405.53129032258073,2.5335436343959055,0.0818486641355256,-2.6888516536319624,49.73609377057911,2.3047574564817053,0.5619029825926821,0.4741112600674052,0.8342358677287933,-31.647294704031083,-55.34759983773572,350.183690484845,0.13648169983063294,5.078836923146249
9.24,130.0,9.1,58.716048674534626,60.92511140736634,401.7174458874459,-7.471768765578342,-2.8988801741426027,-3.4091400047918814,44.55533921312514,2.339944656804002,0.5759778627216008,0.48434753652480056,0.8346007995788561,-20.538954048018574,-28.603336369012986,373.1141095184329,0.07120262428689028,0.720288351159919
10.13,133.0,9.1,61.22158993561091,63.04616800409046,392.38097729516284,-10.817143180909746,-7.515452075263191,-6.75612076156041,43.782396163500266,2.3537390104112927,0.5814956041645172,0.4883604393923761,0.8296583359324874,-25.838031650885654,-22.382648149645135,369.9983291455177,0.05704315307010441,3.346980756768529
13.23,142.0,23.8,66.60837793837435,68.87459400969271,358.557044595616,-10.910946032111887,-10.204350008564749,-9.111450586344137,46.28294590536457,2.389961861345969,0.5959847445383877,0.49889799602791834,0.8224705665657626,-30.98336282795541,-23.20738385628761,335.3496607393284,0.06472438404455591,2.355329824783727
