r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.74,87.5,9.4,99.22813320227515,126.78499674646051,9238.181264367817,-2158.3159618972986,-1849.7325949124802,-286.74383445579303,109.0936376586202,2.2825119054673,0.5530047621869202,0.4676398270450328,0.8139515703930846,-14966.607126131725,-3579.432747811231,5658.748516556586,0.3874607615264385,0.0
3.5,106.0,7.1,98.01457134171376,137.9797380052593,5439.545171428571,-1757.837166046203,-1522.3072776619174,-286.6807445331349,109.18953830131021,2.309114337969278,0.5636457351877112,0.4753787165001536,0.8059028249757465,-10944.576418422097,-2694.7291156286005,2744.8160557999704,0.4953960360110204,0.0630899226581505
5.24,116.0,5.3,87.38024449216944,127.15870477478134,3085.751183206107,-1015.8779228243019,-1148.2129881102942,-285.6691209892242,108.44372499540825,2.3365285224210246,0.5746114089684099,0.48335375197702535,0.7968727142020172,-6348.404618913667,-1628.631502383338,1457.1196808227687,0.527790935071824,1.011623543910673
6.98,125.0,5.7,79.61469327745601,115.2906943339314,1904.29,-521.1893756444839,-750.6825185886158,-275.96754819436165,105.96694070743423,2.364104397466861,0.5856417589867444,0.4913758247176323,0.7880328904295468,-4299.029244303765,-996.1955321399142,908.0944678600857,0.5231322603909668,9.701572794862557
8.72,126.0,4.4,73.41394679288786,105.31830800008136,1272.0121559633028,-287.84451413918333,-419.83926187463,-243.88801435535441,99.94906118501316,2.3766087910490556,0.5906435164196223,0.49501346648699807,0.7839997057713537,-2869.1951320639737,-653.9378917764946,618.0742641868083,0.5140972031680493,32.07953383900724
10.47,123.0,4.4,68.51346936596799,97.0566401643906,899.7126456542501,-170.66361428890744,-229.23502946813568,-189.68847166957374,89.55650969961012,2.379029683416226,0.5916118733664903,0.4957177260847203,0.7814956137103755,-1733.0435402181151,-451.37496804570816,448.3376776085419,0.5016879225004988,54.19954268578067
12.31,118.0,4.6,64.92964108731847,90.09078532236246,659.3297806661251,-103.62088247627304,-129.2018051892581,-128.13674095894726,75.04442880766958,2.3643555836936385,0.5857422334774555,0.4914488970745131,0.7823585425895526,-905.9353038849215,-316.8555083892774,342.47427227684767,0.4805721168383389,61.55173071062649
14.52,115.0,6.4,62.004500235880585,83.48831055902377,480.0480716253444,-62.85676079183043,-74.61517492047234,-78.47753559126167,58.12095427621102,2.3796707832971906,0.5918683133188762,0.49590422786827365,0.7877946610767195,-401.29966718269554,-215.2713464530775,264.7767251722669,0.4484370611555898,49.65920536768559
17.07,122.0,15.2,63.07714633333157,78.40565285743114,360.13159929701226,-21.0232542500962,-41.63263724061058,-45.399876817911725,40.83958086572177,2.380082888691263,0.5920331554765053,0.496024113073822,0.793363185912705,-147.67215811796262,-127.04862392756155,233.0829753694507,0.3527838828238463,33.077658773349945
31.82,121.0,10.2,41.67669435428091,60.845069644137965,116.34577309868006,-14.911362795254623,-21.924183648887116,-24.529383224009415,26.290526302762895,2.3833391962635435,0.5933356785054175,0.49697140254939454,0.7953063131658411,-44.98941832644216,-61.75913412004554,54.58663897863452,0.5308240469351971,20.87049359390231
34.61,118.0,10.4,51.90614506549142,58.41294120312724,98.58629586824617,-5.750925889598536,-10.368554394052191,-13.141242165957191,16.021472592397398,2.3870321224215187,0.5948128489686075,0.4980457083408055,0.7984301771339251,-9.5284610473352,-20.740358406245598,77.84593746200056,0.210377702332621,11.388141058052224
37.16,113.0,10.5,53.69115205907758,56.41123469664531,85.6358288482239,-5.078614517655799,-7.179626447564111,-8.240096981595292,10.080366548626316,2.405278968867391,0.6021115875469564,0.5033538818523319,0.8009155939598589,-3.5179475356040792,-8.059407711760192,77.57642113646371,0.0941125673699525,4.9011451843619
