r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.39,17.4,30.4,15.66556984289782,12.30018699044856,387.9348717948718,418.659677410482,253.64029836335968,64.54338834765927,109.94265371319383,2.3394344467732244,0.5757737787092898,0.48419911178857444,0.8155865083012145,13947.84425630566,241.32173975053755,629.2566115454093,0.6220676646933178,0.0
1.18,46.3,37.1,34.2963545514758,29.12108686158537,718.6760169491525,151.2466469428008,152.3335239663383,59.34119224247959,108.44135345936036,2.342625438762121,0.5770501755048484,0.4851274003671625,0.8190166218839126,8415.653844119539,278.13748772926704,996.8135046784196,0.3870137324325736,5.202196105179681
1.95,69.1,13.1,42.13393513885125,34.879296151155344,623.879641025641,-139.02418735744854,64.57176963845802,29.167500774845976,106.86699164550276,2.324164437333739,0.5696657749334957,0.4797569272243605,0.8200109787611143,2232.044961309093,286.51445655637133,910.3940975820124,0.45924636374629796,30.173691467633617
2.74,85.2,6.2,40.511776747361516,37.08001213592034,501.79828467153277,-87.87419457462482,-27.06446852895563,-9.278161277119818,105.06550564565939,2.3206356264598247,0.5682542505839299,0.47873036406103997,0.8194671842538603,23.074912238615354,97.18129752848945,598.9795822000223,0.19366606163690336,38.4456620519658
3.53,93.2,6.2,37.96366271039079,41.37856449902534,485.03841359773384,-20.149094228919356,-70.20066833383622,-40.47120181166714,102.35449546233893,2.346486368590951,0.5785945474363805,0.48625057995373133,0.8187942648142128,-856.7880547337621,-76.75521632059032,408.28319727714353,0.1582456444042537,31.193040534547325
4.3,100.0,12.4,33.13634224610429,44.97301968958722,470.3656976744186,-39.521513426586225,-54.025748729103654,-44.41130519052706,100.80209719007863,2.3641893329243167,0.5856757331697267,0.4914005332143467,0.8133795174025917,-997.3525592838467,-215.01286570907993,255.35283196533865,0.45711850751903516,3.9401033788599165
5.09,108.0,6.2,33.66072054336832,46.422288827674144,423.3848526522593,-64.43435208160214,-42.646629472128424,-39.82005761708602,99.37952466853295,2.368537794187121,0.5874151176748483,0.49266554012716246,0.8055737797474098,-809.9118777458889,-200.78286689612213,222.6019857561372,0.4742325230539886,4.591247573441038
5.87,112.0,6.2,33.229649362418456,46.55347570267981,369.2037649063032,-58.14958933378574,-43.177318187279546,-37.07634712290155,96.76084940665618,2.3926331404516445,0.5970532561806579,0.4996750954041148,0.8005907287131553,-629.2570949161475,-181.09310106485907,188.11066384144414,0.49049635534138447,2.7437104941844694
6.4,113.0,24.9,34.34301180004491,47.139547091587545,347.208890625,-30.978598289748668,-40.60828317037512,-34.732078127080904,91.97554915178767,2.409215077190824,0.6036860308763297,0.5044989315464216,0.7991476697570356,-486.2740907298803,-162.92100632843375,184.28788429656623,0.469230514331487,2.3442689958206486
7.44,113.0,15.5,35.85646022212435,48.83667883875806,320.5673655913978,-22.802537804674934,-32.94958582207575,-29.820775127476423,86.95150272094513,2.4110345226551484,0.6044138090620594,0.5050282247724068,0.7972660058540778,-363.81881443960225,-147.76014251871158,172.8072230726862,0.4609332027485602,4.91130299960448
8.21,112.0,13.1,38.00617242668386,50.11723256525644,305.93629719853834,-26.676338342064106,-24.08588776373409,-24.63328671558699,81.25556383911943,2.397005179490918,0.5988020717963674,0.500946961306449,0.7957762982778223,-255.99415275671524,-129.99608495410175,175.9402122444366,0.42491226488807365,5.187488411889433
9.0,111.0,26.4,38.731690539708005,50.10559350012731,278.9522777777778,-26.14086534010526,-21.192575149764938,-21.031756724351045,75.17215680154148,2.405285273010472,0.6021141092041888,0.5033557157848646,0.795575534423681,-185.94924813718256,-112.26962754847703,166.68265022930075,0.40246894000239913,3.601529991235946
9.72,111.0,19.4,41.004073915925375,50.89229902450861,266.4635905349794,-13.831099042077454,-20.211181270502358,-19.343155670517802,69.53720265359256,2.4255620737004797,0.610224829480192,0.5092544214401395,0.7972693546009615,-138.42046119514077,-93.48683356968397,172.97675696529544,0.35084280513517924,1.688601053833242
11.79,113.0,12.5,44.31669838488959,53.23425400998872,240.3635114503817,-16.512035219902916,-18.455027283761947,-17.99957250270249,66.29599768462117,2.4384200933613647,0.6153680373445459,0.5129949362505788,0.7969613340845629,-100.45105846133258,-73.78422767283497,166.57928377754672,0.30696933668347687,1.3435831678153107
17.63,118.0,14.6,36.625305954997984,48.939710869599544,135.85339194554737,-17.895568408362045,-16.8059678974133,-16.952031209103364,64.22867764552308,2.4476621172648296,0.6190648469059319,0.5156835250224959,0.797128924233308,-74.91011181866257,-59.76643583112815,76.08695611441922,0.4399333353051919,1.047541293599128
