r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
5.49,198.0,10.0,177.93893837689762,215.85462932260685,8486.925500910747,-654.8433455570846,-721.6539796249433,-222.91784137435837,107.58268679325678,2.2526968381944608,0.5410787352777844,0.45896635292929777,0.8231446888305274,-4213.616097137581,-2719.66397255057,5767.261528360177,0.3204533811753995,0.0
6.17,195.0,5.0,183.2722857776888,222.74844466348134,8041.63202593193,-767.1229906526505,-770.7702314159645,-223.05767497539463,107.99409757358309,2.264025941898527,0.5456103767594108,0.46226209218866243,0.8191252425734253,-3925.4419147892295,-2597.7534628559433,5443.878563075987,0.3230380915812788,0.13983360103625841
6.92,194.0,4.0,185.77869397967032,226.13797160140976,7389.939624277457,-876.6168708008126,-823.7881109904454,-223.23692021432964,108.61244629205254,2.279257262391689,0.5517029049566757,0.46669302178667327,0.8128605186936718,-3528.736805652609,-2402.4073790763014,4987.532245201156,0.3250916111931285,0.17924523893501032
7.69,195.0,3.0,186.35540489860315,227.14213831871882,6709.174382314694,-900.4246045121903,-884.7703708496424,-223.35256238706012,109.42532559748217,2.3000740695943067,0.5600296278377227,0.47274882024561654,0.8044900283685252,-3209.8750241879607,-2193.135769190856,4516.038613123838,0.3268860882453639,0.11564217273047461
8.36,195.0,3.0,185.09115581841363,225.69941005682756,6093.328193779904,-919.9327434294889,-934.0740674537391,-223.41378643374574,110.29783180465735,2.324733389586835,0.569893355834734,0.47992244060707934,0.7953058033814703,-2949.632515303797,-1995.3932700722162,4097.934923707688,0.3274718194416513,0.061224046685623534
9.12,195.0,3.0,180.80644244503705,221.78880832900472,5393.670559210526,-959.7546448530691,-942.1361424109814,-223.42340303101463,111.15414251378218,2.3482857640725046,0.5793143056290019,0.48677404045745587,0.7860708717862898,-2733.3069907827194,-1809.1344156106913,3584.5361435998348,0.33541804152671406,0.009616597268887972
9.88,192.0,7.0,172.39013014547226,213.98334327699433,4634.501133603238,-1013.6414736731341,-906.543750399536,-223.37468060256475,111.86950937762744,2.3680258688305598,0.5872103475322239,0.49251661638707195,0.7780536235906461,-2542.0677487154812,-1626.5702660351342,3007.930867568103,0.3509698712211785,0.04872242844987795
10.56,188.0,8.0,161.97344782853105,203.82179324105653,3934.026837121212,-916.9272455870245,-836.4935503016618,-223.19829611213984,112.31424759373873,2.3835390469868907,0.5934156187947563,0.497029540941641,0.7724607402552237,-2371.790782764705,-1449.614166528232,2484.41267059298,0.36848100598851297,0.17638449042490834
11.31,186.0,7.0,151.85315827056831,193.8722992074938,3323.295172413793,-722.4626444549626,-734.149276444132,-222.57816971553322,112.41206572631592,2.392091671676892,0.5968366686707569,0.49951757721509593,0.7695107746400137,-2211.5451349644572,-1284.4462177943174,2038.8489546194755,0.38649778342180535,0.6201263966066222
12.08,186.0,6.0,143.21792283102315,185.08774702826764,2835.883617549669,-569.6817429401179,-604.4203511903975,-220.68565545036398,112.13155127043802,2.3927851615341478,0.5971140646136591,0.49971931971902483,0.7687637848185604,-2049.816468186818,-1137.9222417191309,1697.9613758305381,0.4012584418758154,1.8925142651692397
12.77,186.0,5.0,137.46039903127254,178.37381814604964,2491.559827721221,-448.0332755654206,-481.67225183219233,-216.4522542157016,111.42796902679632,2.389632863445089,0.5958531453780356,0.49880228754766226,0.7697861258582507,-1883.0025555899888,-1011.8917539673708,1479.6680737538504,0.40612781708430673,4.233401234662381
13.47,185.0,6.0,132.78195082897957,172.65772760001215,2213.117364513734,-364.9968474044615,-389.2500297769716,-209.09526697417778,110.27493601321657,2.387108235981673,0.5948432943926691,0.49806785046739577,0.7717853521462377,-1708.3724537203693,-904.2052289569747,1308.9121355567595,0.40856632524576775,7.356987241523825
14.17,180.0,10.0,129.02767648512562,167.52490949109625,1980.564241354975,-303.1867487959988,-320.39421866649,-198.81365433061774,108.66283201760771,2.3849596898272973,0.593983875930919,0.4974428188588501,0.7738035075176608,-1520.8056334151074,-805.6777699964541,1174.8864713585208,0.40679204096165095,10.281612643560038
14.98,163.0,8.0,124.7419658260267,162.15571066108035,1755.305373831776,-260.3515341788589,-269.5959641818692,-186.43412932430394,106.54504513741459,2.383919071867928,0.5935676287471713,0.49714009363430645,0.7754680104826371,-1331.9547091009858,-716.5498305646456,1038.7555432671304,0.4082194706670555,12.379525006313798
15.68,162.0,6.0,122.18861549890643,157.76867908428466,1587.433424744898,-225.40268738771022,-230.4263539045557,-172.9654067227014,103.82134510450477,2.3841967624522304,0.5936787049808923,0.4972208763497398,0.7770055235102914,-1148.7907791192472,-635.2613738814034,952.1720508634946,0.400181427440644,13.468722601602536
16.37,164.0,5.0,120.0614701168942,153.6407127033717,1441.9956383628587,-194.0420031423165,-199.0319496812846,-158.92540267729703,100.44086812976933,2.384587590722656,0.5938350362890624,0.49733457184659086,0.7784028822456971,-977.3388247002873,-561.4362854838191,880.5593528790396,0.38934672931551634,14.040004045404373
17.19,166.0,5.0,117.36905069261505,149.16853455068866,1294.4299999999998,-169.1487960178941,-172.17470784541047,-144.7147158537081,96.41271023266825,2.383722927770493,0.5934891711081972,0.49708303353323435,0.779733288084915,-819.3130804349878,-493.06327164132375,801.366728358676,0.3809114989928569,14.21068682358893
17.88,166.0,5.0,116.3653923745134,145.65736335661165,1186.580956375839,-146.21472767964335,-149.2742125493972,-130.75789002908522,91.77685275609713,2.3829462331977105,0.5931784932790842,0.4968570860211522,0.7812624706423572,-676.917893460723,-429.2596732396832,757.3212831361557,0.36176180894624016,13.956825824622882
18.58,166.0,5.0,115.7017054792139,142.38798615051763,1091.191528525296,-126.0653249994881,-130.14532364963077,-117.53038299515731,86.62013955699744,2.382221007622868,0.5928884030491473,0.4966461113084707,0.7830086848027692,-553.2686445434288,-370.6918164263318,720.4997120989642,0.3397128796695368,13.227507033927907
19.39,166.0,5.0,114.84097458371107,138.98471390768123,996.2223156266117,-110.90021090764384,-113.8878891916819,-105.31972592123438,81.13675393668291,2.3808626065989116,0.5923450426395647,0.4962509401015016,0.7847506584512092,-447.59569997332585,-316.05473216417886,680.1675834624328,0.3172532146756663,12.210657073922931
20.09,168.0,5.0,114.98011596690378,136.22694337024524,923.7322100547536,-98.39755864348452,-99.97934069565972,-94.27331401748444,75.47128779886825,2.3791113749670947,0.5916445499868379,0.49574149089951847,0.7866322838119009,-359.23510180007577,-265.67212704018704,658.0600830145665,0.28760730019844116,11.046411903749942
20.79,172.0,5.0,115.17198829683599,133.59454554733887,858.4657335257335,-87.86162372814967,-88.39000426844797,-84.35086460548584,69.71319254898316,2.3779015019223815,0.5911606007689526,0.49538952783196555,0.7887968570327563,-287.1661434729034,-220.43846617380825,638.0272673519253,0.2567819046992868,9.922449411998599
21.48,173.0,5.0,115.53043320670884,131.21915180338576,801.6045530726255,-76.67198519953244,-78.23790417987325,-75.39172546173575,63.962639741315016,2.3757256830857565,0.5902902732343026,0.4947565623522201,0.7911755231700599,-227.8211699823881,-180.22275619507388,621.3817968775517,0.22482751065255696,8.959139143750093
22.3,171.0,5.0,115.38740361078995,128.69347341648682,742.6910358744394,-68.11864286342941,-69.04359050241742,-67.15526492240537,58.48278958915283,2.372553390966974,0.5890213563867895,0.49383371373584695,0.7935206441003623,-179.9462354645111,-145.63933578298935,597.0517000914501,0.19609680034917154,8.23646053933038
22.99,170.0,5.0,115.64959441581428,126.74445471104444,698.7454023488473,-60.13971046477028,-60.8011707598144,-59.91744561338601,53.41841546226973,2.3686623695252713,0.5874649478101086,0.4927017802255335,0.7957518591932452,-142.18755770707085,-116.97816926740566,581.7672330814416,0.16741171945343913,7.237819309019358
23.69,172.0,5.0,115.67690844104588,124.9560086590477,659.0968383284087,-52.42599025620523,-54.53569245546822,-53.90153821389431,48.883371306754704,2.3672472162149756,0.5868988864859903,0.4922900992625384,0.7977234804329765,-113.74025229156437,-94.2531428249004,564.8436955035083,0.14300348195258192,6.015907399491695
24.39,173.0,5.0,115.67123949542781,123.50005060727707,625.3490159901598,-46.64952501513459,-49.68319294992351,-49.166544197532275,45.03111121923715,2.3671785280390845,0.5868714112156339,0.49227011724773373,0.7990724783845701,-92.53521813787145,-76.77026869993357,548.5787472902263,0.12276387543103064,4.734994016362037
25.2,176.0,5.0,115.03573454406762,121.79545393814992,588.6560555555556,-45.344593677801576,-45.76889481685448,-45.45811724237255,41.91271772315405,2.3679911884388547,0.5871964753755419,0.49250652754584867,0.7996967624073836,-76.93992684508285,-63.52826896455581,525.1277865909998,0.10792086204668322,3.708426955159723
