r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.49,211.0,40.1,190.956327436339,253.26089986415195,130900.17020408163,-64728.31320283211,-62455.77136128075,-8908.545852002506,109.08139228424496,2.2833195059696907,0.5533278023878764,0.467874765373001,0.8172545381459911,-1653311.9083902896,-56483.19267760345,74416.97752647818,0.43149823708817636,0.0
0.98,233.0,17.4,227.03044746168638,311.76855325705964,99183.2967346939,-66543.19922254617,-54595.816786438765,-8908.265876173264,109.30417717032219,2.307318495667682,0.5629273982670728,0.47485628964878024,0.8132849953141785,-1212994.8373978587,-46588.57829116988,52594.71844352402,0.46972201797032415,0.2799758292421757
1.47,227.0,14.4,215.91891829128193,310.74284770530113,65687.83496598639,-51550.717975361214,-44298.79103416737,-8904.9078729786,109.31853367857121,2.3252291908910605,0.5700916763564243,0.4800666737137631,0.8089854399408628,-715322.7526603598,-33972.88307749844,31714.95188848795,0.51718682911516,3.3580031946639792
1.97,234.0,10.8,214.1621941045254,307.98007938826174,48148.0859390863,-25428.540328622206,-33300.08193772988,-8860.191725443361,108.98365579633618,2.343483702202424,0.5773934808809698,0.48537707700434163,0.8050105269013763,-509227.966280962,-24866.13396768304,23281.951971403258,0.5164511419860385,44.71614753523863
2.46,245.0,7.67,224.221973547485,315.6951170037319,40513.580040650406,-13243.184441475125,-21740.406899925318,-8560.428051952793,107.84892684345046,2.352144982347469,0.5808579929389877,0.4878967221374456,0.8027999925368215,-382832.79385961336,-20076.387592874366,20437.19244777604,0.495547112171528,299.7636734905682
2.95,244.0,23.3,229.38170797932656,322.10372133832914,35169.76518644067,-9734.767720644695,-13066.750973194115,-7900.99836370106,105.67878677799744,2.353318089070635,0.5813272356282541,0.48823798954782116,0.8016154303796891,-288906.29532402405,-17333.84384558879,17835.92134085188,0.49286208633180384,659.4296882517328
3.44,261.0,23.3,233.72446810071654,326.41823846102716,30973.507674418604,-8744.824033523353,-9240.479314517877,-7007.968603287691,102.28791274446172,2.3571354930238626,0.5828541972095451,0.48934850706148736,0.8013910278627995,-214355.6542349335,-15093.528898557306,15879.978775861298,0.4873044750763968,893.0297604133693
3.93,259.0,22.7,230.03772023741394,323.32238075951375,26599.837633587787,-8182.438341705191,-7456.219009777988,-6119.503760522936,97.38843917526978,2.3633107561826687,0.5853243024730675,0.49114494725314006,0.8014947655214651,-156313.31192282256,-13134.862383708214,13464.975249879573,0.49379483306028676,888.4648427647544
4.42,258.0,22.7,225.74372891276565,318.52763459392344,22954.718099547517,-6297.182035241016,-6171.669058500525,-5315.092665472383,90.57136977462895,2.370482898703966,0.5881931594815863,0.493231388713881,0.8018353310054444,-111675.64266087537,-11425.254039945657,11529.46405960186,0.49773009585209727,804.4110950505537
4.92,258.0,22.5,226.98856273207653,316.54207761370367,20365.627418699183,-4321.882917775677,-4964.060619700496,-4472.608500596308,81.91691587822496,2.375490519842493,0.5901962079369973,0.4946881512269071,0.8027240903953899,-76307.8995762859,-9893.308798541899,10472.318620157284,0.48578463089519763,842.4841648760748
5.74,261.0,22.4,223.5887531307412,314.6649637312677,17249.832648083622,-3312.0179642573826,-3779.3219490212314,-3614.794420782895,72.31827810589417,2.3772456012235934,0.5908982404894374,0.49519872035595447,0.8038834915688772,-49104.71755778269,-8540.437085965237,8709.395562118385,0.49510260535275635,857.8140798134127
6.56,263.0,22.4,224.7680975867846,312.9960092397346,14933.917957317077,-2706.781839523213,-2864.3930949554006,-2862.032932461693,62.58149736192815,2.3780834647563953,0.5912333859025581,0.4954424624745878,0.8051229525748684,-29857.317225414026,-7232.592089514893,7701.325867802184,0.4843064030609051,752.7614883212023
