r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
9.93,377.0,10.3,310.97125370793,330.0082477757185,10967.31556898288,-763.6240201309583,-759.271350762112,-140.63835117283227,108.35937112542061,2.270378275713969,0.5481513102855876,0.46411004384406374,0.8207074352636614,-1529.752921540828,-1228.834135681596,9738.481433301284,0.1120451151380118,0.0
10.05,377.0,19.7,312.3634796386633,330.60639875840275,10875.680686567164,-716.3713915281344,-727.4565345969421,-140.63022383982783,108.61646741985817,2.28161095041637,0.5526443801665482,0.46737773103021685,0.8167877705240784,-1511.0151362122067,-1167.1291032862082,9708.551583280956,0.10731549931654022,0.008127333004438242
10.35,378.0,10.8,315.70312908591956,332.2614177120179,10666.439584541064,-789.1133018895507,-642.8376880495747,-140.58358075753762,108.84802665056489,2.294680276174201,0.5578721104696804,0.47117971670522213,0.8114131026138438,-1337.5274018203545,-1036.6361338511301,9629.803450689933,0.09718670655140946,0.04664308229021685
15.07,367.0,10.7,302.1971103634099,322.7986708460864,6914.33191108162,-604.5499393051084,-532.0031531923877,-140.34412641843417,108.90669817289736,2.3089156929047223,0.563566277161889,0.4753209288450102,0.8042598637917698,-1080.0887701660977,-854.4053343069077,6059.926576774713,0.12357019380824773,0.23945433910344605
20.09,364.0,6.67,287.82339069065284,309.82655567268597,4778.123175709307,-340.5297873941214,-418.77544344012455,-138.73210068015237,108.25534309763522,2.326493612052555,0.570597444821022,0.4804345053243797,0.7977522103587982,-773.4080150659806,-654.5639806538484,4123.559195055459,0.13699185989626125,1.612025738281801
25.12,375.0,6.19,275.0874139215682,296.174322992389,3492.0075477707,-209.45134584502344,-284.0766081057782,-131.9473931177798,106.31434679479108,2.346817102505156,0.5787268410020625,0.4863467934560455,0.7923182493595055,-569.1565617315487,-479.5439610646414,3012.463586706059,0.13732615250811317,6.784707562372574
30.14,383.0,3.82,265.13671139034483,283.84565119092457,2673.1371499668217,-150.23284276681852,-178.85163558210655,-118.08000913752363,102.47640146936683,2.357745636721745,0.583098254688698,0.4895260034099622,0.7876282570333168,-410.0369619016242,-340.77232823865313,2332.3648217281684,0.12748030090520523,13.867383980256164
35.17,378.0,2.21,247.80179974570763,264.0318734547024,1982.1674779641737,-115.61912521781879,-121.71534282202687,-98.82094303280115,96.16377625144327,2.36671334337498,0.586685337349992,0.4921347907999941,0.7844672210652355,-280.696772197433,-236.19841463713988,1745.9690633270338,0.11916168399641607,19.25906610472248
40.19,364.0,4.0,233.31710394949658,246.4421209939567,1511.1649415277432,-78.42507668675067,-87.90325259749397,-78.66244103239299,87.06795547320095,2.374975619136617,0.5899902476546469,0.49453836193065226,0.7837438145647547,-180.7036592424359,-156.67698443940787,1354.4879570883354,0.10367960514026488,20.158502000408163
45.21,349.0,3.0,222.5914495368228,232.41340451875834,1194.779708029197,-54.84832359372288,-63.69450458204652,-60.416633517518875,75.94855018540994,2.3796295672568553,0.5918518269027422,0.49589223774744884,0.7842716457219365,-109.80961967609585,-98.85063466259805,1095.929073366599,0.08273544821551525,18.245807514874116
50.24,338.0,3.08,212.69480085442066,219.60726285803938,959.939289410828,-40.390894722358965,-45.05906398937129,-45.225754893004904,63.896900770982896,2.3793482494373066,0.5917392997749227,0.49581039983630737,0.785814455790505,-63.54122011544028,-59.479928134919206,900.4593612759088,0.06196217697415592,15.19087862451397
55.26,332.0,2.19,204.17458452992233,208.7867768801463,788.8512160694896,-29.189102689581294,-33.022906345353064,-33.56640978334458,52.038819285945955,2.3797003148420033,0.5918801259368014,0.49591281886312827,0.7882899798894057,-35.55089299514126,-34.467195657502685,754.384020411987,0.04369289791963315,11.659345109660322
60.28,330.0,1.61,197.53557087289855,200.49830049155028,666.8806984074319,-22.441922254442616,-24.950334864808955,-25.41837032410205,41.5566980526912,2.3800780859060224,0.592031234362409,0.49602271589993385,0.7908771228872034,-19.73849132297711,-19.563150960817378,647.3175474466145,0.02933530841053858,8.148039459242533
65.31,329.0,2.2,189.89771506773673,191.80659373441782,563.3098974123412,-18.24428846665958,-19.25347519436783,-19.775324113839353,33.298182211635066,2.3804668272461345,0.5921867308984539,0.49613580428978465,0.7929672267354162,-11.256832950708421,-11.156441770826532,552.1534556415147,0.019805158443115457,5.643046210262696
70.33,330.0,3.53,183.14074186066725,184.4081218384917,483.5255993175031,-14.485466191002306,-15.563229648786209,-15.939239817297588,27.201459567602303,2.3841772825009127,0.5936709130003651,0.497215209454811,0.7947618033351862,-6.798465876143564,-6.62340495840227,476.90219435910086,0.01369814745641433,3.836084296541765
75.35,332.0,13.4,176.52753684877862,177.4456051864909,417.8758168546782,-11.906596370153343,-13.22242019023232,-13.459232120425723,23.223133807760732,2.3880868239850708,0.5952347295940283,0.4983525306138388,0.795976538264422,-4.493725337976495,-4.312827260824248,413.56298959385396,0.01032083477164722,2.4800076968718656
80.38,333.0,15.3,170.23218463346177,171.0187501416146,363.86430579746207,-10.737874961673183,-11.721137489235039,-12.190585610984444,20.889822143401307,2.390947439857465,0.596378975942986,0.49918470977671703,0.7966114852591544,-3.4948545937588262,-3.3393408176036137,360.52496497985845,0.009177434456740564,1.2686465094412789
