galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC0100,0.23,6.81,9.708166665236027,8.19,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,0.27465116065773865,0.7593032695009988,0.11734686892288163,0.4959257278225952,0.4959257278225952,18955537.805574536,8.502312,1,9.708166665236027,0.4255751343958924,0.21105365826848171
NGC0100,0.69,20.0,23.848224252551802,4.09,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,0.27465116065773865,0.7593032695009988,0.11734686892288163,0.4959257278225952,0.4959257278225952,18955537.805574536,8.502312,1,23.848224252551802,0.1924112126275901,0.09542167066356573
NGC0100,1.15,33.0,34.888313229504234,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7000406583909617,0.2661944708412126,0.7524591587802595,0.12259104581387228,0.5054861612540121,0.5054861612540121,25158177.6908916,10.76938941369863,1,34.888313229504234,0.05722161301527983,0.02892473350385642
NGC0100,1.59,42.7,41.9519844584258,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.6338233922597807,0.2506905395109148,0.7399116224589041,0.1322053701140218,0.5230136225449433,0.5230136225449433,36529684.14730623,14.925698005479454,1,41.9519844584258,0.017517928374103153,0.009162115178422539
NGC0100,2.05,49.9,46.864233696925,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.5645962503953648,0.23448188402923992,0.726793743577487,0.14225670915508723,0.5413377866218259,0.5413377866218259,48418077.2608306,19.27092971506849,2,46.864233696925,0.06083700006162326,0.03293336695807102
NGC0100,2.51,55.5,50.432261499956546,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4953691085309484,0.21827322854756498,0.71367586469607,0.15230804819615265,0.5596619506987085,0.5596619506987085,60306470.37435499,23.616161424657534,2,50.432261499956546,0.09131060360438656,0.051103070532707504
NGC0100,2.97,61.9,53.637107490989855,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4448076825844187,0.19624719350798858,0.6835583016202365,0.15750524683802655,0.569059058989513,0.569059058989513,65030873.80891938,29.646747854014603,2,53.637107490989855,0.13348776266575352,0.07596242060918915
NGC0100,3.42,67.9,56.00903944900323,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.412828338854914,0.16925123711878673,0.6381730072635846,0.15804291604209705,0.5698905095298663,0.5698905095298663,62942545.48524208,37.124793,2,56.00903944900323,0.1751246031074635,0.09980184929612798
NGC0100,3.88,73.1,56.365657097207695,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3801383430425314,0.14165537058760258,0.5917791508101182,0.15859253345070243,0.5707404367488942,0.5707404367488942,60807809.865483075,44.7690169270073,3,56.365657097207695,0.22892397951836252,0.13065617205260513
NGC0100,4.34,76.1,55.843868956224725,3.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3474483472301486,0.11405950405641846,0.5453852943566518,0.15914215085930783,0.571590363967922,0.571590363967922,58673074.24572406,52.413240854014596,3,55.843868956224725,0.2661778060942874,0.15214466906561666
