galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC2998,0.33,90.0,44.56,20.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.5049029524511432,0.38075969747175353,0.6256011947032522,0.044644385534893805,0.18198350104775982,0.18198350104775982,342708430.3528973,11.354458500000002,1,44.56,0.5048888888888888,0.09188144764011338
NGC2998,0.99,125.0,93.2323361286201,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.5049029524511432,0.38075969747175353,0.6256011947032522,0.044644385534893805,0.18198350104775982,0.18198350104775982,342708430.3528973,11.354458500000002,1,93.2323361286201,0.25414131097103915,0.04624952553137716
NGC2998,1.98,148.0,132.156772433349,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.4841227925560476,0.37241568236741324,0.6187464437244087,0.055149157117642816,0.20161125060473215,0.20161125060473215,336167740.50173753,37.142686017089304,1,132.156772433349,0.10704883490980402,0.021582249481945096
NGC2998,2.64,180.0,154.6925030504064,17.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.45641591269592,0.36129032889495954,0.6096067757526175,0.06915551922797485,0.22778158334736193,0.22778158334736193,327446820.7001912,71.5269893732084,1,154.6925030504064,0.14059720527552,0.032025454031872014
NGC2998,3.63,201.0,196.78832409469825,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.4148555929057287,0.344602298686279,0.5958972737949306,0.09016506239347287,0.2670370824613066,0.2670370824613066,314365440.99787176,123.10344440738699,1,196.78832409469825,0.020953611469162917,0.0055953912737530375
NGC2998,7.59,206.0,222.21899558768598,10.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.248614313744963,0.27785017785155686,0.5410592659641833,0.174203235055465,0.4240590789170853,0.4240590789170853,262039922.1885938,329.40926454410146,2,222.21899558768598,0.07873298828973778,0.03338743849453586
NGC2998,12.5,214.0,215.5871510549736,5.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.1174580324939343,0.21423893580200423,0.47749484761735167,0.23387599817600485,0.5379158731215482,0.5379158731215482,211492376.90885475,630.0745432961265,2,215.5871510549736,0.007416593714829854,0.003989503483700488
NGC2998,17.48,212.0,203.8936585575922,5.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.1003411132252623,0.17933685696718304,0.41987240089982536,0.2255552821302471,0.5284130523794591,0.5284130523794591,182381847.72621575,1004.3974615299106,2,203.8936585575922,0.038237459633999035,0.020205172760437786
NGC2998,22.46,213.0,183.43258516414144,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.08322419395659,0.14443477813236189,0.3622499541822991,0.21723456608448935,0.51891023163737,0.51891023163737,153271318.54357675,1378.7203797636946,3,183.43258516414144,0.13881415415896037,0.07203208488917172
NGC2998,27.44,214.0,172.84412920316385,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.066107274687918,0.10953269929754068,0.3046275074647728,0.20891385003873159,0.509407410895281,0.509407410895281,124160789.36093776,1753.0432979974785,3,172.84412920316385,0.1923171532562437,0.09796778311101406
NGC2998,32.32,213.0,164.13762152535293,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.0493340686575725,0.07533146541924202,0.24816213799057035,0.2007602166444951,0.5000954098468081,0.5000954098468081,95634808.95706663,2119.8496917687366,3,164.13762152535293,0.22940083790914118,0.11472230605337315
NGC2998,37.3,213.0,154.5049643215389,3.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.049162212038409,0.07498104294098074,0.24758359936890842,0.20067667531873445,0.5,0.5,95342534.56768267,2123.607954,3,154.5049643215389,0.27462458065005213,0.13731229032502607
NGC2998,42.28,203.0,145.16660945272506,3.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2.049162212038409,0.07498104294098074,0.24758359936890842,0.20067667531873445,0.5,0.5,95342534.56768267,2123.607954,3,145.16660945272506,0.2848935494939652,0.1424467747469826
