galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC01281,0.08,1.41,6.0392466417592185,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.847579265974044,0.08368643491270866,0.38939529835553144,0.05622038627144951,0.28017810382196207,0.28017810382196207,1904742.733845722,2.6561534999999994,1,6.0392466417592185,3.283153646637744,0.9198677632711232
UGC01281,0.23,4.46,6.842879510849215,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.847579265974044,0.08368643491270866,0.38939529835553144,0.05622038627144951,0.28017810382196207,0.28017810382196207,1904742.733845722,2.6561534999999994,1,6.842879510849215,0.5342779172307658,0.14969297376366314
UGC01281,0.38,7.71,5.399675916200897,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.847579265974044,0.08368643491270866,0.38939529835553144,0.05622038627144951,0.28017810382196207,0.28017810382196207,1904742.733845722,2.6561534999999994,1,5.399675916200897,0.29965292915682273,0.08395618949585533
UGC01281,0.54,11.0,8.514505270419416,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.864535341021717,0.08941730309103077,0.40378393955008324,0.06628904916307093,0.30912778201653474,0.30912778201653474,3196665.015078227,3.7518670392156865,1,8.514505270419416,0.2259540663255076,0.06984867936082115
UGC01281,0.69,14.2,10.793020893151278,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.880944445906562,0.09496330455392311,0.41770843102868177,0.07603291647754327,0.3371435996241857,0.3371435996241857,4446912.384012908,4.812234980392156,1,10.793020893151278,0.23992810611610718,0.08089022534699798
UGC01281,0.84,17.2,12.857285872220466,5.78,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.897353550791407,0.10050930601681547,0.43163292250728025,0.08577678379201562,0.36515941723183665,0.36515941723183665,5697159.752947589,5.872602921568626,2,12.857285872220466,0.2524833795220659,0.09219668372700222
UGC01281,1.0,20.2,14.832754295814382,4.74,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.914856596001908,0.10642504091056731,0.4464857134177853,0.09617024226078613,0.39504295601333106,0.39504295601333106,7030756.946477917,7.0036620588235285,2,14.832754295814382,0.2657052328804761,0.1049649806253138
UGC01281,1.15,23.2,16.483039768198097,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.931265700886753,0.11197104237345967,0.46041020489638385,0.10591410957525846,0.423058773620982,0.423058773620982,8281004.315412598,8.064029999999999,2,16.483039768198097,0.2895241479224958,0.12248573095375086
UGC01281,1.3,26.4,16.832266632869143,7.13,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.903764593076123,0.11574679778696374,0.46817290981866155,0.11346802359354012,0.43814528859726004,0.43814528859726004,9752505.999729307,9.07339205882353,2,16.832266632869143,0.3624141426943506,0.15879004914254483
UGC01281,1.46,29.3,18.011343647823725,4.38,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.8744300780781185,0.11977427022803473,0.4764531284024244,0.12152553187970722,0.4542375712386233,0.4542375712386233,11322107.796333797,10.150044921568629,2,18.011343647823725,0.3852783737944121,0.1750079127631402
UGC01281,1.61,31.6,19.54800501329995,4.94,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.8469289702674887,0.1235500256415388,0.4842158333247021,0.12907944589798886,0.46932408621490135,0.46932408621490135,12793609.480650507,11.15940698039216,3,19.54800501329995,0.3813922464145586,0.1789965675379612
UGC01281,1.76,34.6,20.62334841872192,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.8194278624568594,0.12732578105504286,0.49197853824697974,0.1366333599162705,0.48441060119117935,0.48441060119117935,14265111.164967217,12.16876903921569,3,20.62334841872192,0.4039494676669965,0.19567740448342666
UGC01281,1.92,37.4,21.837456353705665,7.09,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.7902557353727246,0.13158103891067865,0.500553009133396,0.1447365161259522,0.5004412290312702,0.5004412290312702,15804259.146288833,13.261491629629631,3,21.837456353705665,0.4161107926816667,0.20823899650278935
UGC01281,2.07,39.9,22.656195620624395,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.7676262649781966,0.14219035676112676,0.5171432831352755,0.15365986784967142,0.513678099969378,0.513678099969378,16362146.372119384,14.75294551851852,3,22.656195620624395,0.4321755483552783,0.2219991145323634
UGC01281,2.22,42.2,23.547590110242705,4.37,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.744996794583669,0.15279967461157493,0.533733557137155,0.16258321957339067,0.5269149709074856,0.5269149709074856,16920033.597949933,16.24439940740741,3,23.547590110242705,0.4420002343544383,0.23289654062597068
UGC01281,2.38,44.4,24.25746070799662,4.58,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.720858692829506,0.16411628031871958,0.5514298494058264,0.17210146141202448,0.5410342999081339,0.5410342999081339,17515113.30550252,17.835283555555556,4,24.25746070799662,0.45366079486494093,0.24544605054552085
UGC01281,2.53,46.7,24.82544662236714,5.91,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.6982292224349784,0.17472559816916772,0.5680201234077058,0.1810248131357437,0.5542711708462416,0.5542711708462416,18073000.53133307,19.326737444444444,4,24.82544662236714,0.46840585391076794,0.25962386107835494
UGC01281,2.68,48.5,25.26107281965673,7.72,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.6755997520404504,0.18533491601961585,0.5846103974095853,0.18994816485946292,0.5675080417843492,0.5675080417843492,18630887.75716362,20.81819133333334,4,25.26107281965673,0.4791531377390365,0.27192325891310715
UGC01281,2.76,49.3,25.400472436551254,9.73,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.6628647309943143,0.19006514470378394,0.5912325087842215,0.19583123025620106,0.5743746979375455,0.5743746979375455,18582384.877582867,22.475345100000002,4,25.400472436551254,0.48477743536407186,0.27844389300417677
