galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC3769,1.74,87.5,126.78499674646051,9.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.269765139114363,0.14127171552114604,0.5363279915831025,0.10364590359194016,0.43142350693700576,0.43142350693700576,249462365.65015715,65.340704,1,126.78499674646051,0.4489713913881201,0.19369681218704976
NGC3769,3.5,106.0,137.9797380052593,7.1,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.269765139114363,0.14127171552114604,0.5363279915831025,0.10364590359194016,0.43142350693700576,0.43142350693700576,249462365.65015715,65.340704,1,137.9797380052593,0.30169564155904993,0.13015859170901517
NGC3769,5.24,116.0,127.15870477478134,5.3,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.2526412948087695,0.138951960141727,0.5319245986639386,0.10763982630362497,0.4397358091264596,0.4397358091264596,234233138.59664795,80.78456533333333,1,127.15870477478134,0.09619573081708054,0.04230070752536001
NGC3769,6.98,125.0,115.2906943339314,5.7,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.218782784477255,0.13436517109605753,0.5232178899374099,0.11553690075627446,0.4561714975465161,0.4561714975465161,204120803.2863002,111.32129115151514,1,115.2906943339314,0.07767444532854881,0.035432868046619104
NGC3769,8.72,126.0,105.31830800008136,4.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.184924274145741,0.12977838205038805,0.5145111812108811,0.12343397520892395,0.47260718596657253,0.47260718596657253,174008467.9759525,141.85801696969696,2,105.31830800008136,0.164140412697767,0.07757393854848353
NGC3769,10.47,123.0,97.0566401643906,4.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.1508711746743905,0.12516523214813427,0.5057544339284529,0.1313764351469335,0.4891373323660546,0.4891373323660546,143723073.26726943,172.57024121212118,2,97.0566401643906,0.2109216246797512,0.10316964083416769
NGC3769,12.31,118.0,90.09078532236246,4.6,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.1239069719175214,0.1212815098592453,0.4981072586290216,0.14602803718895577,0.509723839868746,0.509723839868746,119034455.40529011,253.5458055818005,2,90.09078532236246,0.23651876845455538,0.1205592548576828
NGC3769,14.52,115.0,83.48831055902377,6.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.109217032492467,0.11855192354396568,0.49204500003501833,0.1762386450275229,0.5408683124918312,0.5408683124918312,103702862.08927608,448.26040374959643,2,83.48831055902377,0.27401469079109764,0.1482058634061519
NGC3769,17.07,122.0,78.40565285743114,15.2,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0922671023866353,0.1154024008724892,0.4850500862727069,0.2110970386874081,0.5768042424415449,0.5768042424415449,86012562.10925986,672.9310939432073,2,78.40565285743114,0.35733071428335134,0.2061098719533046
NGC3769,31.82,121.0,60.845069644137965,10.2,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0254976718324853,0.10299575176073184,0.4574956122560722,0.3484117697907597,0.7183636214003192,0.7183636214003192,16326654.93307838,1557.9574009999997,3,60.845069644137965,0.49714818475919037,0.35713317037620695
NGC3769,34.61,118.0,58.41294120312724,10.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0254976718324853,0.10299575176073184,0.4574956122560722,0.3484117697907597,0.7183636214003192,0.7183636214003192,16326654.93307838,1557.9574009999997,3,58.41294120312724,0.5049750745497692,0.36275572327046834
NGC3769,37.16,113.0,56.41123469664531,10.5,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0254976718324853,0.10299575176073184,0.4574956122560722,0.3484117697907597,0.7183636214003192,0.7183636214003192,16326654.93307838,1557.9574009999997,3,56.41123469664531,0.5007855336580062,0.3597461095034567
