galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC05986,0.63,29.5,32.52584971987665,2.53,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,0.04310607812080125,0.4449811422185593,0.13641359356792127,0.4142866452403641,0.4142866452403641,225870712.93037254,5.5459999999999985,1,32.52584971987665,0.1025711769449713,0.04249386879488794
UGC05986,1.26,50.8,44.27149421467497,3.76,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,0.04310607812080125,0.4449811422185593,0.13641359356792127,0.4142866452403641,0.4142866452403641,225870712.93037254,5.5459999999999985,1,44.27149421467497,0.1285138934119099,0.05324158976839789
UGC05986,1.88,68.2,53.76221070603403,2.58,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,0.04310607812080125,0.4449811422185593,0.13641359356792127,0.4142866452403641,0.4142866452403641,225870712.93037254,5.5459999999999985,1,53.76221070603403,0.21169779023410512,0.08770356732088573
UGC05986,2.51,84.3,66.168567311073,2.28,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.230457329207106,0.045241375517058695,0.45600240784727397,0.1477207943685242,0.4314565700411815,0.4314565700411815,263945908.32760674,7.416377853736088,1,66.168567311073,0.2150822383028113,0.092798644814911
UGC05986,3.13,95.3,70.93660973009635,2.01,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2219594696093647,0.04734277930385173,0.46684873275172334,0.15884851579133977,0.448353956353097,0.448353956353097,301416735.54393244,9.257067170111288,1,70.93660973009635,0.25564942570727855,0.11462143145525548
UGC05986,3.77,106.0,72.34067458905814,3.58,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2131874855084703,0.04951197030957358,0.4780449391047033,0.17033519596973004,0.4657964196428162,0.4657964196428162,340096299.12207514,11.157133561208267,2,72.34067458905814,0.31754080576360244,0.14790937041518096
UGC05986,4.39,112.0,74.73848272476502,4.25,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2046896259107287,0.05161337409636662,0.48889126400915267,0.1814629173925456,0.48269380595473166,0.48269380595473166,377567126.33840084,12.997822877583465,2,74.73848272476502,0.33269211852888375,0.16058842490384959
UGC05986,5.02,115.0,75.43128064669192,3.18,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.196054704061411,0.053748671492624064,0.49991252963786736,0.19277011819314854,0.499863730755549,0.499863730755549,415642321.73563504,14.868200731319554,2,75.43128064669192,0.34407582046354857,0.17199102327968585
UGC05986,5.65,116.0,72.3922930980916,2.32,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1831217243585637,0.055894120728776996,0.5090045200207964,0.19891688905835697,0.5072791524189447,0.5072791524189447,388998399.87254274,16.73417,2,72.3922930980916,0.3759285077750724,0.1907006947942574
UGC05986,6.28,116.0,69.05063649235971,2.01,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.170154360192888,0.05803965117964909,0.5180810762017592,0.20502237648408222,0.514616538057241,0.514616538057241,361836725.0713678,18.600103999999998,2,69.05063649235971,0.4047358923072438,0.20828378372666212
UGC05986,6.9,116.0,66.21693212464619,2.28,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.157392827204446,0.060151125591618455,0.5270135600623894,0.21103095141098646,0.5218374572568341,0.5218374572568341,335106187.9654496,20.43642,3,66.21693212464619,0.42916437823580866,0.22395404788378456
UGC05986,7.54,114.0,61.961233041313825,3.05,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1442196318615374,0.06233071208139328,0.536234188563685,0.2172333513355328,0.5292913093338334,0.5292913093338334,307513375.46901786,22.331971999999993,3,61.961233041313825,0.4564804119182998,0.2416111149094845
UGC05986,8.16,112.0,58.585056968479606,3.69,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1315610144617114,0.06442515847391128,0.5450946362641487,0.2231934700130265,0.536453995314075,0.536453995314075,280998407.210728,24.153478999999997,3,58.585056968479606,0.47691913421000354,0.2558451749886859
UGC05986,8.79,109.0,56.43963589535283,5.1,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1315610144617114,0.06442515847391128,0.5450946362641487,0.2231934700130265,0.536453995314075,0.536453995314075,280998407.210728,24.153478999999997,3,56.43963589535283,0.4822051752719924,0.25868089283578416
UGC05986,9.41,107.0,55.94092062167014,6.39,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1315610144617114,0.06442515847391128,0.5450946362641487,0.2231934700130265,0.536453995314075,0.536453995314075,280998407.210728,24.153478999999997,3,55.94092062167014,0.4771876577414006,0.25598922550993974
