galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.74,87.5,126.78499674646051,2.86,1.74,37.16,1.76,2.4222085833989744,0.0,0.3266535085510607,1.0,5.867094421491666,10.326086181825334,1.4665798183990268e-05,0.005051582805432676,126.78499684709737,-39.284996847097375,39.284996847097375,1543.3109772764508
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),3.5,106.0,137.9797380052593,2.86,1.74,37.16,1.76,2.198991431562504,0.2232171518364705,0.3266535085510607,0.5049250195558982,2.4415969019381594,14.623296729236493,5.133075586589137e-06,0.004238604080715959,137.9797380703622,-31.979738070362203,31.979738070362203,1022.7036470489736
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),5.24,116.0,127.15870477478134,2.86,1.74,37.16,1.7400000000000002,2.127911840247305,0.0710795913151987,0.3266535085510607,0.8044476786311779,3.6425461678726823,20.961327061334963,3.2826505726553064e-06,0.0041474195592818685,127.15870484241765,-11.158704842417649,11.158704842417649,124.51669376019508
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),6.98,125.0,115.2906943339314,2.86,1.74,37.16,1.7400000000000002,2.0930200844947917,0.034891755752513465,0.3266535085510607,0.8986911969006176,3.9369262496637796,27.81157873574994,2.4546142594010874e-06,0.004139227890636078,115.29069440823578,9.70930559176422,9.70930559176422,94.27061507426396
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),8.72,126.0,105.31830800008136,2.86,1.74,37.16,1.7400000000000002,2.0724673227830075,0.020552761711784218,0.3266535085510607,0.9390193885865273,4.033201711280515,34.829349713378036,1.9696127715407683e-06,0.004144275976311846,105.31830808162,20.681691918379997,20.681691918379997,427.7323806067845
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),10.47,123.0,97.0566401643906,2.86,1.74,37.16,1.75,2.058943249982569,0.013524072800438436,0.3266535085510607,0.9594434612189356,4.06731810885416,41.94715640387282,1.6454232043036783e-06,0.004150612117394194,97.05664025314074,25.943359746859258,25.943359746859258,673.0579149549573
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),12.31,118.0,90.09078532236246,2.86,1.74,37.16,1.8399999999999999,2.0490496275021215,0.009893622480447561,0.3266535085510607,0.970166260668293,4.073344307457032,49.442109929593755,1.4029731047404095e-06,0.004155791010067089,90.09078541821354,27.909214581786458,27.909214581786458,778.9242585722018
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),14.52,115.0,83.48831055902377,2.86,1.74,37.16,2.209999999999999,2.040638310575145,0.008411316926976387,0.3266535085510607,0.9745787364064169,4.058345368879825,58.411053194818166,1.1913250116573231e-06,0.004159091147025313,83.48831066261936,31.511689337380645,31.511689337380645,992.986564895589
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),17.07,122.0,78.40565285743114,2.86,1.74,37.16,2.5500000000000007,2.0337773303245963,0.0068609802505488204,0.3266535085510607,0.9792151977164129,4.050279086129921,68.73926486444947,1.014393123724437e-06,0.0041612126383995494,78.40565296785488,43.59434703214512,43.59434703214512,1900.4670931591004
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),31.82,121.0,60.845069644137965,2.86,1.74,37.16,14.75,2.016523616106693,0.017253714217903227,0.3266535085510607,0.9485510966272255,3.8571573460227575,125.63233571828513,5.335431384234169e-07,0.004120357104018185,60.84506978365085,60.15493021634915,60.15493021634915,3618.615629333836
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),34.61,118.0,58.41294120312724,2.86,1.74,37.16,2.789999999999999,2.0150010042991044,0.0015226118075886141,0.3266535085510607,0.9953496024310959,4.041347368035519,136.90769487510423,4.914655890847862e-07,0.004124272546549809,58.41294134872532,59.58705865127468,59.58705865127468,3550.617558710449
NGC3769,NGC3769,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),37.16,113.0,56.41123469664531,2.86,1.74,37.16,2.549999999999997,2.013823143704287,0.0011778605948173926,0.3266535085510607,0.9964006522960778,4.0408865583402696,147.2119555988719,4.5841637960649416e-07,0.0041273178537855944,56.41123484763254,56.58876515236746,56.58876515236746,3202.2883414697976
