galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),5.03,214.0,178.85,15.51,5.03,50.33,2.5199999999999996,2.611032454205332,0.0,0.4341820524835234,1.0,6.817490476913518,17.180076001822062,2.919829998452026e-06,0.0038323289123212913,178.85000004105882,35.14999995894118,35.14999995894118,1235.522497113565
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),7.55,220.0,207.41,15.51,5.03,50.33,2.5199999999999996,2.4122076007037254,0.1988248535016064,0.4341820524835234,0.6325919510121601,3.680891573913756,26.455922768084726,1.995710151357648e-06,0.00388170215791349,207.41000003632325,12.589999963676746,12.589999963676746,158.50809908538048
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),10.07,235.0,227.06,15.51,5.03,50.33,2.5200000000000005,2.311089551324057,0.1011180493796684,0.4341820524835234,0.7922381767700313,4.231450986339646,37.11917925366063,1.5740114214474912e-06,0.003981242898138248,227.0600000349033,7.939999965096689,7.939999965096689,63.043599445735424
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),12.58,235.0,233.42476518141774,15.51,5.03,50.33,2.51,2.249530033636304,0.06155951768775303,0.4341820524835234,0.8678097830983345,4.391451932270421,48.141723603659386,1.308063443220845e-06,0.004056530305041272,233.42476521666558,1.5752347833344231,1.5752347833344231,2.481364622626647
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),15.1,230.0,225.95672019216423,15.51,5.03,50.33,2.5199999999999996,2.207719318176767,0.04181071545953685,0.4341820524835234,0.9081936433477017,4.4265581482065794,59.29665013713996,1.1182649690351381e-06,0.004109233630791827,225.95672022952934,4.043279770470662,4.043279770470662,16.348111302297287
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),17.61,231.0,219.46474090386363,15.51,5.03,50.33,2.51,2.177653480852999,0.030065837323768108,0.4341820524835234,0.9330961065051447,4.424904732767751,70.40316101638702,9.76206966353342e-07,0.00414620364640744,219.4647409430294,11.535259056970602,11.535259056970602,133.0622015114223
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),20.13,232.0,213.16109518390076,15.51,5.03,50.33,2.5199999999999996,2.1548384629228425,0.0228150179301565,0.4341820524835234,0.9488096087796573,4.405634983388873,81.50536117452697,8.649023598237538e-07,0.004172587267302167,213.16109522473954,18.83890477526046,18.83890477526046,354.9043331313313
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),22.65,225.0,205.51178384705827,15.51,5.03,50.33,2.5199999999999996,2.1370064284031773,0.017832034519665196,0.4341820524835234,0.9597615516210587,4.383035670818617,92.55061106498988,7.75731332601312e-07,0.004191695919722674,205.51178388980597,19.48821611019403,19.48821611019403,379.7905671576262
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),25.16,224.0,194.09483274935477,15.51,5.03,50.33,2.5100000000000016,2.1227463364659602,0.014260091937217112,0.4341820524835234,0.9676899161212861,4.360461090607676,103.49536840241515,7.030206742513812e-07,0.004205710423241803,194.0948327949201,29.90516720507989,29.90516720507989,894.3190255637859
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),27.68,229.0,186.069371203323,15.51,5.03,50.33,2.5199999999999996,2.1110061640202167,0.011740172445743546,0.4341820524835234,0.9733225550126218,4.337463071939749,114.42577534370332,6.421849862094513e-07,0.004216121489980763,186.06937125108928,42.93062874891072,42.93062874891072,1843.0388847767997
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),30.2,218.0,181.25520378736718,15.51,5.03,50.33,2.5199999999999996,2.1012147633926146,0.009791400627602087,0.4341820524835234,0.977701010243359,4.316651134581704,125.30373620284921,5.907702136663432e-07,0.0042238916241688265,181.25520383658304,36.744796163416964,36.744796163416964,1350.180045091062
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),32.71,214.0,173.52426141609132,15.51,5.03,50.33,2.5100000000000016,2.0929598447009785,0.008254918691636082,0.4341820524835234,0.9811670243172601,4.297983421045179,136.0916745896726,5.469390417084333e-07,0.004229701650741203,173.5242614676414,40.475738532358605,40.475738532358605,1638.285409739859
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),35.23,213.0,168.5508306120145,15.51,5.03,50.33,2.519999999999996,2.0858581181606617,0.007101726540316822,0.4341820524835234,0.983776478208616,4.280218724147233,146.87782577452361,5.088612779541116e-07,0.004234050403847757,168.55083066519484,44.44916933480516,44.44916933480516,1975.7286545541835
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),37.75,211.0,161.72561516346136,15.51,5.03,50.33,2.520000000000003,2.0797100744749586,0.006148043685703097,0.4341820524835234,0.9859397226393903,4.264380566680345,157.6240648025581,4.7561666849769745e-07,0.004237278517608687,161.72561521897057,49.274384781029426,49.274384781029426,2427.9649955489444
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),40.26,217.0,157.09772913699294,15.51,5.03,50.33,2.509999999999998,2.0743584530753636,0.005351621399594997,0.4341820524835234,0.9877498964463999,4.250251249607802,168.29219543907368,4.464624009931576e-07,0.004239643412362003,157.0977291942012,59.90227080579879,59.90227080579879,3588.2820476912543
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),42.78,216.0,151.50150527305001,15.51,5.03,50.33,2.520000000000003,2.069624899837712,0.0047335532376515665,0.4341820524835234,0.9891569824690276,4.236902816965193,178.96919053782597,4.204991951999934e-07,0.00424133888891889,151.5015053324189,64.4984946675811,64.4984946675811,4160.055814383987
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),45.29,215.0,147.28132060787615,15.51,5.03,50.33,2.509999999999998,2.065441573686201,0.004183326151510958,0.4341820524835234,0.9904113087829673,4.225143068747015,189.57429964038096,3.9741410264131735e-07,0.004242509246734209,147.2813206689799,67.7186793310201,67.7186793310201,4585.819530337529
NGC5907,NGC5907,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),47.81,217.0,143.35281824924127,15.51,5.03,50.33,2.520000000000003,2.0616912033636456,0.0037503703225554297,0.4341820524835234,0.9913994155333173,4.214013226395096,200.19361297089662,3.7660075444824476e-07,0.004243263139397624,143.35281831204185,73.64718168795815,73.64718168795815,5423.907370579119
