galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),5.49,198.0,215.85462932260685,1.63,5.49,31.01,0.6799999999999997,2.1129076491867647,0.0,0.5775734654337539,1.0,4.46437873399194,3.035777539114518,4.3310551120243215e-07,0.0015419952193510046,215.8546293281146,-17.854629328114612,17.854629328114612,318.78778844437045
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),6.17,195.0,222.74844466348134,1.63,5.49,31.01,0.6799999999999997,2.0968955900791517,0.01601205910761294,0.5775734654337539,0.9726577726535468,4.276748131812317,5.943966268746893,6.713893744135408e-07,0.002035306473269209,222.74844467277987,-27.74844467277987,27.74844467277987,769.9761817583254
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),6.92,194.0,226.13797160140976,1.63,5.49,31.01,0.75,2.083468608092081,0.013426981987070707,0.5775734654337539,0.9770209070730671,4.241092842053512,9.124785900287026,8.193679076154027e-07,0.0023811816227870116,226.1379716139464,-32.137971613946405,32.137971613946405,1032.8492194588248
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),7.69,195.0,227.14213831871882,1.63,5.49,31.01,0.7700000000000005,2.072830533056207,0.010638075035874106,0.5775734654337539,0.9817500190947267,4.218213068670432,12.372809963163261,8.996718221458977e-07,0.0026302996620731173,227.14213833394822,-32.142138333948225,32.142138333948225,1033.1170566786639
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),8.36,195.0,225.69941005682756,1.63,5.49,31.01,0.669999999999999,2.065412642601462,0.0074178904547448354,0.5775734654337539,0.9872389237877083,4.211491534229695,15.194509291097152,9.34851393508015e-07,0.002795596117061083,225.6994100741412,-30.699410074141213,30.699410074141213,942.4537789002829
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),9.12,195.0,221.78880832900472,1.63,5.49,31.01,0.7599999999999998,2.058515494659776,0.006897147941685944,0.5775734654337539,0.9881294236715786,4.187184640255118,18.37676961769104,9.500532538385788e-07,0.0029435498424534683,221.7888083485379,-26.788808348537913,26.788808348537913,717.6402527346945
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),9.88,192.0,213.98334327699433,1.63,5.49,31.01,0.7600000000000016,2.052835558239718,0.0056799364200581515,0.5775734654337539,0.9902140602894911,4.172894569589068,21.548169490578736,9.492157797362742e-07,0.0030623931661030055,213.98334329890784,-21.98334329890784,21.98334329890784,483.26738259763624
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),10.56,188.0,203.82179324105653,1.63,5.49,31.01,0.6799999999999997,2.048547773924445,0.00428778431527288,0.5775734654337539,0.9926036979237244,4.165509045497967,24.38071564151735,9.401281750255091e-07,0.003150833783027816,203.82179326541052,-15.82179326541052,15.82179326541052,250.32914213338967
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),11.31,186.0,193.8722992074938,1.63,5.49,31.01,0.75,2.0445027055654337,0.004045068359011417,0.5775734654337539,0.9930209113152306,4.150818782988936,27.493829728759053,9.242266441336464e-07,0.0032331104752469472,193.87229923445227,-7.872299234452271,7.872299234452271,61.97309523675781
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),12.08,186.0,185.08774702826764,1.63,5.49,31.01,0.7699999999999996,2.0409465489996164,0.0035561565658173144,0.5775734654337539,0.9938618522646849,4.13989458972365,30.681548562846263,9.040904100987822e-07,0.003304755990083578,185.08774705777097,0.9122529422290313,0.9122529422290313,0.8322054306055243
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),12.77,186.0,178.37381814604964,1.63,5.49,31.01,0.6899999999999995,2.0381756816665733,0.0027708673330431033,0.5775734654337539,0.9952140609018841,4.134278552049891,33.53420076376069,8.842490891139545e-07,0.0033603364218460626,178.37381817770188,7.626181822298122,7.626181822298122,58.1586491867503
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),13.47,185.0,172.65772760001215,1.63,5.49,31.01,0.7000000000000011,2.035695438968256,0.0024802426983172587,0.5775734654337539,0.9957149608238198,4.126298478269668,36.42260969854946,8.631858732169133e-07,0.0034098553799584846,172.65772763368315,12.342272366316848,12.342272366316848,152.3316871643485
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),14.17,180.0,167.52490949109625,1.63,5.49,31.01,0.6999999999999993,2.0334943478174337,0.002201091150822343,0.5775734654337539,0.9961963239231166,4.119370684464739,39.306169177674775,8.41762305904368e-07,0.003453660648451856,167.52490952669623,12.475090473303766,12.475090473303766,155.62788231711437
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),14.98,163.0,162.15571066108035,1.63,5.49,31.01,0.8100000000000005,2.031239352395469,0.0022549954219646118,0.5775734654337539,0.9961033543976743,4.109856006844845,42.6351525432191,8.169823045584684e-07,0.0034983417389222934,162.1557106988169,0.8442893011830961,0.8442893011830961,0.7128244240922408
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),15.68,162.0,157.76867908428466,1.63,5.49,31.01,0.6999999999999993,2.0295039051172026,0.0017354472782664665,0.5775734654337539,0.9969997883841529,4.106528570961745,45.50972254289232,7.95940359056273e-07,0.0035327531515805576,157.76867912383733,4.23132087616267,4.23132087616267,17.904076357050023
NGC4013,NGC4013,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),16.37,164.0,153.6407127033717,1.63,5.49,31.01,0.6900000000000013,2.0279582823500735,0.0015456227671291067,0.5775734654337539,0.9973275148333668,4.101623892916674,48.33984302900483,7.756688170686383e-07,0.003563383018342767,153.64071274469438,10.359287255305617,10.359287255305617,107.31483243793738
