galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.08,1.41,6.0392466417592185,11.31,0.08,4.99,0.15000000000000002,4.153433737087157,0.0,0.2419453633934984,1.0,17.25101180837379,2.587651771256069,0.0017385785338126713,0.01179348475663634,6.039258156949635,-4.629258156949635,4.629258156949635,21.430031083684728
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.23,4.46,6.842879510849215,11.31,0.08,4.99,0.15000000000000002,3.1657986071991866,0.9876351298879706,0.2419453633934984,0.01687269724300242,0.16910290998289215,2.6130172077535025,0.0002124002645243868,0.006989424929177576,6.842883080402649,-2.3828830804026486,2.3828830804026486,5.6781317748692155
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.38,7.71,5.399675916200897,11.31,0.08,4.99,0.15,2.8874793259801077,0.2783192812190789,0.2419453633934984,0.31652932494055075,2.639074913317842,3.0088784447511787,8.95995658755545e-05,0.005835052273348604,5.399679068966509,2.310320931033491,2.310320931033491,5.337582804371457
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.54,11.0,8.514505270419416,11.31,0.08,4.99,0.16000000000000003,2.733243220969978,0.15423610501012952,0.2419453633934984,0.5286211838717703,3.949127198356005,3.6407387964881397,5.36871633226989e-05,0.0053843354459262105,8.514506972870961,2.4854930271290385,2.4854930271290385,6.177675587907071
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.69,14.2,10.793020893151278,11.31,0.08,4.99,0.1499999999999999,2.640747163689207,0.09249605728077137,0.2419453633934984,0.6822893629007092,4.757975972665216,4.354435192387921,3.9328022111464115e-05,0.00520925476982171,10.793022150275393,3.4069778497246066,3.4069778497246066,11.607498068514104
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.84,17.2,12.857285872220466,11.31,0.08,4.99,0.15000000000000002,2.5740664629514747,0.06668070073773213,0.2419453633934984,0.7591147640537321,5.0297563859207,5.108898650276027,3.1134161275775114e-05,0.005113970617010924,12.857286889258383,4.342713110741617,4.342713110741617,18.85915716220713
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.0,20.2,14.832754295814382,11.31,0.08,4.99,0.16000000000000003,2.5199355461931914,0.0541309167582833,0.2419453633934984,0.7995293903867638,5.077071719160741,5.921230125341745,2.5461289538969507e-05,0.005045918106645163,14.832755154093576,5.3672448459064235,5.3672448459064235,28.807317235909068
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.15,23.2,16.483039768198097,11.31,0.08,4.99,0.1499999999999999,2.479614588145494,0.04032095804769753,0.2419453633934984,0.8464931626947366,5.204653481019429,6.70192814749466,2.1790768267846537e-05,0.00500593482858332,16.483040528354696,6.716959471645303,6.716959471645303,45.11754454372555
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.3,26.4,16.832266632869143,11.31,0.08,4.99,0.15000000000000013,2.4463307018671037,0.033283886278390185,0.2419453633934984,0.8714752802831259,5.215373360391552,7.484234151553393,1.90427259477394e-05,0.004975494320372723,16.832267368228905,9.567732631771094,9.567732631771094,91.54150771305741
UGC01281,UGC01281,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.46,29.3,18.011343647823725,11.31,0.08,4.99,0.15999999999999992,2.4165097541189082,0.029820947748195437,0.2419453633934984,0.8840383064442046,5.162358833532377,8.310211564918573,1.6763890846852068e-05,0.0049472498053367,18.011344327264432,11.288655672735569,11.288655672735569,127.43374689758494
