galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,a_i,psi_i,g_bar_internal_km2s2_per_kpc,g_scale_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC4013,1,5.49,9.88,7.6850000000000005,4.390000000000001,0.35,74.19186781513983,59475037443.23878,105185657792.42068,45710620349.18191,616113621.2809304,221.90782079557766,194.85714285714286,5.0,7,31.01,3.2362402388787173,3.231679024910719,0.0045612139679982455,0.019687643150932535,1.0,0.8603573552739753,0.5,0.24782328281199614,1.214150914346481,0.006385612759718295,0.24782328281199614,0.7849747895883458,6407.687824364633,6408.556581629967,12.313388388263014,6420.001212752896,222.12093399768966
NGC4013,2,10.56,14.98,12.77,4.42,0.35,124.12551954854106,102001087003.4481,91583229597.92233,1e-12,8.056361041928495e-15,180.49914362500803,182.0,7.142857142857143,7,31.01,3.0,3.231679024910719,-0.231679024910719,-1.0,1.0,8.056361041928494e-23,0.5,0.4118026443082876,1.0000000000003209,-0.3134354742600141,0.4118026443082876,0.9222300368415624,2551.2874588380014,2551.2874591880013,-329.30374759390304,2221.9837112440982,168.44800976143094
NGC4013,3,15.68,20.79,18.235,5.109999999999999,0.35,204.91539167067666,90745956471.53741,86272342144.80191,1e-12,4.8800628974085005e-15,144.67868483384245,166.25,5.125,8,31.01,3.0,3.231679024910719,-0.231679024910719,-1.0,1.0,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,-0.3134354742600141,0.5880361173814898,0.9739307807577811,1147.8980995475906,1147.8980998975906,-211.5706821264921,936.3274174210985,130.6672508958298
NGC4013,4,21.48,25.2,23.34,3.719999999999999,0.35,190.9377076805821,85994044372.93501,86916522670.78365,922478297.8486328,4831304.979275431,126.15143218923197,172.5,5.0,6,31.01,3.0056618703513265,3.231679024910719,-0.22601715455939253,-0.9755615755310246,1.0,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,-0.3062699284020838,0.7526604321186714,0.9906089671768983,681.8416385344641,681.918569338435,-160.33652450546035,521.5051140290037,110.32646718461055
NGC4013,5,25.9,31.01,28.455,5.110000000000003,0.35,319.7624058123997,86855987923.48595,85658926655.52174,1e-12,3.1273219797660843e-15,114.36964773183456,177.5,6.125,8,31.01,3.0,3.231679024910719,-0.231679024910719,-1.0,1.0,3.1273219797660843e-23,0.5,0.9176072234762979,1.000000000000479,-0.3134354742600141,0.9176072234762979,0.9966237849343593,459.6877990618145,459.68779941181447,-132.2111092106839,327.4766898511306,96.53159694998276
