galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,a_i,psi_i,g_bar_internal_km2s2_per_kpc,g_scale_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
UGC08490,1,0.34,2.03,1.1849999999999998,1.6899999999999997,0.35,4.404057369398117,61468875.19152925,1068255740.7618388,1006786865.5703095,228604393.88597304,42.857470245607225,60.900000000000006,3.69,6,10.15,3.142762126927125,3.0897602462848472,0.05300188064227784,0.606751542135159,1.0,0.695682705829246,0.5,0.11674876847290638,1.1188522384589383,0.07406674484721713,0.11674876847290638,0.21100871198239024,1550.0107644330033,1550.539952851726,15.001381740456134,1565.0121461734593,43.06436337873288
UGC08490,2,2.37,4.06,3.215,1.6899999999999995,0.35,11.948560711067467,1210868972.8452816,1793634333.199253,582765360.3539715,48772850.090151824,44.92403110569881,78.14999999999999,3.69,6,10.15,3.047670055282999,3.0897602462848472,-0.042090191001848076,-0.4818373987802174,1.0,0.32783434652624427,0.5,0.3167487684729064,1.0922533028258867,-0.05885815867461907,0.3167487684729064,0.4742870827842097,627.7351697623,627.9796012278695,-12.78764319087609,614.9475265714239,44.46410122702502
UGC08490,3,4.39,6.09,5.24,1.7000000000000002,0.35,19.589715150724512,1818614284.8838968,1858300224.8361397,39685939.95224285,2025855.896673163,38.707034034772285,79.31666666666666,3.69,6,10.15,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,1.0,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,-0.12168886514375121,0.516256157635468,0.6493616750483071,285.92261140630154,285.97242780393753,-18.09369552209651,267.828915884205,37.46229463384797
UGC08490,4,6.42,8.12,7.27,1.6999999999999993,0.35,27.17886052400136,1875527832.4819627,2046085903.6808486,170558071.19888592,6275394.476095417,34.32792483425858,79.8,3.69,6,10.15,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,1.0,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,-0.114929188974692,0.7162561576354679,0.7663661189958557,162.0916675964934,162.17934517762575,-13.683984413976415,148.407683182517,32.846976371302404
UGC08490,5,8.46,10.15,9.305,1.6899999999999995,0.35,34.582070736075515,2102889220.188286,2235477491.972629,132588271.784343,3834017.713867806,31.63884744527787,77.61666666666667,3.69,6,10.15,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,1.0,0.036924485811895384,0.5,0.9167487684729063,1.0176770434025229,-0.11878021440281139,0.9167487684729063,0.8444829644519944,107.5783629946874,107.64689526226617,-11.929051854725017,95.64931113996238,29.833150020695935
