r_kpc,v_obs,v_model
0.59,45.3,7.681145747868607e-07
1.18,59.8,1.0862780491200216e-06
1.77,60.7,1.330413469565007e-06
2.36,58.8,1.5362291495737214e-06
2.95,57.9,1.7175564037317668e-06
3.54,56.9,1.8814887722226778e-06
4.13,55.9,2.0322401432901573e-06
