r_kpc,v_obs,v_model
0.87,42.2,9.327379053088814e-07
1.74,79.9,1.3190905958272919e-06
2.71,112.0,1.6462077633154329e-06
3.58,127.0,1.8920887928424501e-06
4.45,130.0,2.1095023109728987e-06
5.32,133.0,2.3065125189341593e-06
6.2,136.0,2.4899799195977465e-06
