r_kpc,v_obs,v_model
0.91,26.0,9.539392014169457e-07
1.82,45.1,1.349073756323204e-06
2.73,57.0,1.6522711641858306e-06
3.63,62.0,1.905255888325765e-06
4.55,66.9,2.133072900770154e-06
5.45,70.6,2.3345235059857506e-06
6.37,72.8,2.5238858928247926e-06
7.28,73.3,2.698147512646408e-06
8.18,74.3,2.860069929215018e-06
