r_kpc,v_obs,v_model
0.22,50.2,4.6904157598234293e-07
0.66,62.2,8.124038404635961e-07
1.11,72.4,1.053565375285274e-06
1.55,73.2,1.2449899597988732e-06
2.0,72.9,1.414213562373095e-06
2.45,72.6,1.5652475842498528e-06
2.89,71.5,1.7e-06
3.34,71.1,1.8275666882497065e-06
3.78,71.4,1.944222209522358e-06
4.22,71.5,2.0542638584174135e-06
4.66,71.5,2.15870331449229e-06
5.11,71.3,2.260530911091463e-06
5.56,71.8,2.3579652245103193e-06
6.0,71.5,2.449489742783178e-06
