r_kpc,v_obs,v_model
0.1,6.29,386.94820811732905
0.3,13.9,325.995000969436
0.49,15.6,322.0935367829177
0.69,18.4,228.4024715109432
0.89,22.5,9.433981132056604e-07
1.09,26.5,167.86723564875493
1.29,35.3,251.12981849678363
1.48,40.5,239.2222987093948
1.68,44.2,140.44645247477868
1.88,46.3,1.3711309200802088e-06
2.08,46.4,1.4422205101855957e-06
2.27,46.3,1.5066519173319362e-06
2.37,46.4,1.5394804318340654e-06
2.98,46.9,1.7262676501632068e-06
