r_kpc,v_obs,v_model
1.61,23.4,1.2688577540449521e-06
3.23,40.6,1.7972200755611428e-06
4.84,45.5,2.2e-06
6.45,49.2,58.338769879591716
8.06,50.4,2.839013913315678e-06
9.66,50.4,3.1080540535840106e-06
