r_kpc,v_obs,v_model
0.26,16.0,454.5383700587995
0.44,18.9,425.31787567741407
0.61,25.8,314.695410303476
0.79,35.8,177.91505151496358
1.01,44.1,1.004987562112089e-06
5.26,59.65,2.293468988235943e-06
7.91,69.15,14.911687595842547
10.52,76.95,3.243454948045371e-06
13.14,81.25,3.6249137920783716e-06
15.82,84.45,3.977436360270269e-06
