r_kpc,v_obs,v_model
0.36,9.31,248.83896522774137
0.72,15.9,117.72900623969099
1.08,21.4,1.0392304845413265e-06
1.45,26.1,1.2041594578792296e-06
1.8,29.7,1.3416407864998739e-06
2.17,31.1,1.4730919862656235e-06
2.53,32.1,1.5905973720586865e-06
