galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
UGC05721,0.09,16.5,4.57,-0.021092519412381695,3089.6644444444446,-8378.73575520558,0.0,16.6754250320644,0.0,0.0,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,0.27,38.5,6.88,0.3424661347826478,3894.804814814814,45346.77583001322,49241.580644828035,32.42834099981064,110.65093526086244,115.30492953080353,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,0.45,47.4,4.57,0.3034353881961556,3683.451111111112,24107.171711136372,27790.622822247486,40.713056873686114,104.15482355614341,111.82924604061036,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,0.63,55.5,4.57,0.4527445603459462,3105.9841269841268,25692.433292037844,28798.41741902197,44.235393069351154,127.22512713290502,134.69596495063928,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,0.81,56.4,5.45,0.4414328923041093,2523.174444444444,19483.735157261908,22006.909601706353,45.20808887798731,125.6257357287198,133.5125341583409,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,0.99,59.8,4.57,0.5563118939718935,2068.608585858586,20089.803860347136,22158.412446205723,45.253977725720425,141.02803204236974,148.1108649685892,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,1.17,67.8,4.57,0.7707698219300249,1815.3009401709405,23552.194901155075,25367.495841326017,46.08581235044035,166.0002049226188,172.278757060618,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,1.35,76.4,4.57,1.0348545171528816,1533.8117037037034,27405.52191286974,28939.333616573444,45.50434924268228,192.34722400485575,197.6565212240015,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,1.53,81.2,4.57,1.181749295099888,1319.865359477124,27613.81857139813,28933.683930875253,44.93766794127172,205.54596180474852,210.40089451862875,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,1.71,82.2,19.2,1.2352950324485794,1147.096374269006,25826.593715268067,26973.690089537075,44.28921764944601,210.15107721139188,214.7673393537956,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,1.89,82.6,4.57,1.3017783539751753,980.5664550264552,24624.52079304184,25605.087248068296,43.049629498986405,215.73211234966638,219.98548792783828,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,2.07,82.3,4.57,1.4098039437482626,797.8060386473431,24348.988337830215,25146.79437647756,40.63814095157405,224.50480141704887,228.15315987140863,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,2.25,82.1,4.57,1.5270718497733704,649.6107111111111,24264.396790746963,24914.007501858076,38.23119276193198,233.655500211702,236.76257491246514,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
UGC05721,2.67,81.4,4.57,1.635434895190371,482.88003745318355,21898.50892781279,22381.38896526597,35.906680436932625,241.8036782955548,244.4551258150668,,23473.491433571024,35751.35825290931,True,2.441947639765046,1.523052433596601,48875293753.90579,formula
