galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC3917,0.87,24.3,3.9,-0.7622573486544827,1460.0110344827588,-8356.617219773454,0.0,35.64,0.0,0.0,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,1.74,49.6,3.9,0.08454920293864816,1298.8802298850574,463.45589612379825,1762.3361260088557,47.54,28.397416418671064,55.37567028267386,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,2.61,73.6,5.2,0.3918664248602944,1401.0041762452108,1432.0088089317755,2833.012985176986,60.47,61.13544791127267,85.98932428686676,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,3.5,101.0,4.4,0.6181755750897125,1568.3150857142857,1684.5811600948232,3252.896245809109,74.08847953629498,76.7856370705608,106.70115679003617,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,4.37,107.0,3.5,0.43404331077081665,1695.329633867277,947.3266887028482,2642.656322570125,86.0731694548307,64.34141457592806,107.4635199946077,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,5.24,115.0,3.5,0.3335986475537913,1806.1437022900761,607.2131056292792,2413.3568079193556,97.28408400144393,56.4074168305678,112.45438930294105,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,6.11,123.0,3.9,0.3145757976816471,1806.0864157119474,491.05737559831056,2297.143791310258,105.04850308309966,54.77554714382758,118.47172052817363,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,6.98,130.0,3.9,0.35042375077666454,1703.70664756447,478.83540364452676,2182.542051208997,109.04986198982556,57.81237858312696,123.42667263374963,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,7.85,134.0,3.5,0.3693499313833726,1579.3011464968154,448.76244765065275,2028.0635941474682,111.3441242275496,59.35305564212869,126.17566807454449,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,8.72,136.0,3.9,0.40904866307602106,1407.3666628440367,447.4109767024338,1854.7776395464705,110.78013043863056,62.461377801367966,127.17570922485639,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,9.6,137.0,4.0,0.4166250975965073,1287.4145208333334,413.92564817676254,1701.340169010096,111.17184625614527,63.0371812702386,127.80010024447132,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,10.47,136.0,3.5,0.4216181300687724,1157.4616427889205,384.0791556848534,1541.540798473774,110.08461927081366,63.413789983097644,127.04303270947374,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,11.35,137.0,3.5,0.46992536872197854,1032.282731277533,394.89457862640126,1427.1773099039342,108.24236231716306,66.9481401340594,127.27318047180896,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,12.19,137.0,3.5,0.5152051058788598,918.5211894995899,403.11094960046717,1321.632139100057,105.81480661986771,70.09937571497834,126.92791566723884,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,13.12,137.0,5.0,0.5943529241192252,788.365762195122,432.0745743994725,1220.4403365945946,101.70230479197608,75.29155607450997,126.53923192481089,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,13.94,138.0,5.0,0.6749531291561259,694.4821879483503,461.80537512141467,1156.287563069765,98.39248802627161,80.23444976562449,126.9592400307773,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
NGC3917,14.86,137.0,7.5,0.7532794322148256,593.6492934051143,483.48771355538986,1077.137006960504,93.92352474220715,84.76218156367315,126.51583269865117,,13939.102578043212,9537.798479786621,True,3.6771225996370087,0.6842476713537141,135289226539.71078,formula
