source_id,ra_deg,dec_deg,gal_l_deg,gal_b_deg,parallax_mas,parallax_error_mas,distance_proxy_kpc,pmra_masyr,pmra_error_masyr,pmdec_masyr,pmdec_error_masyr,phot_g_mean_mag,bp_rp,int_average_g,metallicity,quality_basic_pass,external_body_flag,external_body_reason,halo_candidate_flag,halo_candidate_reason,has_full_6d,input_ready_flag,input_exclusion_reason,processing_note,radial_velocity_kms,radial_velocity_error_kms,input_row_index,ra_rad,dec_rad,vt_ra_proxy_kms,vt_dec_proxy_kms,vt_total_proxy_kms,speed_total_proxy_kms,skeleton_preserved_input
787857844320775040,177.25847245556724,49.19327355785769,8.486915491112688,64.86778520222546,0.1922062700358215,0.0198105107992887,5.202743905355584,-16.516309103902998,0.0105287255719304,-2.6458003631042226,0.0198186077177524,13.660006523132324,0.5949125289916992,13.580747604370115,-1.8952363729476929,True,False,,True,,True,True,,full_6d,-331.9258117675781,6.34821891784668,10,3.0937439714053263,0.8585845934188818,-407.34918690835207,-65.25456867222468,412.5427478546843,529.4962354210455,True
798822827106143232,141.92219648403025,36.9728318159428,329.1664302121367,46.24597891473011,0.1823155433103737,0.0189489256590604,5.484995858513289,3.596927832102482,0.0186704080551862,-14.870533606881024,0.0185975637286901,13.55013656616211,0.601262092590332,13.440102577209473,-1.6464877128601074,True,False,,True,,True,True,,full_6d,-120.5357666015625,4.268795013427734,11,2.477009610308648,0.645297648974316,93.52536909713199,-386.65555973690937,397.8058779608686,415.66619729110016,True
835270778572251648,157.88196819383063,50.24986729894203,353.47445849197834,54.773864937931776,0.1259842902507014,0.0166771430522203,7.937497588072753,-7.323414949578393,0.0145930312573909,-11.616547675045869,0.0142225492745637,13.783172607421877,0.5863523483276367,13.702372550964355,-1.6408183574676514,True,False,,True,,True,True,,full_6d,-49.23971557617188,3.740164279937744,12,2.7555601745113094,0.8770256330567681,-275.56157039059565,-437.101289752419,516.7124118688841,519.0532402069962,True
841806413126727424,179.3820923602046,55.86009809447114,17.920588841495963,59.669236806597226,0.1616621441532875,0.0143901277333498,6.1857400521163655,0.5687440346348203,0.0130346855148673,-9.458320164565382,0.0141702080145478,13.96152687072754,0.6246280670166016,13.907184600830078,-1.284921646118164,True,False,,True,,True,True,,full_6d,-265.2852783203125,3.826638221740722,13,3.1308081308021363,0.9749426322355319,16.67746056435377,-277.3493029264976,277.8502717736474,384.15758800025725,True
842272228100898176,166.55888862612463,52.16106794688943,1.9170414416231212,58.162654814359534,0.1329143376347956,0.0203881468623876,7.523642804794073,-4.975543209340579,0.0165386889129877,-7.765674364292494,0.0153745235875248,14.38712215423584,0.5828771591186523,14.29604148864746,-1.4198484420776367,True,False,,True,,True,True,,full_6d,-110.38668060302734,5.374996662139893,14,2.9070010049884094,0.9103823770296993,-177.45574884773043,-276.96745895726747,328.93998863068384,346.9679169244747,True
856465583184478080,170.2749589014124,57.32411906021687,11.262523812262758,55.83910895301761,0.1867713002717379,0.0125242825597524,5.354141661727882,-5.748606455737875,0.0118514010682702,-11.047598070008489,0.0123519711196422,13.53004264831543,0.6065235137939453,13.520622253417969,-0.7953958511352539,True,False,,True,,True,True,,full_6d,-83.36219024658203,4.942610263824463,15,2.9718586665276727,1.000494618406022,-145.90623080517975,-280.40072081062584,316.09048137976714,326.8982214414759,True
859279748836218496,173.65097902546557,60.30567215603313,16.699697935965297,54.3345628877741,0.1234244557245036,0.016309205442667,8.102122015689543,-3.507606319607679,0.0151508320122957,-6.017299673874553,0.0157827530056238,14.405871391296388,0.5990781784057617,14.412708282470703,-0.7853997945785522,True,False,,True,,True,True,,full_6d,-138.93292236328125,28.78148651123047,16,3.0307813333059883,1.0525325367510456,-134.71967473792552,-231.11164167239696,267.51071320229937,301.43712212400845,True
1090035937786801024,126.38500665007916,61.63845457169273,0.9198858116845298,34.75054249366273,0.1254342717142946,0.0243219248950481,7.972302835047585,2.845913899644578,0.0169513896107673,-9.348115230477534,0.0166933704167604,14.484448432922363,0.7006807327270508,14.448476791381836,-1.8486239910125728,True,False,,True,,True,True,,full_6d,-260.9143371582031,4.935324668884277,17,2.2058344911988104,1.0757939781169894,107.55409410417687,-353.2882935499335,369.29730775893034,452.1689870531797,True
1095471270438333568,120.0181500108709,67.37927426925268,7.411096548903926,31.459449771325087,0.1671322926517645,0.0188668426126241,5.983284164500705,0.7769797981423276,0.0116361053660511,-3.2227253088926875,0.018443651497364,14.334736824035645,0.6488237380981445,14.210441589355469,-1.5070384740829468,True,False,,True,,True,True,,full_6d,-157.394775390625,5.459048748016357,18,2.0947118798421656,1.1759901836027555,22.037927950729124,-91.40802416250006,94.02710858924527,183.34179138952203,True
1169073300354998656,229.9210430820059,10.956720069974516,140.5657835067778,51.62105258950222,0.1918227295087171,0.0193570125848054,5.213146547133021,5.75009704826916,0.0205986518412828,-17.120411318392215,0.0193553548306226,13.782610893249512,0.6099443435668945,13.80573558807373,-0.5796982645988464,True,False,,True,,True,True,,full_6d,119.03106689453124,6.914119720458984,19,4.012879221400734,0.19123084044039879,142.10079600170528,-423.0926984010547,446.3183478915068,461.9182422795775,True
1228306981040269312,217.5906751475064,15.091929061944253,145.53324031043744,64.05334741397073,0.1922598996537105,0.0224195532500743,5.20129263461155,-0.1231517139308806,0.022267622873187,-11.385225096196262,0.0215731430798769,14.450200080871582,0.5732107162475586,14.36424160003662,-1.630416750907898,True,False,,True,,True,True,,full_6d,-69.1636734008789,11.912002563476562,20,3.797673702961385,0.2634038526083465,-3.036499063972411,-280.7206188548735,280.7370409775466,289.1312848778771,True
1231809612769538304,213.2813731266188,14.89827398094502,151.57024677239062,67.40573841720958,0.1133571595786108,0.026560503989458,8.821674817165132,-0.211271160776344,0.0283230450004339,-13.544680579824169,0.0253707133233547,14.322619438171388,0.6408414840698242,14.304682731628418,-0.8072531819343567,True,False,,True,,True,True,,full_6d,-54.24201583862305,6.539348125457764,21,3.722462194234051,0.26002393383169353,-8.83512433840493,-566.423437098493,566.4923384447009,569.0832678956419,True
1236969895716596096,224.29050909564583,19.25425365789071,131.46096010433877,60.144889968961245,0.1773183177332049,0.0248929169028997,5.6395752722209505,-11.829020936427824,0.0242873206734657,-0.2197461691078996,0.024995632469654,14.402639389038086,0.6716852188110352,14.348003387451172,-1.1194387674331665,True,False,,True,,True,True,,full_6d,-19.07428932189941,9.350211143493652,22,3.914607864693309,0.3360501213443548,-316.239853814084,-5.874746250628648,316.2944163020626,316.8690365071949,True
1260480306176910976,214.1341359503789,27.65813976985552,116.4045698545558,71.12676658428266,0.1933102495188872,0.0202420726418495,5.173031448093475,-12.310889042343431,0.0185585357248783,1.2527208605681424,0.0165642797946929,14.208956718444824,0.5939598083496094,14.186670303344728,-1.2984142303466797,True,False,,True,,True,True,,full_6d,-28.07386016845703,11.88331127166748,23,3.7373457132472687,0.4827256039607655,-301.8950124155513,30.719973062355642,303.45397553226707,304.7498267285739,True
1261562981533064576,225.0261132055167,21.7951358563603,126.1689046586264,60.32252312281106,0.1443620310445519,0.0228163208812475,6.927029169403884,-0.2115740125047938,0.0242774076759815,-11.023050216587178,0.021645775064826,14.25165843963623,0.5642557144165039,14.276045799255373,-0.7340838313102722,True,False,,True,,True,True,,full_6d,-131.32418823242188,11.216047286987305,24,3.927446578401758,0.38039688161296115,-6.947534970251798,-361.9680222156106,362.03469080855166,385.1170728022171,True
1264657655792671104,226.8811814466314,25.05192804419921,119.04045697404756,59.466486449332606,0.0941660160036485,0.0223698727786541,10.619542404355883,-5.597221402620319,0.0136156165972352,-4.147260258433093,0.0206383317708969,14.304944038391112,0.4988059997558594,14.291342735290527,-1.8214651346206665,True,False,,True,,True,True,,full_6d,214.02618408203125,7.8410258293151855,25,3.9598236270583893,0.43723862834397975,-281.7732051173482,-208.77980901870785,350.6923834017376,410.8434680613857,True
1264746445652712320,225.53877878596768,24.495072306645984,120.63105341553936,60.54520152630059,0.1546952001509904,0.018353696912527,6.464324678619305,-15.865302739895352,0.0138359311968088,6.305382805076573,0.0173205491155385,13.894609451293944,0.6387567520141602,13.863003730773926,-2.256408214569092,True,False,,True,,True,True,,full_6d,3.843314409255981,4.342289447784424,26,3.936394280742275,0.4275196622650545,-486.1753409671658,193.22175475907926,523.1645139692846,523.1786308158679,True
1265474631587787904,227.457648764438,26.853954914744342,115.38053887245884,59.2684504184801,0.1825622819580911,0.0166521854698658,5.477582714646169,-3.329609906409696,0.0130435191094875,-20.652445842445736,0.0179848838597536,13.630864143371582,0.6532430648803711,13.616718292236328,-1.1049556732177734,True,False,,True,,True,True,,full_6d,-316.3697509765625,4.576851844787598,27,3.969884879784255,0.46868993044440194,-86.45770475558209,-536.2679458904504,543.1926403230868,628.6080367241088,True
1275071031640488832,227.6133000547304,29.71663998839845,109.76639896317228,59.43958436921301,0.1141097999880727,0.0186001602560281,8.763489201668259,-7.562308180859747,0.0114095322787761,-6.378521907760724,0.0153816798701882,14.329657554626465,0.6558027267456055,14.323813438415527,-1.3091189861297607,True,False,,True,,True,True,,full_6d,-99.60076904296876,5.850176334381104,28,3.9726015072848346,0.5186532104273625,-314.161404768629,-264.98330337309335,410.9909236378769,422.8875175583526,True
1278880014793048576,229.9620669990136,34.84424419053587,99.94457105515129,57.46648420811031,0.1322723840974627,0.0183051731437444,7.560157071510608,-8.643841387714284,0.0152533072978258,-0.9647006726976968,0.020427044481039,14.287840843200684,0.5763216018676758,14.242372512817385,-1.141815185546875,True,False,,True,,True,True,,full_6d,-89.0750961303711,4.751745700836182,29,4.0135952238245824,0.6081467864937573,-309.78401926305,-34.573615869308085,311.7073523435856,324.1848951689191,True
63201135252058368,57.08264274064565,20.33541174245236,346.2042738309823,-26.077019399993446,0.1996065824076044,0.0203727278858423,5.009854825117746,9.426408838771156,0.0268339794129133,-11.598368576109763,0.0157405212521553,13.961685180664062,0.8744592666625977,13.936708450317385,-2.81527042388916,True,False,,True,,True,True,,full_6d,-92.6673812866211,4.581830024719238,30,0.9962800615639062,0.3549198896545109,223.86841039480228,-275.4504266383172,354.95070461674896,366.84771535672206,True
66420299140956416,60.53362987019312,25.71672525254388,347.7901339882061,-20.00189038419236,0.1541741215859998,0.0283270832151174,6.486172839598054,7.122632926510053,0.033229537308216,-8.920644262328747,0.0208412893116474,14.623283386230469,0.9239444732666016,14.579258918762209,-1.2771177291870115,True,False,,True,,True,True,,full_6d,-242.4368133544922,9.920164108276367,31,1.0565111494184576,0.44884152848766096,219.00321118611905,-274.2875786884434,350.9929947058785,426.5813999720121,True
364465362757049600,14.166308830498568,37.263385902392415,31.778707517685262,-25.59665912594293,0.1350788638260128,0.0216236170381307,7.403082700547745,3.472666427231869,0.0264483764767646,-2.469479621703048,0.0147664472460746,14.456869125366213,0.7047786712646484,14.343690872192385,-1.2295383214950562,True,False,,True,,True,True,,full_6d,-270.5583190917969,11.38003921508789,32,0.2472487319465473,0.650368774437986,121.87007317076409,-86.6641436766384,149.54259772336582,309.1355569384263,True
367292825627187328,12.07792819143046,37.37106975418225,33.6200470876698,-25.496503271208383,0.1039817091088,0.0194562319666147,9.61707600856668,20.20985413309839,0.017293244600296,-5.756218381695055,0.0134763708338141,13.916258811950684,0.6678991317749023,13.935506820678713,-1.035786271095276,True,False,,True,,True,True,,full_6d,-17.81344223022461,4.167672157287598,33,0.21079961375990552,0.6522482122029483,921.3563427976102,-262.42288942685434,957.9996259438343,958.1652268959754,True
369362136574999680,17.19510994372877,36.62330119823921,29.05728055447976,-26.11794166896409,0.1695166212056503,0.0247942488640546,5.899126545159502,7.780692245574352,0.0203819070011377,-3.85890771594674,0.0186383463442325,13.930931091308594,0.6850948333740234,13.834928512573242,-2.5683743953704834,True,False,,True,,True,True,,full_6d,-82.97040557861328,8.39453125,34,0.3001112837604839,0.6391971888588588,217.58419857030768,-107.91293579419398,242.87462852098182,256.6557487785623,True
371836351270855424,18.95154982105949,39.75157640161888,27.851138916744404,-22.87965252137661,0.1322752931546943,0.0261855944991111,7.559990805165047,11.60503696066337,0.0310195479542017,4.39901813547549,0.0226878263056278,14.268198013305664,0.645054817199707,14.143060684204102,-2.154096364974976,True,False,,True,,True,True,,full_6d,-22.136499404907227,14.953776359558104,35,0.3307669427332303,0.6937958910663292,415.90026564203856,157.65161432142654,444.7775426651733,445.3280667835495,True
598165081771805824,130.17101938269846,9.505235292260616,299.0557796531658,28.55783294639088,0.1096617043955743,0.0204059872776269,9.118953653982764,8.326697023517099,0.0235515143722295,-1.3578978184009485,0.0169785376638174,14.286291122436523,0.6756992340087891,14.300702095031738,-1.3460400104522705,True,False,,True,,True,True,,full_6d,88.4621353149414,7.241218566894531,36,2.271912878905445,0.16589765202671325,359.9475099957057,-58.69937829869194,364.70238135329134,375.2777322853576,True
604767752175631744,134.061793806129,11.62233700016066,299.3743509781761,32.92069074381331,0.0751828115708266,0.0272918734699487,13.300912523841193,-0.5084146091277388,0.0263119004666805,-7.503666220720085,0.0171078108251094,14.445934295654297,0.610870361328125,14.391260147094728,-1.9436930418014529,True,False,,True,,True,True,,full_6d,137.6691436767578,7.561293601989746,37,2.339819703046692,0.20284804742916426,-32.056851184147256,-473.12549060269015,474.21026092428536,493.78959556330324,True
613345931441786496,147.25516090535424,11.733531159369926,292.2978467800819,44.616842028174105,0.1865669690960625,0.0271753221750259,5.360005604663623,-0.3388191798010984,0.0288370251655578,-8.924451278744618,0.0212731305509805,14.279805183410645,0.6116695404052734,14.232157707214355,-1.580670714378357,True,False,,True,,True,True,,full_6d,113.62922668457033,8.113049507141113,38,2.5700873983524657,0.2047887516163527,-8.609038164974997,-226.76089855738226,226.92426193044543,253.78380919517082,True
669367839880113920,122.29585285106064,18.4923793667234,311.728076639018,25.181618665171342,0.1916679580782118,0.0240536611527204,5.217356150848861,6.232338932359631,0.0274899546056985,-13.413662879030356,0.0169570371508598,14.58347225189209,0.6792707443237305,14.415059089660645,-1.573922038078308,True,False,,True,,True,True,,full_6d,-191.8827667236328,14.013354301452637,39,2.1344652937855026,0.3227529064771873,154.14269570622272,-331.75637235207444,365.8172511456908,413.0874694314819,True
675464975453569664,118.53655620193398,24.177614482576875,318.9465687489369,23.96311873373391,0.1803761642821183,0.0199315696954727,5.543969758864285,2.898255480937964,0.0204730108380317,-11.507317508529392,0.0122896656394004,14.08977508544922,0.7175474166870117,13.927350997924805,-2.1900112628936768,True,False,,True,,True,True,,full_6d,-94.69220733642578,4.952169895172119,40,2.0688531896990523,0.42197897799883166,76.16911699171787,-302.4240683172471,311.86864459392666,325.9273931585033,True
734933981690515584,161.1400391215395,29.469308786444568,315.27278370163015,62.05887577442024,0.1336682576947779,0.0239031109958887,7.481207709637617,-8.950123888044132,0.0274595022201538,-10.514682002692677,0.0236189346760511,14.126540184020996,0.7199640274047852,13.974268913269045,-1.402698636054993,True,False,,True,,True,True,,full_6d,84.87611389160156,6.062816143035889,41,2.8124242394633354,0.5143364666103523,-317.41113798638315,-372.89731648272897,489.6960681461832,496.997176920726,True
739029628143831552,152.05799418409765,26.37562934719468,311.30280945987755,53.72072779350631,0.198635378437385,0.0202475488185882,5.03434991221982,1.731256150215064,0.0196579732000827,-20.06051350445047,0.0187837127596139,13.603245735168455,0.5562820434570312,13.562560081481934,-0.7838725447654724,True,False,,True,,True,True,,full_6d,-14.558853149414062,6.356264114379883,42,2.6539126524908925,0.46034157439418977,41.3167478370277,-478.747860529886,480.52740568439145,480.7479046431694,True
879302091803868160,116.9317648124581,30.945383240932,326.48012272275486,24.83905886013721,0.1612744026674189,0.0218882150948047,6.200612021873095,4.892426343695757,0.0226303245872259,-3.3147283214910863,0.0136988973245024,14.482169151306152,0.7115764617919922,14.342884063720703,-2.062037944793701,True,False,,True,,True,True,,full_6d,68.7103500366211,7.632744789123535,43,2.0408442961450435,0.5400988258457371,143.80707617517544,-97.43251195655061,173.70541023300365,186.80118240089135,True
892738540505143936,114.20424679650294,33.36607206584005,329.7839917751044,23.390767103702736,0.1361323728356696,0.0222374312579631,7.345791299819162,6.3909288366196,0.0216311439871788,-6.37265063369153,0.0180683527141809,14.0032958984375,0.6580514907836914,14.019165992736816,-0.7886472344398499,True,False,,True,,True,True,,full_6d,-152.55738830566406,5.592999458312988,44,1.9932401263591628,0.5823478160066151,222.54814039494886,-221.9116476134778,314.28085232762464,349.3511283314015,True
985801548277270272,115.28020134511624,54.917490064254096,353.0578838454261,28.89240256220816,0.1720378646437661,0.0196099169552326,5.812673867294688,0.6614627166227169,0.0153212007135152,-9.529729725783632,0.0141256311908364,14.085888862609863,0.6669282913208008,14.094696998596191,-0.9584182500839232,True,False,,True,,True,True,,full_6d,-189.3363342285156,6.412038326263428,45,2.0120190758342744,0.9584910185525063,18.22647689077855,-262.5898546621056,263.2216484852943,324.2435561278096,True
1003169090352582272,104.54289857956306,61.70480007531149,1.5671690859814291,24.449728359404254,0.1371288886877603,0.0194207336753606,7.292409422765613,2.081510787309796,0.0165539626032114,-12.426721876699762,0.0148382866755127,14.297263145446776,0.6952323913574219,14.240866661071776,-1.2683699131011963,True,False,,True,,True,True,,full_6d,-129.92127990722656,9.250246047973633,46,1.8246177897918785,1.0769519255990305,71.95667912387303,-429.5849169241967,435.5697011033998,454.53328095095185,True
1003674144146448512,99.88244532289262,60.95774074104012,1.38210874557856,22.099148321710626,0.1776026112637648,0.0213733296841382,5.630547844338052,4.1068711036389445,0.0190868116915226,-10.846925148747545,0.0170655567198991,14.342411994934082,0.7928848266601562,14.298866271972656,-0.871039867401123,True,False,,True,,True,True,,full_6d,-11.24240016937256,6.034247875213623,47,1.743277535827687,1.0639132805082383,109.61831654464727,-289.5200858478261,309.5772204659366,309.78128896526886,True
1108643007422797824,114.66074332463089,69.34674759727939,9.585664300208734,29.39834564317734,0.1958142240961411,0.0127174127846956,5.106881303520723,2.833942755018616,0.0093238912522792,-2.6562278472038097,0.0121352281421422,13.492805480957031,0.6513290405273438,13.481659889221191,-0.8062624335289001,True,False,,True,,True,True,,full_6d,-155.12136840820312,3.6726129055023193,48,2.0012074937989186,1.210329071121992,68.60697007019851,-64.30466673683482,94.03194407406723,181.3963765988229,True
1109706063367203584,107.16917558334733,70.67236060013106,11.211734506941363,26.899089418375645,0.1339527504020604,0.017553461715579,7.46531890534902,-0.2308625188805368,0.013406385667622,-9.694096707849258,0.0168698001652956,14.380413055419922,0.6864042282104492,14.373964309692385,-1.0309643745422363,True,False,,True,,True,True,,full_6d,-0.3881192505359649,9.752214431762695,49,1.8704549705773255,1.2334653826290027,-8.170021456019201,-343.06555470287174,343.1628244349625,343.16304391751385,True
1117501463369011328,139.3344446124651,68.63505724650425,11.068598977149094,38.12600040004527,0.13697598399106,0.0187178794294595,7.300549854529732,-1.4839355255336577,0.0162187237292528,-7.101401146703082,0.0188169460743665,14.457161903381348,0.7212982177734375,14.372573852539062,-1.6973588466644287,True,False,,True,,True,True,,full_6d,-215.0857391357422,5.517609596252441,50,2.4318448199251903,1.1979077312462925,-51.35609641749799,-245.76555767694794,251.0740089684804,330.60555524533027,True
1122990534652358912,124.72466148993082,73.09659930352024,14.339258683783918,32.185119091776045,0.1754087352158147,0.0188720412552356,5.700970358002107,1.638830369350634,0.0161754786968231,-10.550582981501222,0.0182106047868728,14.291248321533203,0.6748638153076172,14.135902404785156,-1.0515848398208618,True,False,,True,,True,True,,full_6d,103.5790557861328,5.34450626373291,51,2.176856001434669,1.275776329857422,44.28984788834604,-285.1324481918265,288.55173476837297,306.57906718395543,True
1124867469720768768,128.70165740231565,74.56975370205376,16.36659828692348,32.87207757323568,0.1258610856011853,0.0164251904934644,7.9452675560791635,-1.5068363665844495,0.0144363874569535,-8.25207200728786,0.0183781720697879,14.286436080932615,0.6351823806762695,14.27328395843506,-0.9696452021598816,True,False,,True,,True,True,,full_6d,-70.47222900390625,9.465996742248535,52,2.2462676744441405,1.3014877245020688,-56.753940716329836,-310.80853626467905,315.94771086656885,323.7117406931729,True
1189000883456888064,236.7745987796125,10.207690210467865,136.56478339181112,45.37986945323982,0.1787931884116063,0.0209429077804088,5.593054237043212,-8.134070657637407,0.0260835289955139,-8.047106500770363,0.0216745175421237,14.532217025756836,0.5398092269897461,14.448707580566406,-0.6634896993637085,True,False,,True,,True,True,,full_6d,-130.63082885742188,13.108875274658203,53,4.132496333792786,0.17815780319625718,-215.6643565281782,-213.3586144562014,303.36943326476245,330.29899558939053,True
1196737700107586176,238.3152139593164,17.569862114246828,125.98781698784391,47.12289216473217,0.174223085512069,0.0195869784802198,5.739767477202249,-11.729498230880438,0.0184850990772247,-4.869877879912175,0.017995586618781,13.91221809387207,0.6093044281005859,13.855717658996582,-1.4654945135116575,True,False,,True,,True,True,,full_6d,-142.68743896484375,5.784926891326904,54,4.159385141184823,0.30665194301501925,-319.1502108639326,-132.50545945467175,345.5641096522993,373.86395803571696,True
1197500245782607488,236.267983035535,17.612122471075963,126.98819251954644,48.95671368065975,0.1540250789867606,0.0234305523335933,6.49244919449745,-1.8659839343970952,0.021501874551177,-13.504181074842633,0.0179777629673481,13.327486991882324,0.5461015701293945,13.274751663208008,-1.4502593278884888,True,False,,True,,True,True,,full_6d,55.61355972290039,6.658790588378906,55,4.123654221016192,0.30738952538475534,-57.42987388600356,-415.6217005761888,419.5707191933267,423.24042390756813,True
1200562248223883776,243.59687616946107,17.943038325907693,122.9603564125127,42.55771986009691,0.1984756952884558,0.0190826579928398,5.03840028647661,-0.3495354502243277,0.0173745397478342,-16.415303149996994,0.0179430916905403,14.238375663757324,0.7682390213012695,14.02934741973877,-1.3019535541534424,True,False,,True,,True,True,,full_6d,-139.7268524169922,10.221199989318848,56,4.251567536730008,0.31316509659862063,-8.348439406229376,-392.0694269914085,392.1582996978272,416.30724868569223,True
1239603363504114560,217.753697917378,20.42549092666164,133.97900455177418,66.30137293943407,0.1659952490539935,0.0240919925272464,6.024268801059051,-6.82807204692574,0.0186435151845216,-6.498038822885354,0.0200810767710208,14.028726577758787,0.6578397750854492,13.954099655151367,-2.1989858150482178,True,False,,True,,True,True,,full_6d,-137.0388946533203,5.231271743774414,57,3.8005189870513654,0.35649206800647326,-194.9951632998942,-185.57011886950906,269.18280540851066,302.0580099507377,True
1239842953959902464,215.72410831957887,19.53874526924506,137.95987679993405,67.71911285744298,0.1412718831452336,0.0256424341350793,7.078549373989422,-12.50557367856052,0.0247016381472349,-10.97180018811074,0.0231449957937002,14.047609329223633,0.6041116714477539,13.959396362304688,-1.5671937465667725,True,False,,True,,True,True,,full_6d,-97.35618591308594,5.065560817718506,58,3.765095966105543,0.34101543665679224,-419.6326652987349,-368.16589741543453,558.2451986407337,566.6709175006033,True
