galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
IC4202,1,0.77,5.5,3.135,4.73,0.35000000000000003,2.028554327113041,185.46424308097198,141.28571428571428,3.8814285714285712,7,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,32.80978717897839,10.141926976965337,185.74133666043204
IC4202,2,6.27,10.24,8.254999999999999,3.9700000000000006,0.35000000000000003,2.0088826534259168,226.0905499053524,236.0,4.985,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,8.438280892030475,8.346137355909713,226.2445463768538
IC4202,3,11.02,14.59,12.805,3.5700000000000003,0.35000000000000003,2.00527323534315,242.07131385357616,243.16666666666666,6.103333333333333,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,3.9628626513492016,7.123514318826524,242.17610420321634
IC4202,4,14.98,18.65,16.814999999999998,3.669999999999998,0.35000000000000003,2.0038247745392535,229.03959164474358,245.83333333333334,9.143333333333334,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0014484608038967117,0.994920723369897,0.005273235343150162,0.005246451122106667,0.2914135088020768,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,2.460715298640459,6.432490011390558,229.1299008609255
IC4202,5,19.62,25.9,22.759999999999998,6.279999999999998,0.35000000000000003,2.0026825342193066,205.63923030792338,241.71428571428572,12.457142857142857,7,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0011422403199468079,0.9959923831151135,0.0038247745392534505,0.0038094463082290544,0.3153368316177552,2387.511282231888,0.009843504928133573,0.005174358578746841,0.9822966617105612,0.3281168309711191,0.5174358579746842,1.4062430931363599,1.0,2387.511282231888,1.4533680770511423,5.751404822622383,205.71964344483206
