galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC05750,1,0.31,4.09,2.1999999999999997,3.78,0.35,2.034638242641633,19.55186144552288,25.28,7.7,5,22.85,0.31,4.300134098843159,0.23255088725466128,0.0,1.0,0.03463824264163318,0.03463824264163318,0.1309325571853734,16957.418993063642,0.01936662002189582,0.015271622619737357,0.9384597634489551,0.6455540007631939,1.5271622620737357,1.7200536395376638,1.0,16957.418993063642,458.7351719061245,31.768181852184643,37.30271657906965
UGC05750,2,4.82,22.85,13.835,18.03,0.35000000000000003,2.0040949974021585,41.681157619043795,68.21666666666665,9.233333333333333,6,22.85,0.31,4.300134098843159,0.23255088725466128,0.030543245239474714,0.8769195268979102,0.03463824264163318,0.030374951349875983,0.6785929300236373,16957.418993063642,0.01936662002189582,0.015271622619737357,0.9384597634489551,0.6455540007631939,1.5271622620737357,1.7200536395376638,1.0,16957.418993063642,60.11886249404395,28.83998028094156,50.685928649563785
