galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC5907,1,5.03,15.1,10.065,10.07,0.35,2.0114086786106196,214.54029707471642,226.8,4.4,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0,1.0,0.01140867861061956,0.01140867861061956,0.11488539360893897,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.42213256625141615,2.0612530847328046,214.5501988654098
NGC5907,2,17.61,25.16,21.384999999999998,7.550000000000001,0.35,2.0043292669740147,208.05811317104434,228.0,4.5,4,50.33,5.03,2.3031813366766207,0.4341820524835234,0.00707941163660486,0.9838270409654284,0.01140867861061956,0.011224166518811416,0.19962785082596518,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.162485354372667,1.8640679449149604,208.0664634331981
NGC5907,3,27.68,37.75,32.715,10.07,0.35,2.002548894819335,174.22505643645147,217.0,2.0,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0017803721546796325,0.9959078757333727,0.0043292669740147005,0.004311551075573627,0.24304517015699162,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.08452880819374167,1.662937148559217,174.23299242751
NGC5907,4,40.26,50.33,45.295,10.07,0.35,2.001710400475847,148.05471556378245,215.8,3.6,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0008384943434882608,0.9980706590527818,0.002548894819335068,0.0025439771321899727,0.26866301987814467,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.04874375295101342,1.4858830000764371,148.06217156641478
