galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC06917,1.74,59.2,56.25,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.2103810495241056,2.1740266272968984,0.0,0.47047199838403736,0.0,0.0,0.0,0.2822831990304224,0.2822831990304224,3.93,3.93,130620781.02445333,23.819250000000004,1,56.25,0.04983108108108113,0.014066476978711941
UGC06917,2.61,71.2,59.09,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.2103810495241056,2.1740266272968984,0.0,0.47047199838403736,0.0,0.0,0.0,0.2822831990304224,0.2822831990304224,3.93,3.93,130620781.02445333,23.819250000000004,1,59.09,0.17008426966292134,0.04801193174520246
UGC06917,3.5,84.5,62.05093391722642,4.4,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.210229572764826,2.1740266272968984,0.0,0.4705885333972041,0.0,0.0,0.0,0.28235312003832247,0.28235312003832247,3.93,3.93,130618816.78181803,23.916463187500003,1,62.05093391722642,0.26566942109791214,0.07501258994577042
UGC06917,4.37,93.5,65.39440725322005,4.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.197051094707463,2.1740266272968984,0.0,0.4807270795427072,0.0,0.0,0.0,0.2884362477256244,0.2884362477256244,3.93,3.93,130447927.67254691,32.374010500000004,1,65.39440725322005,0.3005945748318711,0.0867023712511843
UGC06917,5.24,97.5,66.8194320538569,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1838726166501004,2.1740266272968984,0.0,0.4908656256882104,0.0,0.0,0.0,0.2945193754129262,0.2945193754129262,3.93,3.93,130277038.56327578,40.83155781250001,1,66.8194320538569,0.31467249175531387,0.09267714573140422
UGC06917,6.11,100.0,67.61448143704128,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.170694138592738,2.1740266272968984,0.0,0.5010041718337136,0.0,0.0,0.0,0.3006025031002281,0.3006025031002281,3.93,3.93,130106149.45400466,49.289105125000006,2,67.61448143704128,0.3238551856295872,0.09735167944224295
UGC06917,6.98,101.0,68.84792662092302,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1575156605353754,2.1740266272968984,0.0,0.5111427179792167,0.0,0.0,0.0,0.30668563078753003,0.30668563078753003,3.93,3.93,129935260.34473354,57.7466524375,2,68.84792662092302,0.318337360188881,0.09762949411276411
UGC06917,7.85,103.0,68.72155193241782,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1443371824780124,2.1740266272968984,0.0,0.5212812641247199,0.0,0.0,0.0,0.31276875847483193,0.31276875847483193,3.93,3.93,129764371.23546241,66.20419975,2,68.72155193241782,0.33280046667555513,0.10408958878195805
UGC06917,8.72,105.0,68.44422912123417,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,2.1740266272968984,0.0,0.5264088047040548,0.0,0.0,0.0,0.3158452828224329,0.3158452828224329,3.93,3.93,129677944.5595092,70.48158000000001,2,68.44422912123417,0.34815019884538884,0.1099615980190081
UGC06917,9.6,110.0,68.9585382675706,4.9,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,2.1740266272968984,0.0,0.5264088047040548,0.0,0.0,0.0,0.3158452828224329,0.3158452828224329,3.93,3.93,129677944.5595092,70.48158000000001,2,68.9585382675706,0.37310419756754,0.11784320080295654
UGC06917,10.47,111.0,70.57971167410646,6.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,2.1740266272968984,0.0,0.5264088047040548,0.0,0.0,0.0,0.3158452828224329,0.3158452828224329,3.93,3.93,129677944.5595092,70.48158000000001,2,70.57971167410646,0.36414674167471656,0.11501403061311827
