galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4183,10.47,111.0,83.76407344440693,5.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2273783324700087,2.246812452318573,-0.01472408138702233,0.4989309703589091,0.5908735915305751,0.13186966409740092,0.5662601624555105,0.5258626471975496,0.5258626471975496,3.5,3.5,45610710.28710973,374.7708149962216,3,83.76407344440693,0.24536870770804564,0.12903023817479467
NGC4183,11.35,110.0,82.28385625382418,5.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.220710989319299,2.234188538096271,-0.013674141498223382,0.504943107668673,0.5690481761928861,0.12578613601411445,0.5532115858613648,0.5242504989457497,0.5242504989457497,3.5,3.5,44714860.02468914,386.6944578694582,3,82.28385625382418,0.25196494314705287,0.13209274716167993
NGC4183,12.31,111.0,78.263417380025,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2141771995719024,2.2204604419881764,-0.012440017509305174,0.5106262015152911,0.5434728108661838,0.11839907114704572,0.5373718579770514,0.5213244640999952,0.5213244640999952,3.5,3.5,43806750.80225852,397.7125518990149,3,78.263417380025,0.2949241677475225,0.15375118370111426
NGC4183,13.12,109.0,75.16619253361182,4.8,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2086643144725366,2.2088773608969716,-0.011398725393655438,0.5154213119483751,0.5218935963717789,0.11216623516545648,0.5240070875746622,0.51885562219889,0.51885562219889,3.5,3.5,43040533.64583269,407.0090687364534,4,75.16619253361182,0.3104019033613594,0.16105377270027788
NGC4183,14.05,108.0,72.77158373980876,4.4,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2023347056547466,2.195578267792255,-0.010203167779390924,0.5209268091122864,0.4971174612115361,0.10501001607548363,0.5086623511867338,0.5160210259420654,0.5160210259420654,3.5,3.5,42160802.83660302,417.6828473275865,4,72.77158373980876,0.3261890394462152,0.1683204027860928
NGC4183,14.98,109.0,71.43252550484269,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.193278430974346,2.1863109714084374,-0.009052247164993834,0.5281475420990724,0.4662081924027692,0.09848537980416784,0.49289573486240107,0.5140468192044039,0.5140468192044039,3.5,3.5,40004566.161125466,455.68669389795963,4,71.43252550484269,0.34465572931336985,0.17716918137411178
NGC4183,16.03,111.0,69.33238781406565,5.3,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.1790629647202517,2.181748672603652,-0.00781814960732638,0.5388103336827453,0.4223344197101444,0.0920432145430704,0.4744772696908484,0.5130771080859866,0.5130771080859866,3.5,3.5,35701862.04585669,538.5934660408168,4,69.33238781406565,0.3753838935669761,0.19260088253340188
NGC4183,16.95,110.0,67.05411098508428,4.9,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.166607508573808,2.177751229841364,-0.006736845080608233,0.5481529701179635,0.38389263792232087,0.08639865069525171,0.45833918592148803,0.5122274564393733,0.5122274564393733,3.5,3.5,31931873.678192638,611.235590204082,5,67.05411098508428,0.3904171728628702,0.19998239540579912
NGC4183,17.88,109.0,66.11756952580758,4.9,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.1540166670344676,2.1737103366142683,-0.005643787243817061,0.5575971569492166,0.34503301068028186,0.08069273289256543,0.4420256881981128,0.5113685694487751,0.5113685694487751,3.5,3.5,28120907.17609744,684.6673026734696,5,66.11756952580758,0.3934167933412148,0.2011809828080214
NGC4183,18.93,110.0,64.36052516877095,5.3,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.139801200780374,2.169148037809483,-0.004409689686149606,0.5682599485328895,0.3011592379876571,0.07425056763146798,0.4236072230265601,0.5103988583303578,0.5103988583303578,3.5,3.5,23818203.060828667,767.5740748163269,5,64.36052516877095,0.41490431664753685,0.21176668953324007
NGC4183,19.97,112.0,62.498730387104665,10.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.139056581119445,2.168909060253042,-0.004345046480747979,0.5688184757110819,0.29886108798947203,0.07391312087969622,0.4226424462794788,0.5103480639384407,0.5103480639384407,3.5,3.5,23592823.32145745,771.9168105000002,5,62.498730387104665,0.44197562154370834,0.22556140276282052
NGC4183,21.02,113.0,61.12805738774953,11.5,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.139056581119445,2.168909060253042,-0.004345046480747979,0.5688184757110819,0.29886108798947203,0.07391312087969622,0.4226424462794788,0.5103480639384407,0.5103480639384407,3.5,3.5,23592823.32145745,771.9168105000002,5,61.12805738774953,0.4590437399314201,0.23427208393706134
