galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
DDO168,0.41,15.0,13.301372109673498,4.1,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.338001907854017,2.2841906530715903,0.0,0.4287848130859181,0.0,0.0,0.0,0.25727088785155083,0.25727088785155083,2.0,1.9769999999999999,59085011.817944735,2.52681,1,13.301372109673498,0.11324185935510016,0.029133833698247066
DDO168,0.82,23.4,22.071746645881923,1.3,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.338001907854017,2.2841906530715903,0.0,0.4287848130859181,0.0,0.0,0.0,0.25727088785155083,0.25727088785155083,2.0,1.9769999999999999,59085011.817944735,2.52681,1,22.071746645881923,0.05676296385119981,0.014603458107083661
DDO168,1.24,29.2,25.138022993067693,1.5,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.3377406881706073,2.2841906530715903,0.0,0.42909219554285727,0.0,0.0,0.0,0.25745531732571436,0.25745531732571436,2.0,1.9769999999999999,59163728.96913338,2.5370399999999997,1,25.138022993067693,0.13910880160727077,0.03581430066059974
DDO168,1.64,36.2,25.762765767673315,1.1,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.31684311349782,2.2841906530715903,0.0,0.4536827920979912,0.0,0.0,0.0,0.2722096752587947,0.2722096752587947,2.0,1.9769999999999999,65461101.06422491,3.355439999999999,1,25.762765767673315,0.28832138763333387,0.07848387129783488
DDO168,2.06,44.0,27.735754902291735,1.1,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.2949006600913937,2.2841906530715903,0.0,0.47950291848088183,0.0,0.0,0.0,0.2877017510885291,0.2877017510885291,2.0,1.9769999999999999,72073341.76407103,4.214759999999999,1,27.735754902291735,0.3696419340388242,0.10634663169872029
DDO168,2.47,52.1,28.32203735609428,1.2,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.2734806460517865,2.2841906530715903,0.0,0.5047082799498942,0.0,0.0,0.0,0.30282496796993646,0.30282496796993646,2.0,1.9769999999999999,78528148.16153985,5.053619999999999,2,28.32203735609428,0.45639083769492744,0.1382065408067389
DDO168,2.89,52.9,28.554554803043242,1.7,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.25153819264536,2.2841906530715903,0.0,0.5305284063327848,0.0,0.0,0.0,0.31831704379967085,0.31831704379967085,2.0,1.9769999999999999,85140388.86138597,5.912939999999999,2,28.554554803043242,0.4602163553299954,0.146494709736903
DDO168,3.3,54.8,28.506204587773517,2.2,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.230379398289163,2.2841906530715903,0.0,0.5554263853448579,0.0,0.0,0.0,0.3332558312069147,0.3332558312069147,2.0,1.9769999999999999,91516478.10766615,6.7415699999999985,2,28.506204587773517,0.4798137848946438,0.1599007417096003
DDO168,3.71,55.0,28.488123841348344,2.5,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.230379398289163,2.2841906530715903,0.0,0.5554263853448579,0.0,0.0,0.0,0.3332558312069147,0.3332558312069147,2.0,1.9769999999999999,91516478.10766615,6.7415699999999985,2,28.488123841348344,0.4820341119754847,0.16064067865647716
DDO168,4.12,52.0,28.01935937882949,2.7,1.24,data\derived\crossmatch\sparc_structure_test32\per_galaxy\DDO168_structure_enriched.csv,2.230379398289163,2.2841906530715903,0.0,0.5554263853448579,0.0,0.0,0.0,0.3332558312069147,0.3332558312069147,2.0,1.9769999999999999,91516478.10766615,6.7415699999999985,2,28.01935937882949,0.46116616579174063,0.15368631390543236
