Structural coupling rotation pipeline run log
started_at: 2026-03-23T18:23:00.847574
project_root: C:\Users\mincu\Desktop\topological_gravity_project
data_dir: C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized
output_root: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling
run_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_182300_local_structural_coupling_v5
beta_mode: local_structural_coupling_v5
beta_value: 200.0
n_input_files: 175
------------------------------------------------------------------------
[001/175] [OK] CamB | beta_mean=89.2294 | eta_mean=0.491802 | projection_mean=0.820399 | ratio_max=0.717866 | sigma_flip=104.208280 | rmse=6.8146 | mafe=0.834375
[026/175] [OK] F574-2 | beta_mean=93.3812 | eta_mean=0.494964 | projection_mean=0.819361 | ratio_max=0.524937 | sigma_flip=2.953118 | rmse=2.7782 | mafe=0.119214
[027/175] [OK] F579-V1 | beta_mean=90.1512 | eta_mean=0.497375 | projection_mean=0.812636 | ratio_max=0.650348 | sigma_flip=48.673325 | rmse=48.4114 | mafe=0.463274
[028/175] [OK] F583-1 | beta_mean=88.7762 | eta_mean=0.495584 | projection_mean=0.805799 | ratio_max=0.614986 | sigma_flip=8.187515 | rmse=36.6766 | mafe=0.556829
[029/175] [OK] F583-4 | beta_mean=91.2858 | eta_mean=0.493423 | projection_mean=0.820313 | ratio_max=0.789523 | sigma_flip=46.324778 | rmse=26.1972 | mafe=0.379924
[030/175] [OK] IC2574 | beta_mean=81.5722 | eta_mean=0.491294 | projection_mean=0.815021 | ratio_max=0.523675 | sigma_flip=8.832275 | rmse=21.7394 | mafe=0.371444
[031/175] [OK] IC4202 | beta_mean=84.5351 | eta_mean=0.488459 | projection_mean=0.805312 | ratio_max=0.485915 | sigma_flip=85.499923 | rmse=52.8649 | mafe=0.289124
[032/175] [OK] KK98-251 | beta_mean=79.3082 | eta_mean=0.492658 | projection_mean=0.806773 | ratio_max=0.557632 | sigma_flip=24.206663 | rmse=9.5463 | mafe=0.220772
[033/175] [OK] NGC0024 | beta_mean=83.4686 | eta_mean=0.497248 | projection_mean=0.795196 | ratio_max=0.963675 | sigma_flip=208.784515 | rmse=44.5132 | mafe=0.379350
[034/175] [OK] NGC0055 | beta_mean=81.7219 | eta_mean=0.489017 | projection_mean=0.802663 | ratio_max=0.470299 | sigma_flip=9.251465 | rmse=33.4264 | mafe=0.415051
[035/175] [OK] NGC0100 | beta_mean=83.1018 | eta_mean=0.486098 | projection_mean=0.801482 | ratio_max=0.621934 | sigma_flip=95.437640 | rmse=37.9630 | mafe=0.468260
[036/175] [OK] NGC0247 | beta_mean=85.6208 | eta_mean=0.495435 | projection_mean=0.806985 | ratio_max=0.512647 | sigma_flip=17.283365 | rmse=42.2157 | mafe=0.442467
[037/175] [OK] NGC0289 | beta_mean=77.4757 | eta_mean=0.492677 | projection_mean=0.791294 | ratio_max=0.197754 | sigma_flip=6.077759 | rmse=57.7646 | mafe=0.310036
[038/175] [OK] NGC0300 | beta_mean=87.3489 | eta_mean=0.495067 | projection_mean=0.802420 | ratio_max=0.496716 | sigma_flip=9.101240 | rmse=48.7586 | mafe=0.557096
[039/175] [OK] NGC0801 | beta_mean=69.1819 | eta_mean=0.483643 | projection_mean=0.793861 | ratio_max=0.727435 | sigma_flip=320.559532 | rmse=43.0265 | mafe=0.179002
[040/175] [OK] NGC0891 | beta_mean=78.3442 | eta_mean=0.492369 | projection_mean=0.795976 | ratio_max=0.552770 | sigma_flip=328.331659 | rmse=33.7191 | mafe=0.141810
[041/175] [OK] NGC1003 | beta_mean=77.9160 | eta_mean=0.490517 | projection_mean=0.794769 | ratio_max=0.441948 | sigma_flip=2.686873 | rmse=54.8995 | mafe=0.498124
[042/175] [OK] NGC1090 | beta_mean=74.8020 | eta_mean=0.484422 | projection_mean=0.795418 | ratio_max=0.498982 | sigma_flip=191.030097 | rmse=41.7566 | mafe=0.355163
[043/175] [OK] NGC1705 | beta_mean=74.1043 | eta_mean=0.489882 | projection_mean=0.793252 | ratio_max=0.535630 | sigma_flip=86.995738 | rmse=47.2585 | mafe=0.660338
[044/175] [OK] NGC2366 | beta_mean=87.7087 | eta_mean=0.491260 | projection_mean=0.807471 | ratio_max=0.751350 | sigma_flip=56.608717 | rmse=23.8203 | mafe=0.482592
[045/175] [OK] NGC2403 | beta_mean=70.0862 | eta_mean=0.488072 | projection_mean=0.792064 | ratio_max=0.541506 | sigma_flip=461.352074 | rmse=47.7625 | mafe=0.365006
[046/175] [OK] NGC2683 | beta_mean=75.7064 | eta_mean=0.491163 | projection_mean=0.792574 | ratio_max=0.524116 | sigma_flip=78.641590 | rmse=56.0753 | mafe=0.303572
[047/175] [OK] NGC2841 | beta_mean=60.9337 | eta_mean=0.496306 | projection_mean=0.797107 | ratio_max=0.464570 | sigma_flip=96.313373 | rmse=115.3178 | mafe=0.380585
[048/175] [OK] NGC2903 | beta_mean=68.6325 | eta_mean=0.485289 | projection_mean=0.788653 | ratio_max=0.552269 | sigma_flip=279.896149 | rmse=47.2154 | mafe=0.293269
[049/175] [OK] NGC2915 | beta_mean=74.0628 | eta_mean=0.492560 | projection_mean=0.800321 | ratio_max=0.523877 | sigma_flip=7.915079 | rmse=55.1058 | mafe=0.696664
[050/175] [OK] NGC2955 | beta_mean=69.6554 | eta_mean=0.489869 | projection_mean=0.791786 | ratio_max=0.476369 | sigma_flip=202.452409 | rmse=27.5952 | mafe=0.104679
[051/175] [OK] NGC2976 | beta_mean=83.8721 | eta_mean=0.497833 | projection_mean=0.807749 | ratio_max=0.545652 | sigma_flip=886.876392 | rmse=16.3409 | mafe=0.356689
[052/175] [OK] NGC2998 | beta_mean=77.8841 | eta_mean=0.482465 | projection_mean=0.800236 | ratio_max=0.519894 | sigma_flip=163.030307 | rmse=43.1775 | mafe=0.193354
[053/175] [OK] NGC3109 | beta_mean=81.9503 | eta_mean=0.495298 | projection_mean=0.819366 | ratio_max=0.597157 | sigma_flip=14.107604 | rmse=34.5667 | mafe=0.601997
[054/175] [OK] NGC3198 | beta_mean=71.6993 | eta_mean=0.488401 | projection_mean=0.790466 | ratio_max=0.507599 | sigma_flip=139.584391 | rmse=45.7953 | mafe=0.304813
[055/175] [OK] NGC3521 | beta_mean=81.6139 | eta_mean=0.496516 | projection_mean=0.793505 | ratio_max=0.515432 | sigma_flip=631.631761 | rmse=31.2082 | mafe=0.125214
[056/175] [OK] NGC3726 | beta_mean=74.9712 | eta_mean=0.489905 | projection_mean=0.799299 | ratio_max=0.427199 | sigma_flip=49.901565 | rmse=41.3931 | mafe=0.206713
[057/175] [OK] NGC3741 | beta_mean=90.4893 | eta_mean=0.488634 | projection_mean=0.805826 | ratio_max=0.524260 | sigma_flip=4.880284 | rmse=28.6582 | mafe=0.696278
[058/175] [OK] NGC3769 | beta_mean=70.7164 | eta_mean=0.490852 | projection_mean=0.794035 | ratio_max=0.530824 | sigma_flip=61.551731 | rmse=51.7118 | mafe=0.401133
[059/175] [OK] NGC3877 | beta_mean=85.7719 | eta_mean=0.490257 | projection_mean=0.819618 | ratio_max=0.534144 | sigma_flip=262.775420 | rmse=28.1678 | mafe=0.212397
[060/175] [OK] NGC3893 | beta_mean=78.4849 | eta_mean=0.490736 | projection_mean=0.799688 | ratio_max=0.550383 | sigma_flip=264.528694 | rmse=59.7367 | mafe=0.311760
[061/175] [OK] NGC3917 | beta_mean=84.9942 | eta_mean=0.488781 | projection_mean=0.810393 | ratio_max=0.484773 | sigma_flip=56.824250 | rmse=43.6110 | mafe=0.296218
[062/175] [OK] NGC3949 | beta_mean=88.7817 | eta_mean=0.483737 | projection_mean=0.809940 | ratio_max=0.550125 | sigma_flip=207.905019 | rmse=32.3349 | mafe=0.154480
[063/175] [OK] NGC3953 | beta_mean=94.4674 | eta_mean=0.497593 | projection_mean=0.821244 | ratio_max=0.482776 | sigma_flip=101.633462 | rmse=43.3248 | mafe=0.198598
[064/175] [OK] NGC3972 | beta_mean=81.7686 | eta_mean=0.497901 | projection_mean=0.823330 | ratio_max=0.547350 | sigma_flip=64.377834 | rmse=45.3137 | mafe=0.377366
[065/175] [OK] NGC3992 | beta_mean=73.8259 | eta_mean=0.484270 | projection_mean=0.802038 | ratio_max=0.198038 | sigma_flip=24.277153 | rmse=66.5429 | mafe=0.258922
[066/175] [OK] NGC4010 | beta_mean=93.2676 | eta_mean=0.494266 | projection_mean=0.821217 | ratio_max=0.628556 | sigma_flip=173.083542 | rmse=39.5916 | mafe=0.333884
[067/175] [OK] NGC4013 | beta_mean=78.2064 | eta_mean=0.491660 | projection_mean=0.790743 | ratio_max=0.408566 | sigma_flip=14.210687 | rmse=49.8591 | mafe=0.262900
[068/175] [OK] NGC4051 | beta_mean=89.1906 | eta_mean=0.492817 | projection_mean=0.826644 | ratio_max=0.770474 | sigma_flip=372.727855 | rmse=30.2621 | mafe=0.199544
[069/175] [OK] NGC4068 | beta_mean=87.0383 | eta_mean=0.488029 | projection_mean=0.822799 | ratio_max=0.652791 | sigma_flip=89.705753 | rmse=10.1365 | mafe=0.412732
[070/175] [OK] NGC4085 | beta_mean=87.9620 | eta_mean=0.493773 | projection_mean=0.811153 | ratio_max=0.573992 | sigma_flip=63.982911 | rmse=25.6314 | mafe=0.256472
[071/175] [OK] NGC4088 | beta_mean=85.0909 | eta_mean=0.484592 | projection_mean=0.799114 | ratio_max=0.476573 | sigma_flip=106.268926 | rmse=24.6280 | mafe=0.132160
[072/175] [OK] NGC4100 | beta_mean=80.3401 | eta_mean=0.486542 | projection_mean=0.796126 | ratio_max=0.449296 | sigma_flip=97.116144 | rmse=53.9933 | mafe=0.296136
[073/175] [OK] NGC4138 | beta_mean=80.1536 | eta_mean=0.489492 | projection_mean=0.799277 | ratio_max=0.659513 | sigma_flip=387.794195 | rmse=66.7283 | mafe=0.382010
[074/175] [OK] NGC4157 | beta_mean=75.5637 | eta_mean=0.485868 | projection_mean=0.791582 | ratio_max=0.415252 | sigma_flip=173.163694 | rmse=39.9822 | mafe=0.212627
[075/175] [OK] NGC4183 | beta_mean=86.7438 | eta_mean=0.480281 | projection_mean=0.802753 | ratio_max=0.482914 | sigma_flip=16.400566 | rmse=48.0450 | mafe=0.459223
[076/175] [OK] NGC4214 | beta_mean=74.6430 | eta_mean=0.486264 | projection_mean=0.790571 | ratio_max=0.523543 | sigma_flip=164.505341 | rmse=45.1001 | mafe=0.568751
[077/175] [OK] NGC4217 | beta_mean=84.5631 | eta_mean=0.485602 | projection_mean=0.788249 | ratio_max=0.494978 | sigma_flip=415.878385 | rmse=45.5090 | mafe=0.306712
[078/175] [OK] NGC4389 | beta_mean=86.8435 | eta_mean=0.493744 | projection_mean=0.813371 | ratio_max=0.582822 | sigma_flip=95.560496 | rmse=25.6945 | mafe=0.478961
[079/175] [OK] NGC4559 | beta_mean=75.2088 | eta_mean=0.489528 | projection_mean=0.795840 | ratio_max=0.482684 | sigma_flip=20.190560 | rmse=36.3342 | mafe=0.288115
[080/175] [OK] NGC5005 | beta_mean=77.7324 | eta_mean=0.493034 | projection_mean=0.805086 | ratio_max=0.517187 | sigma_flip=893.029760 | rmse=32.5371 | mafe=0.117396
[081/175] [OK] NGC5033 | beta_mean=78.9897 | eta_mean=0.493690 | projection_mean=0.788312 | ratio_max=0.377253 | sigma_flip=30.754357 | rmse=67.8748 | mafe=0.305543
[082/175] [OK] NGC5055 | beta_mean=65.6907 | eta_mean=0.487542 | projection_mean=0.788997 | ratio_max=0.470919 | sigma_flip=130.356507 | rmse=34.4293 | mafe=0.161377
[083/175] [OK] NGC5371 | beta_mean=78.7213 | eta_mean=0.492086 | projection_mean=0.806367 | ratio_max=0.505256 | sigma_flip=59.133886 | rmse=23.2581 | mafe=0.088937
[084/175] [OK] NGC5585 | beta_mean=75.4921 | eta_mean=0.495612 | projection_mean=0.799692 | ratio_max=0.548452 | sigma_flip=253.330767 | rmse=33.7058 | mafe=0.377785
[085/175] [OK] NGC5907 | beta_mean=79.1797 | eta_mean=0.488160 | projection_mean=0.792072 | ratio_max=0.275711 | sigma_flip=15.533902 | rmse=54.9643 | mafe=0.242701
[086/175] [OK] NGC5985 | beta_mean=82.7782 | eta_mean=0.487707 | projection_mean=0.797777 | ratio_max=0.451796 | sigma_flip=58.135485 | rmse=104.1963 | mafe=0.366553
[087/175] [OK] NGC6015 | beta_mean=76.6141 | eta_mean=0.485328 | projection_mean=0.798002 | ratio_max=0.505918 | sigma_flip=139.785389 | rmse=55.1522 | mafe=0.336609
[088/175] [OK] NGC6195 | beta_mean=77.7873 | eta_mean=0.496804 | projection_mean=0.805006 | ratio_max=0.481673 | sigma_flip=94.389462 | rmse=22.6951 | mafe=0.083775
[089/175] [OK] NGC6503 | beta_mean=78.0628 | eta_mean=0.491974 | projection_mean=0.784672 | ratio_max=0.476703 | sigma_flip=75.701578 | rmse=53.7353 | mafe=0.447680
[090/175] [OK] NGC6674 | beta_mean=76.5700 | eta_mean=0.489703 | projection_mean=0.794194 | ratio_max=0.190941 | sigma_flip=14.221694 | rmse=85.9630 | mafe=0.327589
[091/175] [OK] NGC6789 | beta_mean=96.5350 | eta_mean=0.499172 | projection_mean=0.815866 | ratio_max=0.627243 | sigma_flip=541.503531 | rmse=18.0681 | mafe=0.348841
[092/175] [OK] NGC6946 | beta_mean=76.6858 | eta_mean=0.488575 | projection_mean=0.799789 | ratio_max=0.981530 | sigma_flip=58.443450 | rmse=35.7819 | mafe=0.198677
[093/175] [OK] NGC7331 | beta_mean=79.5194 | eta_mean=0.492874 | projection_mean=0.792871 | ratio_max=0.399146 | sigma_flip=51.392041 | rmse=41.0920 | mafe=0.151218
[094/175] [OK] NGC7793 | beta_mean=83.2173 | eta_mean=0.494107 | projection_mean=0.795193 | ratio_max=0.527494 | sigma_flip=344.115275 | rmse=28.8860 | mafe=0.312598
[095/175] [OK] NGC7814 | beta_mean=77.4508 | eta_mean=0.493009 | projection_mean=0.790564 | ratio_max=0.682756 | sigma_flip=172.002685 | rmse=80.6653 | mafe=0.354793
[096/175] [OK] PGC51017 | beta_mean=87.8606 | eta_mean=0.482227 | projection_mean=0.806447 | ratio_max=0.552199 | sigma_flip=35.762403 | rmse=5.8310 | mafe=0.247317
[097/175] [OK] UGC00128 | beta_mean=82.2467 | eta_mean=0.496374 | projection_mean=0.802695 | ratio_max=0.402843 | sigma_flip=1.167361 | rmse=68.8621 | mafe=0.557592
[098/175] [OK] UGC00191 | beta_mean=89.2340 | eta_mean=0.501409 | projection_mean=0.812258 | ratio_max=0.600285 | sigma_flip=80.703224 | rmse=32.7303 | mafe=0.369616
[099/175] [OK] UGC00634 | beta_mean=88.4732 | eta_mean=0.492761 | projection_mean=0.817019 | ratio_max=0.563806 | sigma_flip=3.732637 | rmse=62.3522 | mafe=0.610684
[100/175] [OK] UGC00731 | beta_mean=88.3014 | eta_mean=0.491666 | projection_mean=0.818934 | ratio_max=0.551519 | sigma_flip=6.360548 | rmse=34.4555 | mafe=0.563011
[101/175] [OK] UGC00891 | beta_mean=86.5831 | eta_mean=0.491984 | projection_mean=0.814753 | ratio_max=0.574405 | sigma_flip=1.052504 | rmse=33.1895 | mafe=0.582622
[102/175] [OK] UGC01230 | beta_mean=79.5565 | eta_mean=0.493943 | projection_mean=0.801864 | ratio_max=0.489442 | sigma_flip=17.244076 | rmse=49.6563 | mafe=0.465911
[103/175] [OK] UGC01281 | beta_mean=83.1381 | eta_mean=0.491907 | projection_mean=0.802827 | ratio_max=0.919463 | sigma_flip=40.775923 | rmse=22.2631 | mafe=0.496966
[104/175] [OK] UGC02023 | beta_mean=93.9012 | eta_mean=0.488995 | projection_mean=0.831344 | ratio_max=0.596003 | sigma_flip=64.147311 | rmse=12.2175 | mafe=0.303341
[105/175] [OK] UGC02259 | beta_mean=88.1519 | eta_mean=0.486672 | projection_mean=0.808930 | ratio_max=0.555096 | sigma_flip=25.868972 | rmse=49.2958 | mafe=0.599857
[106/175] [OK] UGC02455 | beta_mean=90.1469 | eta_mean=0.486091 | projection_mean=0.808480 | ratio_max=0.547917 | sigma_flip=487.694208 | rmse=33.6367 | mafe=1.027012
[107/175] [OK] UGC02487 | beta_mean=74.8860 | eta_mean=0.487970 | projection_mean=0.795803 | ratio_max=0.137326 | sigma_flip=20.158502 | rmse=118.1907 | mafe=0.324656
[108/175] [OK] UGC02885 | beta_mean=79.7824 | eta_mean=0.492314 | projection_mean=0.795722 | ratio_max=0.193753 | sigma_flip=11.306488 | rmse=73.9394 | mafe=0.225502
[109/175] [OK] UGC02916 | beta_mean=72.7395 | eta_mean=0.489405 | projection_mean=0.782321 | ratio_max=0.506550 | sigma_flip=1453.966916 | rmse=38.4160 | mafe=0.164538
[110/175] [OK] UGC02953 | beta_mean=68.7372 | eta_mean=0.498398 | projection_mean=0.791731 | ratio_max=0.631958 | sigma_flip=2721.506422 | rmse=64.5895 | mafe=0.210184
[111/175] [OK] UGC03205 | beta_mean=75.2993 | eta_mean=0.490627 | projection_mean=0.795376 | ratio_max=0.575699 | sigma_flip=763.342394 | rmse=62.8250 | mafe=0.280821
[112/175] [OK] UGC03546 | beta_mean=63.1440 | eta_mean=0.495403 | projection_mean=0.807099 | ratio_max=0.550075 | sigma_flip=1488.070773 | rmse=29.6110 | mafe=0.120024
[113/175] [OK] UGC03580 | beta_mean=65.3712 | eta_mean=0.493809 | projection_mean=0.788755 | ratio_max=0.601764 | sigma_flip=2297.266561 | rmse=30.5094 | mafe=0.250799
[114/175] [OK] UGC04278 | beta_mean=81.8187 | eta_mean=0.495324 | projection_mean=0.818041 | ratio_max=0.683254 | sigma_flip=74.559504 | rmse=28.6057 | mafe=0.388860
[115/175] [OK] UGC04305 | beta_mean=91.2803 | eta_mean=0.492048 | projection_mean=0.811960 | ratio_max=0.694263 | sigma_flip=89.424904 | rmse=7.5250 | mafe=0.295715
[116/175] [OK] UGC04325 | beta_mean=82.0037 | eta_mean=0.494362 | projection_mean=0.819228 | ratio_max=0.552462 | sigma_flip=63.039054 | rmse=40.8354 | mafe=0.466454
[117/175] [OK] UGC04483 | beta_mean=87.7349 | eta_mean=0.491564 | projection_mean=0.813334 | ratio_max=0.619355 | sigma_flip=176.870878 | rmse=9.2292 | mafe=0.333493
[118/175] [OK] UGC04499 | beta_mean=86.0154 | eta_mean=0.492772 | projection_mean=0.804653 | ratio_max=0.514964 | sigma_flip=16.114817 | rmse=33.0961 | mafe=0.476771
[119/175] [OK] UGC05005 | beta_mean=82.4549 | eta_mean=0.487136 | projection_mean=0.797525 | ratio_max=0.479958 | sigma_flip=10.919063 | rmse=39.0103 | mafe=0.398624
[120/175] [OK] UGC05253 | beta_mean=70.7742 | eta_mean=0.493974 | projection_mean=0.779942 | ratio_max=0.509803 | sigma_flip=4972.402753 | rmse=47.7163 | mafe=0.190718
[121/175] [OK] UGC05414 | beta_mean=91.5181 | eta_mean=0.492918 | projection_mean=0.817438 | ratio_max=0.529748 | sigma_flip=55.364118 | rmse=18.9272 | mafe=0.280830
[122/175] [OK] UGC05716 | beta_mean=93.9095 | eta_mean=0.493376 | projection_mean=0.814224 | ratio_max=0.511836 | sigma_flip=4.781384 | rmse=43.1157 | mafe=0.649299
[123/175] [OK] UGC05721 | beta_mean=62.0101 | eta_mean=0.490824 | projection_mean=0.790464 | ratio_max=0.529995 | sigma_flip=602.548194 | rmse=45.2434 | mafe=0.543198
[124/175] [OK] UGC05750 | beta_mean=84.2530 | eta_mean=0.491121 | projection_mean=0.814166 | ratio_max=0.917983 | sigma_flip=3.598255 | rmse=21.1075 | mafe=0.354493
[125/175] [OK] UGC05764 | beta_mean=82.3099 | eta_mean=0.490938 | projection_mean=0.816501 | ratio_max=0.644494 | sigma_flip=26.119418 | rmse=30.1929 | mafe=0.629985
[126/175] [OK] UGC05829 | beta_mean=88.9877 | eta_mean=0.492276 | projection_mean=0.809013 | ratio_max=0.567392 | sigma_flip=9.726249 | rmse=17.6460 | mafe=0.354271
[127/175] [OK] UGC05918 | beta_mean=83.6937 | eta_mean=0.490621 | projection_mean=0.804683 | ratio_max=0.525412 | sigma_flip=6.369840 | rmse=19.4539 | mafe=0.507825
[128/175] [OK] UGC05986 | beta_mean=80.0253 | eta_mean=0.486107 | projection_mean=0.804911 | ratio_max=0.515267 | sigma_flip=28.375918 | rmse=55.9238 | mafe=0.506849
[129/175] [OK] UGC05999 | beta_mean=87.1570 | eta_mean=0.487756 | projection_mean=0.811813 | ratio_max=0.492418 | sigma_flip=8.315520 | rmse=46.5592 | mafe=0.508413
[130/175] [OK] UGC06399 | beta_mean=87.4802 | eta_mean=0.489747 | projection_mean=0.816458 | ratio_max=0.535627 | sigma_flip=35.158739 | rmse=37.4036 | mafe=0.407166
[131/175] [OK] UGC06446 | beta_mean=82.1175 | eta_mean=0.492290 | projection_mean=0.807077 | ratio_max=0.510163 | sigma_flip=7.785573 | rmse=47.2642 | mafe=0.628579
[132/175] [OK] UGC06614 | beta_mean=71.1150 | eta_mean=0.495735 | projection_mean=0.802068 | ratio_max=0.580007 | sigma_flip=31.332140 | rmse=56.2867 | mafe=0.249703
[133/175] [OK] UGC06628 | beta_mean=88.6425 | eta_mean=0.495704 | projection_mean=0.811593 | ratio_max=0.503313 | sigma_flip=10.317966 | rmse=7.0637 | mafe=0.157941
[134/175] [OK] UGC06667 | beta_mean=85.2533 | eta_mean=0.496915 | projection_mean=0.806708 | ratio_max=0.561404 | sigma_flip=8.343899 | rmse=44.3020 | mafe=0.635095
[135/175] [OK] UGC06786 | beta_mean=68.4926 | eta_mean=0.492688 | projection_mean=0.790876 | ratio_max=0.746885 | sigma_flip=1099.453789 | rmse=77.0958 | mafe=0.339015
[136/175] [OK] UGC06787 | beta_mean=70.1269 | eta_mean=0.493243 | projection_mean=0.781414 | ratio_max=0.548086 | sigma_flip=1950.265104 | rmse=77.3317 | mafe=0.295260
[137/175] [OK] UGC06818 | beta_mean=84.5260 | eta_mean=0.487352 | projection_mean=0.805709 | ratio_max=0.539382 | sigma_flip=12.777841 | rmse=29.2553 | mafe=0.379850
[138/175] [OK] UGC06917 | beta_mean=84.6111 | eta_mean=0.492292 | projection_mean=0.817337 | ratio_max=0.513918 | sigma_flip=21.685903 | rmse=47.0868 | mafe=0.475790
