galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
F568-V1,0.39,17.4,30.4,0.5201857740665626,387.9348717948718,2667.619354187501,3055.554225982373,12.30018699044856,32.25479108804032,34.52051778483523,8819.250876969141,2000.0,False,True,structural
F568-V1,1.18,46.3,37.1,0.647109679816695,718.6760169491525,1096.7960674859237,1815.4720844350763,29.12108686158537,35.97526038312148,46.284522895168635,8819.250876969141,2000.0,False,True,structural
F568-V1,1.95,69.1,13.1,0.8578501537914327,623.879641025641,879.8463115809567,1503.7259526065977,34.879296151155344,41.42101287490282,54.15039803716004,8819.250876969141,2000.0,False,True,structural
F568-V1,2.74,85.2,6.2,0.9894971148847573,501.79828467153277,722.2606677990929,1224.0589524706256,37.08001213592034,44.48588798450037,57.913051463115934,8819.250876969141,2000.0,False,True,structural
F568-V1,3.53,93.2,6.2,0.9720388700065158,485.03841359773384,550.7302379640316,1035.7686515617654,41.37856449902534,44.09169695093433,60.467043420470226,8819.250876969141,2000.0,False,True,structural
F568-V1,4.3,100.0,12.4,0.9607327114425089,470.3656976744186,446.8524239267484,917.218121601167,44.97301968958722,43.83452318532754,62.80157579937798,8819.250876969141,2000.0,False,True,structural
F568-V1,5.09,108.0,6.2,1.0003530576500779,423.3848526522593,393.0660344401092,816.4508870923685,46.422288827674144,44.72925346236125,64.4649906173898,8819.250876969141,2000.0,False,True,structural
F568-V1,5.87,112.0,6.2,1.0295714497583548,369.2037649063032,350.7909539210749,719.9947188273782,46.55347570267981,45.377779799332515,65.0105299125973,8819.250876969141,2000.0,False,True,structural
F568-V1,6.4,113.0,24.9,1.0264221272827303,347.208890625,320.7569147758532,667.9658054008532,47.139547091587545,45.30832434073744,65.38334003831145,8819.250876969141,2000.0,False,True,structural
F568-V1,7.44,113.0,15.5,0.9955988663788672,320.5673655913978,267.6341038652869,588.2014694566847,48.83667883875806,44.622838690044524,66.15299640044836,8819.250876969141,2000.0,False,True,structural
F568-V1,8.21,112.0,13.1,0.9651490273427263,305.93629719853834,235.11547560115133,541.0517727996896,50.11723256525644,43.935157387739636,66.6485937937587,8819.250876969141,2000.0,False,True,structural
F568-V1,9.0,111.0,26.4,0.9574705688707321,278.9522777777778,212.77123752682937,491.7235153046072,50.10559350012731,43.76004042207302,66.52451907185399,8819.250876969141,2000.0,False,True,structural
F568-V1,9.72,111.0,19.4,0.9437460660562899,266.4635905349794,194.1864333449156,460.650023879895,50.89229902450861,43.44527744315347,66.91426030460607,8819.250876969141,2000.0,False,True,structural
F568-V1,11.79,113.0,12.5,0.9197329401499988,240.3635114503817,156.01915863443577,396.3826700848175,53.23425400998872,42.888994862318675,68.36191688579248,8819.250876969141,2000.0,False,True,structural
F568-V1,17.63,118.0,14.6,1.0314824704522856,135.85339194554737,117.0144606298679,252.86785257541527,48.939710869599544,45.41987385390421,66.76870704832146,8819.250876969141,2000.0,False,True,structural
