galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
IC2574,0.85,10.3,0.2,0.13333872119932644,108.19776470588235,313.73816752782693,421.9359322337093,9.59,16.330261553283613,18.937939233154513,2489.331459070266,2000.0,False,True,structural
IC2574,1.14,12.9,2.7,0.13635171970057777,126.10535087719299,239.21354333434698,365.31889421153994,11.99,16.513734871347413,20.40743833510604,2489.331459070266,2000.0,False,True,structural
IC2574,1.42,16.4,1.8,0.28825818233771755,135.318661971831,405.99743991227825,541.3161018841092,13.861908238045729,24.010755187528673,27.724878082246548,2489.331459070266,2000.0,False,True,structural
IC2574,1.71,18.6,2.1,0.2946961322221807,143.27865497076024,344.6738388563517,487.952493827112,15.652683476005002,24.277402341361842,28.885961373033123,2489.331459070266,2000.0,False,True,structural
IC2574,1.99,19.8,2.0,0.2171741332188191,154.43075376884426,218.26546052142623,372.6962142902705,17.53046491111973,20.841023641789725,27.233535694757638,2489.331459070266,2000.0,False,True,structural
IC2574,2.28,26.1,0.6,0.5046391000250803,153.353201754386,442.66587721498274,596.0190789693687,18.698804774637335,31.769139114086183,36.863579588126825,2489.331459070266,2000.0,False,True,structural
IC2574,2.55,27.7,2.7,0.5000984617043359,155.64192156862745,392.2340876112439,547.8760091798714,19.922020479860972,31.62589008089214,37.377584504735886,2489.331459070266,2000.0,False,True,structural
IC2574,2.84,29.7,2.6,0.5313903893823678,152.206338028169,374.21858407209004,526.424922100259,20.791007671587252,32.60031869115294,38.66583477392846,2489.331459070266,2000.0,False,True,structural
IC2574,3.13,33.0,3.4,0.6094428997521901,147.92849840255593,389.4203832282365,537.3488816307924,21.517811226981244,34.912545016145415,41.010998518743484,2489.331459070266,2000.0,False,True,structural
IC2574,3.41,34.8,1.2,0.6410744864161593,142.14794721407625,375.9967662264864,518.1447134405627,22.01645975174029,35.80710785350192,42.034194090434504,2489.331459070266,2000.0,False,True,structural
IC2574,3.7,35.0,0.9,0.6512957771259463,129.91137837837834,352.0517714194304,481.96314979780874,21.924235448471173,36.0914332529465,42.22870651881126,2489.331459070266,2000.0,False,True,structural
IC2574,3.98,39.0,10.2,0.7592175177324074,120.4604271356784,381.5163405690489,501.9767677047273,21.89594711356419,38.96710196389789,44.69751151311239,2489.331459070266,2000.0,False,True,structural
IC2574,4.26,35.9,5.4,0.6405666322680815,121.211103286385,300.73550810708053,421.94661139346556,22.723540657212734,35.79292198935654,42.39684616261171,2489.331459070266,2000.0,False,True,structural
IC2574,4.55,40.0,4.1,0.6606704635321673,135.4721978021978,290.40459935479885,425.87679715699664,24.827374005319207,36.35025346630109,44.019761778823096,2489.331459070266,2000.0,False,True,structural
IC2574,4.84,38.7,1.4,0.5301189746249517,151.97859504132234,219.0574275309718,371.03602257229414,27.121511757274888,32.56129526370079,42.377049794079625,2489.331459070266,2000.0,False,True,structural
IC2574,5.12,41.8,0.5,0.5676112436102854,156.76650390625,221.7231420352677,378.48964594151767,28.330981274922337,33.69306289461631,44.02121065146403,2489.331459070266,2000.0,False,True,structural
IC2574,5.41,42.9,0.4,0.5744759046143402,154.3335489833641,212.3755654766507,366.7091144600148,28.895406209292158,33.89619166261426,44.540950924162814,2489.331459070266,2000.0,False,True,structural
IC2574,5.68,44.4,1.7,0.5739358617223967,157.61184859154932,202.09009215577353,359.70194074732285,29.920482950647706,33.8802556579019,45.20074140370701,2489.331459070266,2000.0,False,True,structural
IC2574,5.97,46.1,1.3,0.584046387456326,158.6888609715243,195.66043130865194,354.3492922801762,30.779416823585205,34.17737226459419,45.99418740354754,2489.331459070266,2000.0,False,True,structural
IC2574,6.26,49.0,0.9,0.6174169940986733,160.63458466453676,197.2578255906305,357.89241025516725,31.710763157010273,35.14020472617294,47.332932385363016,2489.331459070266,2000.0,False,True,structural
IC2574,6.54,51.9,0.6,0.652286162632108,161.2985474006116,199.47589071318288,360.7744381137945,32.47910867003588,36.11886384237766,48.574322694858196,2489.331459070266,2000.0,False,True,structural
IC2574,6.83,53.1,2.1,0.676211641930632,154.22941434846265,198.01219383034612,352.24160817880875,32.45592241795016,36.775308072962,49.04905894980314,2489.331459070266,2000.0,False,True,structural
IC2574,7.1,54.0,0.5,0.6893509561928273,149.46008450704227,194.1833679416415,343.6434524486838,32.57555218258011,37.130875459456306,49.39502517851018,2489.331459070266,2000.0,False,True,structural
IC2574,7.39,55.9,1.1,0.7182069648661559,145.12871447902572,194.37265625606383,339.50137073508955,32.749064108765,37.900051843398735,50.08907195918398,2489.331459070266,2000.0,False,True,structural
IC2574,7.68,58.8,3.6,0.7503970282645916,144.55204427083336,195.41589277723742,339.9679370480708,33.319059110365046,38.74008333146927,51.09749266382044,2489.331459070266,2000.0,False,True,structural
IC2574,7.96,57.3,4.6,0.7126520148025355,143.18706030150753,179.05829517651645,322.24535547802395,33.76046504419037,37.753198932078206,50.6465500266807,2489.331459070266,2000.0,False,True,structural
IC2574,8.25,54.0,9.0,0.6444100791311399,140.56060606060606,156.2206252439127,296.78123130451877,34.0532670972992,35.90014147969726,49.48176591697471,2489.331459070266,2000.0,False,True,structural
IC2574,8.52,63.8,12.0,0.810715563514167,134.92785211267602,190.3088177263303,325.2366698390063,33.90553494637712,40.266997988779025,52.64044478372436,2489.331459070266,2000.0,False,True,structural
IC2574,8.81,60.5,6.2,0.7581113926223384,131.26312145289444,172.1024727860019,303.36559423889634,34.00629500548391,38.93870549009914,51.69768742646693,2489.331459070266,2000.0,False,True,structural
IC2574,9.1,61.0,5.7,0.760047288969607,128.6644945054945,167.04336021310047,295.70785471859494,34.217640187482246,38.98839029684624,51.8742853246116,2489.331459070266,2000.0,False,True,structural
IC2574,9.38,66.0,1.3,0.8187032757750393,128.90586353944565,174.56359824627702,303.4694617857227,34.77264729640238,40.464880471219466,53.35300883314903,2489.331459070266,2000.0,False,True,structural
IC2574,9.67,65.2,3.4,0.7801035751260138,132.58114788004136,161.34510343867916,293.9262513187205,35.80586125203526,39.499457594402834,53.31291447906433,2489.331459070266,2000.0,False,True,structural
IC2574,9.96,67.1,4.7,0.8066968292794933,128.78168674698793,161.9873151163641,290.76900186335206,35.81432115788319,40.16707181957612,53.81504676722846,2489.331459070266,2000.0,False,True,structural
IC2574,10.23,67.5,9.3,0.8014460746098626,128.3254936461388,156.68544958159583,285.01094322773463,36.23216526789422,40.036135543028195,53.99686980945956,2489.331459070266,2000.0,False,True,structural
