galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC1705,0.22,50.2,7.5,0.5777338192904498,5165.827272727273,5252.12562991318,10417.952902640453,33.71174869389009,33.9921702540585,47.87431084183771,4018.9461104097095,2000.0,False,True,structural
NGC1705,0.66,62.2,7.51,0.4448182501240985,3322.278787878788,1347.934091285147,4670.212879163935,46.8263173867004,29.826774888482277,55.51883014120702,4018.9461104097095,2000.0,False,True,structural
NGC1705,1.11,72.4,5.35,0.6145244219972185,1988.6368468468463,1107.251210805799,3095.8880576526453,46.98283622771192,35.057792913907704,58.62112028948642,4018.9461104097095,2000.0,False,True,structural
NGC1705,1.55,73.2,3.31,0.7147650167096433,1194.878258064516,922.2774409156688,2117.1556989801848,43.03558178995609,37.80912632446413,57.285175511813584,4018.9461104097095,2000.0,False,True,structural
NGC1705,2.0,72.9,3.21,0.7985135385962129,770.4494499999998,798.5135385962129,1568.9629885962127,39.2542851164048,39.96282118660325,56.017193585473606,4018.9461104097095,2000.0,False,True,structural
NGC1705,2.45,72.6,2.73,0.8812828011359016,520.3936734693877,719.4145315395115,1239.8082050088992,35.70664503982417,41.98292036378369,55.11379230530052,4018.9461104097095,2000.0,False,True,structural
NGC1705,2.89,71.5,3.41,0.9455008251182239,370.3775778546713,654.3258305316427,1024.703408386314,32.71683358761969,43.4856487848169,54.41868107770022,4018.9461104097095,2000.0,False,True,structural
NGC1705,3.34,71.1,4.38,1.0090604876031928,274.1112874251497,604.2278368881394,878.3391243132892,30.257754378010276,44.92350136850851,54.16320407071932,4018.9461104097095,2000.0,False,True,structural
NGC1705,3.78,71.4,4.6,1.0712030819314269,211.689417989418,566.7741174240354,778.4635354134533,28.287559102898925,46.28613360243923,54.245664931521056,4018.9461104097095,2000.0,False,True,structural
NGC1705,4.22,71.5,5.68,1.1139281015569487,172.27156398104268,527.9280102165634,700.1995741976061,26.9626779085461,47.2001716428436,54.358460271735964,4018.9461104097095,2000.0,False,True,structural
NGC1705,4.66,71.5,6.2,1.1483637827431772,144.0621459227468,492.85999259363825,636.9221385163851,25.910028946336592,47.924185600658404,54.47987853773496,4018.9461104097095,2000.0,False,True,structural
NGC1705,5.11,71.3,6.43,1.1747458326256766,122.91021526418788,459.78310474586164,582.6933200100495,25.06134872667471,48.471555217997214,54.56704926282301,4018.9461104097095,2000.0,False,True,structural
NGC1705,5.56,71.8,9.68,1.2078484699224374,106.11870503597123,434.4778668785747,540.5965719145458,24.290327292978166,49.14973997738823,54.8244191929552,4018.9461104097095,2000.0,False,True,structural
NGC1705,6.0,71.5,10.5,1.2096365517618763,97.11495000000001,403.2121839206254,500.32713392062544,24.13896642360646,49.18610681405627,54.790170683469796,4018.9461104097095,2000.0,False,True,structural
