galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC4088,1.74,84.9,11.3,-0.9563782312236013,10805.68643678161,-19481.240216857233,0.0,137.12,0.0,0.0,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,3.5,136.0,9.9,-0.5623649056538517,9284.935114285716,-5694.90303506741,3590.0320792183056,180.27,0.0,112.09421161355331,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,5.24,162.0,8.0,-0.7969254471422551,11133.27671755725,-5390.419631726853,5742.8570858303965,241.53337243536345,0.0,173.4721047596739,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,6.98,179.0,6.5,-0.7904927776875841,10138.482020057307,-4014.0118593386687,6124.470160718638,266.0199325238618,0.0,206.7578335198357,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,8.72,182.0,6.1,-0.6109000696185045,7006.974782110093,-2483.0751133378135,4523.899668772279,247.18580076533524,0.0,198.61622570095898,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,10.47,179.0,7.0,-0.546396454092237,5291.4558261700095,-1849.6832259009302,3441.7726002690792,235.3753226232521,0.0,189.82981621657137,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,12.19,174.0,6.2,-0.5178397207376813,4173.267744052502,-1505.6631507461645,2667.604593306338,225.54851761871547,0.0,180.3277571324067,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,13.94,171.0,7.2,-0.3768525397094866,3060.056678622669,-958.1750106559172,2101.881667966752,206.5361714083032,0.0,171.17310084080538,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,15.68,168.0,6.1,-0.26772686516060645,2353.8139030612247,-605.176509331536,1748.6373937296887,192.1140338444852,0.0,165.5857310690795,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,17.42,165.0,5.6,-0.18582054166856696,1882.663478760046,-378.07828872342645,1504.5851900366197,181.09665319933444,0.0,161.89463860930638,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,19.28,171.0,8.6,0.0009253792046062581,1515.2441338174272,1.7011745370827582,1516.94530835451,170.92076205072337,5.727010134001474,171.01668206661873,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
NGC4088,21.48,174.0,7.6,0.1612766449498343,1199.2552141527,266.1174606704114,1465.3726748231115,160.49922741247073,75.60557555630693,177.41534616599668,,60292.49405609864,35443.46459450767,True,4.2154953807883455,0.5878586571908867,111106864439.62701,formula
