galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC2955,0.75,169.0,4.27,-0.03124554841951981,39291.93933333333,-1749.9822308129744,37541.957102520355,171.66523963808163,0.0,167.79889101805847,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,1.55,203.0,4.92,-0.3030676876704993,36017.85612903226,-8213.24329463088,27804.61283440138,236.27881199972205,0.0,207.59853056638465,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,2.3,232.0,5.49,-0.2874159696401278,31210.047347826086,-5249.1599864387435,25960.887361387344,267.9236997729017,0.0,244.35638099135224,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,3.06,256.0,4.38,-0.30771322359931413,29149.937156862747,-4224.073670626569,24925.86348623618,298.66169439685433,0.0,276.1759263003977,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,3.85,248.0,3.47,-0.47430338482996226,25693.73935064935,-5174.903373470852,20518.835977178496,314.51692561768436,0.0,281.0649720476339,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,4.61,253.0,5.68,-0.4769693419089791,22391.606464208242,-4346.06572680816,18045.540737400082,321.28695242726553,0.0,288.42666797543944,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,5.36,269.0,8.42,-0.36240075693157014,19409.69796641791,-2840.0831613166247,16569.614805101286,322.54609143500716,0.0,298.01532738324534,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,6.12,268.0,4.67,-0.3685800500702887,16977.99916666667,-2529.8056203256374,14448.19354634103,322.34353553313275,0.0,297.35995780132725,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,6.91,260.0,5.58,-0.4319790760021691,15081.02068017366,-2625.9800014624384,12455.040678711222,322.81550907600456,0.0,293.36722906605394,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,7.66,245.0,8.47,-0.5631432344909251,13777.205078328981,-3088.1390834660015,10689.06599486298,324.8590323509568,0.0,286.1437497494055,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,8.42,247.0,6.0,-0.5341856656120159,12374.664964370548,-2664.93664629833,9709.728318072219,322.79200578700835,0.0,285.9299082610423,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,8.86,267.0,10.3,-0.36116913347535956,11553.984672686232,-1712.3149791253127,9841.66969356092,319.9504714795714,0.0,295.29170913682924,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,9.21,255.0,7.27,-0.43487433181030705,10915.484234527687,-1983.4026757571073,8932.08155877058,317.06720076349745,0.0,286.81783618923885,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,10.82,253.0,11.2,-0.3720965339978575,8588.406044362293,-1444.5584346903672,7143.847609671926,304.838569410106,0.0,278.02235726043733,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,11.56,271.0,11.3,-0.20160683739005658,7774.781384083045,-732.5785078763142,7042.202876206731,299.7940506414362,0.0,285.3206358624448,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,12.4,276.0,8.71,-0.12831908197345485,6985.821499999999,-434.686656837492,6551.134843162507,294.3198712285665,0.0,285.015915441954,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,14.17,275.0,10.1,-0.10091264179098594,5904.638736767819,-299.14550123754043,5605.493235530279,289.25547687122537,0.0,281.8329986844409,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,16.88,275.0,10.0,-0.01958212009790374,4568.8908175355455,-48.72973145455399,4520.1610860809915,277.71005923444693,0.0,276.22512400766,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,19.49,276.0,11.7,0.024836913892883467,3812.441031298102,53.52942065534866,3865.9704519534507,272.5884731605502,32.29997536489378,274.4954719272665,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
NGC2955,22.19,267.0,15.7,0.04568349146737813,3068.9853943217663,86.47861723548728,3155.464011557254,260.96127279732525,43.805941565676484,264.6124456945581,,73422.15390742633,42005.55725531098,True,4.431688906413941,0.5721101196278349,193276358316.7597,formula
