galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
KK98-251,0.25,4.25,2.0,0.423338931634063,47.1652,5887.456422731901,5934.621622731901,3.433846240005513,38.36488115038251,38.518247697461206,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,0.41,6.84,2.0,0.5658321681894053,64.55439024390245,4798.254530915899,4862.808921159801,5.14463798532025,44.354079380317636,44.651446311127685,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,0.57,9.56,2.0,0.6805215844542295,80.8421052631579,4150.940934594935,4231.783039858093,6.788225099390856,48.641919500767166,49.11330097559227,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,0.74,12.3,2.0,0.609403241756728,110.70702702702704,2863.2056689869555,2973.9126960139824,9.051143574156804,46.03012269210617,46.9115699486848,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,0.9,15.1,2.0,0.6403876500162824,132.9842222222222,2473.887483391455,2606.8717056136775,10.940100547984008,47.18578954571291,48.43742907145578,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,1.07,17.5,2.0,0.5898725063576566,158.05392523364483,1916.6988468524007,2074.7527720860458,13.004526135157713,45.28650755061676,47.11672172522266,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,1.24,19.7,2.0,0.5436465749487476,181.04459677419354,1524.3141317356396,1705.358728509833,14.983167221919402,43.47584988648518,45.98526745983101,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,1.4,21.8,2.0,0.5488378680197444,195.34178571428572,1362.9990018698581,1558.340787584144,16.537185371156724,43.68293262382691,46.7084264626609,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,1.57,24.4,2.0,0.6173757827799566,203.70452229299363,1367.1917914975454,1570.8963137905391,17.883402920026153,46.3302397214945,49.6619292079068,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,1.72,27.3,2.0,0.7194024014622366,210.1128488372093,1454.1959847403202,1664.3088335775296,19.01036822368257,50.01216945657677,53.50337553606642,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,1.89,30.3,2.0,0.8204390312694068,212.85211640211642,1509.2598323557766,1722.111948757893,20.057180759019946,53.40881091311074,57.05078074095409,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,2.06,32.6,2.0,0.892689107857515,210.26936893203882,1506.6505006614373,1716.919869593476,20.81237372334064,55.710860982061305,59.4714631681663,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,2.46,33.3,2.0,0.8407616629831214,193.53569105691057,1188.2759251558239,1381.8116162127344,21.81966544198146,54.066244329371784,58.30314379073676,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,2.79,34.6,2.0,0.8804200399305362,177.04964157706092,1097.14801291907,1274.1976544961308,22.225402133594795,55.32669297946702,59.62391681233467,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
KK98-251,3.13,34.2,2.0,0.9324276516234764,146.361214057508,1035.7389569927009,1182.100171050209,21.403518402356188,56.93735975075727,60.82740776481564,,1980.0091376302412,3476.798365795623,True,1.8964687787335692,1.755950666953387,100512782297.37445,formula
