galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC6946,0.19,153.0,8.0,-0.8506365418496635,289287.0026315789,-77078.37218457885,212208.63044700003,234.4451545671183,0.0,200.7975094091807,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,0.56,130.0,9.0,-0.646266194790952,57713.01946428571,-19868.519736864975,37844.499727420734,179.77566826464587,0.0,145.5778824112908,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,0.94,128.0,3.0,-0.5070081187796522,28983.99329787234,-9286.010279188567,19697.98301868377,165.06045468251926,0.0,136.07389182926585,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,1.22,134.0,3.0,-0.3883904432053205,21727.982049180333,-5480.886444487374,16247.095604692959,162.813200017689,0.0,140.78869499262152,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,1.59,129.0,4.0,-0.5009148318111469,17297.86471698113,-5423.86494070842,11873.99977627271,165.84210834405116,0.0,137.40327377567687,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,1.96,131.0,7.0,-0.4957808607519144,14396.567499999997,-4354.875921499296,10041.6915785007,167.97997588998516,0.0,140.29153749909997,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,2.34,138.0,8.0,-0.46802853302823905,13014.236153846154,-3443.487991487711,9570.748162358443,174.5087751375271,0.0,149.6514306644569,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,2.71,139.0,5.0,-0.5723700653851851,12659.557269372695,-3636.2164009279686,9023.340868444728,185.22256935913614,0.0,156.3753617213569,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,2.99,143.0,3.0,-0.5364959245627314,11714.415551839464,-3089.1382060658825,8625.277345773582,187.15261820236447,0.0,160.59134243122514,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,3.37,146.0,2.0,-0.5405044375917628,10877.845994065281,-2761.2864572703534,8116.559536794928,191.46368062899032,0.0,165.38683635343807,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,3.74,154.0,2.0,-0.4567239531084735,10025.804438502673,-2102.443272703229,7923.361165799444,193.64015234449698,0.0,172.14345982374678,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,4.12,161.0,1.0,-0.3908712860015687,9311.190995145631,-1633.3477233370345,7677.843271808597,195.86246935030712,0.0,177.85588064455845,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,4.4,167.0,2.0,-0.3473988854998717,8980.240840909088,-1359.3079103337175,7620.93293057537,198.77892166927558,0.0,183.11773506280497,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,4.77,173.0,2.0,-0.3192399755329689,8641.96283018868,-1152.2348052031682,7489.728024985512,203.03241785488345,0.0,189.01323413766798,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,5.15,176.0,4.0,-0.3253083708023695,8334.9053592233,-1087.5021130723787,7247.4032461509205,207.18292062812512,0.0,193.19453076543664,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,5.52,178.0,5.0,-0.3594530783731793,8231.159873188406,-1121.1022635557852,7110.05760963262,213.15722483650418,0.0,198.10986347270057,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,5.89,180.0,3.0,-0.33926127925036775,7730.217351443124,-991.656129049378,6738.561222393746,213.37989642888104,0.0,199.2238078139738,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,6.17,179.0,4.0,-0.3192045495111844,7152.272123176662,-890.6888351055098,6261.583288071152,210.07027157596573,0.0,196.55525657534324,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,6.55,180.0,5.0,-0.3008466846633708,6688.497221374047,-790.7624345270553,5897.7347868469915,209.30756508067262,0.0,196.54557449570774,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,6.92,181.0,4.0,-0.2955588420904145,6367.546329479769,-735.3260671281549,5632.220262351614,209.91288812266865,0.0,197.42077959392515,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,7.3,179.0,4.0,-0.2914277613392463,5879.013671232877,-687.306039167015,5191.707632065862,207.1637029018356,0.0,194.6778511132707,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,7.58,179.0,2.0,-0.25944339738312433,5483.073614775726,-589.2716084808374,4893.802006294889,203.8668634182613,0.0,192.60067291604997,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,7.95,179.0,1.0,-0.21080404923071389,4978.956905660377,-456.5138100813557,4522.443095579021,198.95403338459866,0.0,189.61387768265595,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
NGC6946,8.33,178.0,1.0,-0.17382861216633255,4527.820756302522,-359.267855200813,4168.552901101709,194.20799906286044,0.0,186.34389087431128,,29701.192610580994,17216.390308398288,True,4.314181135293362,0.5796531652491618,190751275440.6773,formula
