galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC0801,1.17,123.0,6.2,-0.799773050647071,28835.600000000002,-17484.91932588989,11350.680674110114,183.67812063498474,0.0,115.2401682952122,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,1.56,142.0,6.2,-0.7869184865012084,28454.743910256413,-12902.91624735873,15551.827662897684,210.68792205534706,0.0,155.75895208340478,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,1.96,205.0,6.2,-0.2504131107802928,27558.23229591837,-3268.0125871890764,24290.21970872929,232.4094131054076,0.0,218.19447891527736,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,2.73,228.0,6.2,-0.2978669645595934,25666.612161172157,-2790.888083433751,22875.724077738407,264.70710455142677,0.0,249.90143403395237,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,3.52,238.0,6.2,-0.3359475804440936,22534.853323863637,-2441.2462137970906,20093.607110066547,281.64283001702705,0.0,265.95017771649304,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,10.59,229.0,4.2,-0.32986949357816575,6892.420103871578,-796.7625672258871,6095.657536645691,270.16796423706495,0.0,254.0728504053077,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,17.65,225.0,6.9,-0.18182633535532,3441.5983909348447,-263.50860670779355,3178.089784227051,246.46340823740957,0.0,236.84020919516064,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,24.61,220.0,4.0,-0.10215249344408352,2178.6729053230392,-106.17446632965132,2072.498438993388,231.55375229090976,0.0,225.84106487445385,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,31.67,222.0,2.4,-0.047181458296142946,1631.5140543100727,-38.10711102584368,1593.4069432842289,227.31047072231408,0.0,224.64015200718578,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,38.74,219.0,4.1,0.06846441714559387,1155.9445766649458,45.20516174689961,1201.1497384118454,211.61590890100868,41.84791471596752,215.71402565914644,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,45.8,214.0,4.7,0.21188953868481772,808.6745000000002,118.33869237811838,927.0131923781186,192.45075240175083,73.62005236970306,206.05146010382413,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,52.86,216.0,2.6,0.3679217213184979,610.5632160423761,178.03729952265073,788.6005155650269,179.65069329117546,97.010574953287,204.17008412783522,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
NGC0801,59.82,216.0,8.8,0.4575384329414067,493.2242761618188,195.64281379415752,688.8670899559763,171.7692527782548,108.18203696162549,202.99760915135553,,44085.0674308134,25578.950922064414,True,4.306590385220252,0.580218028751067,176388798681.75864,formula
