galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC2841,3.44,285.0,14.4,-0.03424955134216921,24436.085726744186,-381.8167721632198,24054.268954580966,289.9312589218348,0.0,287.6572356186413,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,3.77,297.0,13.6,0.07480261995647268,21708.584694960213,760.9112702718071,22469.49596523202,286.07929722368937,53.55964421954941,291.04982355075344,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,4.13,303.0,8.47,0.12772696451654145,19560.275278450365,1186.017499763787,20746.292778214152,284.22515177232293,69.98751512966038,292.71520147410257,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,4.47,306.0,5.93,0.1575605602019172,17889.551454138702,1351.7567621007013,19241.308216239402,282.78312361242496,77.73257185112386,293.2723098531297,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,4.8,307.0,5.93,0.17226420309244564,16523.603604166663,1376.2976226352857,17899.90122680195,281.6261658653187,81.27870931953441,293.12032663848026,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,5.13,304.0,8.47,0.1567291901515106,15397.687660818712,1171.631615037859,16569.31927585657,281.0518416591501,77.52722221996747,291.5486372548227,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,5.48,308.0,8.47,0.1831207486393544,14410.151021897806,1281.4909819764252,15691.64200387423,281.0117926351134,83.80077912066696,293.2408535337987,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,5.83,313.0,12.7,0.21854949693616824,13500.819794168096,1437.6057927121992,14938.425586880294,280.55263213878425,91.54912217772555,295.11187907556706,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,6.16,314.0,9.32,0.22719295701241318,12748.520357142857,1414.4015044231282,14162.921861565985,280.233626461922,93.34191591801869,295.3702738381885,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,6.51,315.0,6.78,0.21827533730061513,12248.964193548389,1285.8261005174606,13534.79029406585,282.3840592172299,91.49168221411533,296.8357876240139,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,6.86,317.0,8.47,0.21685189692346057,11788.88357142857,1212.2652816273956,13001.148853055965,284.37957257862246,91.19287160718174,298.6434012864907,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,7.18,320.0,7.63,0.22782965093543445,11352.194679665738,1216.8704869478652,12569.065166613604,285.497386678057,93.47261682592219,300.40953363081815,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,7.51,316.0,20.5,0.19472132638423706,10940.49066577896,994.3336566101849,11934.824322389144,286.64103840866886,86.41438399446291,299.38358448843263,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,7.85,318.0,23.4,0.193621309286438,10611.22559235669,945.8930913367899,11557.11868369348,288.61413842707015,86.1699528083531,301.20322320153514,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,8.21,321.0,8.48,0.20335269775885517,10238.015054811203,949.8725532813169,11187.88760809252,289.92085747665686,88.30885381681506,303.07186814753953,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,8.57,323.0,8.66,0.21631916934644418,9802.439369894983,967.9941715015759,10770.433541396558,289.8394476257502,91.0807885877615,303.8134550176613,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,8.9,321.0,12.7,0.20879161681005842,9392.984359550563,899.6666221437431,10292.650981694305,289.1324277904504,89.48202577657322,302.66250798055466,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,9.24,323.0,11.0,0.23264718925341,8944.218322510822,965.5714062235261,9909.789728734348,287.47969893542046,94.45570281092286,302.5994994931508,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,9.6,323.0,10.4,0.2469602029826164,8486.310895833332,986.5390898075907,9472.849985640923,285.42702149586324,97.31790822943572,301.56153578026635,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,9.93,322.0,13.6,0.2502107618384912,8127.071792547834,966.30737556745,9093.379168115283,284.0806626646734,97.95627718214274,300.4950168295387,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,10.27,321.0,13.6,0.2502805183074914,7808.738666017527,934.5771526795803,8743.315818697107,283.18853454898203,97.9699308870803,299.65622546181027,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,10.6,323.0,9.32,0.2694742649261598,7514.396150943397,974.922263933744,8489.31841487714,282.22792065988085,101.65714926997356,299.97795785306903,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,10.93,322.0,11.9,0.26989402303426935,7239.423129002746,946.9600611802877,8186.383190183034,281.29503159494305,101.73629376333966,299.1273445686645,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,11.27,321.0,11.0,0.27209997810451464,6962.084516415262,925.8980052333465,7887.982521648609,280.11192852143944,102.15121398681376,298.1569436034986,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,12.31,323.0,4.24,0.32725449519233263,6106.858887083673,1019.4974069284871,7126.35629401216,274.1813868591375,112.02684088775187,296.1848172666683,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,14.35,319.0,4.24,0.426763744518511,4625.271505226481,1140.4970694034319,5765.768574629913,257.62889220737645,127.93018778200573,287.64349296644843,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,16.4,308.0,4.24,0.49037917523982755,3540.064274390244,1146.6918570541363,4686.75613144438,240.95031458788344,137.13404557471435,277.24141205037864,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,18.48,299.0,5.66,0.5442267007450574,2805.3565097402598,1129.3704910623435,3934.7270008026035,227.6905538225071,144.46718199934583,269.6548812367989,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,20.57,299.0,5.66,0.6398517688439571,2290.313490520175,1192.8989075045142,3483.2123980246893,217.05240956967052,156.64587619011186,267.67457672959506,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,22.51,298.0,5.66,0.6971158344551955,1963.1718080852952,1187.6487341121856,3150.820542197481,210.21654882525306,163.50526904312687,266.3174241480743,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,24.59,296.0,5.66,0.7587464442696283,1667.0366287108582,1183.304994978004,2850.3416236888625,202.46587539632452,170.5798048612705,264.7449726180067,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,26.68,293.0,4.24,0.8336827388498323,1396.7208583208399,1198.3220261192582,2595.042884440098,193.0401836406089,178.8050101559288,263.12685943639775,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
NGC2841,28.77,289.0,4.24,0.8991557467947929,1180.2397288842542,1198.5430009032834,2378.7827297875374,184.27017392947778,185.69351667731283,261.6057704562104,,60963.85862315547,38349.39859852448,True,3.9101410445988085,0.6290513669021354,67377544439.17438,formula
