galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
NGC2976,0.11,6.8,3.62,-1.1354381016175743,1314.9454545454548,-128991.12222509878,0.0,12.02680339907492,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.17,9.5,4.31,-0.9801103776199775,1420.536470588235,-72046.86847404999,0.0,15.5399871299818,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.24,14.0,3.11,-0.6780388361917409,1613.0470833333334,-35304.68742078893,0.0,19.675652466945028,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.31,19.8,5.5,-0.3240231732764517,1750.506451612903,-13061.811732279077,0.0,23.294999463404157,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.38,26.1,3.9,-0.0284637482088261,1844.571052631579,-936.0467398476227,908.5243127839564,26.475214824435326,0.0,18.580614598497636,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.45,28.7,3.5,-0.05154415524533185,1927.538888888889,-1431.3833306074964,496.1555582813926,29.4515279739439,0.0,14.942222098022324,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.52,28.7,2.7,-0.24772564120097357,2030.9378846153843,-5953.2848121685265,0.0,32.4975029809984,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.59,31.7,2.5,-0.22925859675800553,2143.6496610169493,-4855.820909348535,0.0,35.56337020024959,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.66,35.5,2.3,-0.1597822202747707,2241.4159090909084,-3025.3356062149596,0.0,38.46211772640711,0.0,0.0,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.73,39.4,2.1,-0.09131642385181486,2330.493835616438,-1563.2019127221452,767.2919228942928,41.246339231500286,0.0,23.666920030135604,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.8,42.9,2.3,-0.05081517619244781,2420.8,-793.7659980287738,1627.0340019712264,44.00727212632022,0.0,36.07807092372015,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.87,46.0,2.6,-0.029732376692509603,2505.8033333333337,-427.0703456139034,2078.73298771943,46.69099377824379,0.0,42.52643529989205,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,0.94,49.1,3.1,-0.021620323851586076,2620.910638297872,-287.42423493538047,2333.4864033624917,49.63522942427082,0.0,46.8345729046475,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.01,49.2,3.2,-0.15619123164798604,2803.1977227722773,-1932.5214293605857,870.6762934116916,53.20930087869977,0.0,29.654393542033674,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.08,51.4,3.2,-0.20422449210419083,3002.474259259259,-2363.0510927020155,639.4231665572433,56.94446592953524,0.0,26.278832163584113,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.14,57.2,3.1,-0.09445359089770154,3155.2396491228074,-1035.3868972566697,2119.8527518661376,59.97477136263214,0.0,49.159252812948615,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.21,63.8,2.9,-0.0017115352278947945,3369.7792561983474,-17.67622474687572,3352.103031451472,63.85477977410932,0.0,63.68708399712049,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.29,67.8,2.8,-0.016962206712051488,3624.580852713177,-164.31669224805964,3460.2641604651176,68.37915837446377,0.0,66.81123234157563,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.35,69.8,3.3,-0.05162854337937868,3800.7185185185176,-477.9089308642257,3322.809587654292,71.63078946933364,0.0,66.97606246513223,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.42,71.7,3.9,-0.09119513295530493,3967.121478873239,-802.5504805165061,3164.570998356733,75.05539620840062,0.0,67.03499696178528,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.49,74.1,4.4,-0.10901709793049827,4110.932416107382,-914.3182553875785,3196.6141607198033,78.26422746057102,0.0,69.01416593332493,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.56,76.7,4.8,-0.11387305217027394,4227.387179487179,-912.1902072981723,3315.1969721890073,81.20790601905703,0.0,71.91458319850607,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
NGC2976,1.63,79.9,4.4,-0.08701853449328048,4273.777300613498,-667.134197326115,3606.6431032873825,83.46410605763414,0.0,76.67351732090053,,21262.8218346065,12496.51867816204,True,4.217018733446761,0.5877168503487724,347174558984.28656,formula
