galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_cinfo_limit,beta_mode
UGC09133,0.32,284.0,34.7,0.7843126522075453,114945.6753125,86113.37068929157,201059.04600179155,191.7879456587405,166.00083921647294,253.6511279702365,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,0.63,282.0,18.8,-0.09987823399313019,139512.64428571428,-5570.0828066762,133942.5614790381,296.4674786549108,0.0,290.48892187447353,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,0.95,281.0,12.6,-0.31244257159981353,113672.19336842108,-11555.21271657709,102116.98065184399,328.6161646967477,0.0,311.46610027297,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,1.26,280.0,10.6,-0.3815809908522561,91202.62142857142,-10640.144661782926,80562.4767667885,338.9915972409936,0.0,318.60433256023606,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,1.58,280.0,10.8,-0.4072730053747202,74628.65569620252,-9056.489433536157,65572.16626266636,343.38502588202647,0.0,321.87578768060956,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,1.89,279.0,7.67,-0.4140953426018851,62368.22439153439,-7697.857867978521,54670.36652355587,343.33066291841743,0.0,321.4451628653332,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,2.21,279.0,11.2,-0.40736875841560477,52979.08606334842,-6476.29752098163,46502.78854236679,342.17507244099477,0.0,320.57941711630616,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,2.52,279.0,4.45,-0.3965287233670176,45959.68083333333,-5528.476365861171,40431.20446747216,340.32101859861666,0.0,319.1968597245748,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,2.84,279.0,5.03,-0.38434638241710145,40286.147816901415,-4754.838866156703,35531.308950744715,338.24940472970536,0.0,317.66163983099216,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,3.15,279.0,4.26,-0.3807003707076944,36188.97587301587,-4246.235650342073,31942.740222673798,337.63186164815664,0.0,317.2059767744335,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,3.47,279.0,4.14,-0.3909111714529607,33189.63763688761,-3958.037944986858,29231.599691900752,339.3641740078054,0.0,318.48650039035505,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,3.79,279.0,5.73,-0.4017840762775184,30720.355250659635,-3724.644750707828,26995.71049995181,341.21861965607917,0.0,319.8651947224289,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,4.1,280.0,4.52,-0.4002223836118994,28556.788414634153,-3429.642590579462,25127.145824054693,342.17368762077547,0.0,320.9693098703118,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,4.42,280.0,4.86,-0.39935394731986945,26466.278619909503,-3174.439528795768,23291.839091113736,342.02478199686055,0.0,320.85811316331507,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,4.73,280.0,1.59,-0.391202262450529,24530.433594080336,-2905.8391011642193,21624.594492916116,340.63022605165264,0.0,319.8192176081563,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,5.05,281.0,1.85,-0.36929016228173084,22637.710613861385,-2569.2579356024553,20068.45267825893,338.11305594430985,0.0,318.34837211018936,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,5.36,282.0,4.81,-0.3446815759518084,20957.146324626865,-2259.3557907451927,18697.79053388167,335.15713374475564,0.0,316.5756738310854,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,5.68,282.0,20.3,-0.32673035498751096,19423.809524647888,-2021.0287669129739,17402.780757734916,332.1554426770695,0.0,314.4006913222907,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,5.99,283.0,12.8,-0.3041161940640209,18133.72128547579,-1783.791420174748,16349.929865301041,329.5769872123962,0.0,312.9474075514179,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,6.31,284.0,8.08,-0.28406301612449175,16991.027337559433,-1581.6729271924385,15409.354410366996,327.4345468944901,0.0,311.82210686450014,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,6.62,284.0,7.81,-0.2766800550648202,16075.981299093655,-1468.4231083553104,14607.558190738346,326.22537638877816,0.0,310.96950850957694,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,6.94,285.0,10.4,-0.2652187427240363,15266.534596541787,-1342.6910307035841,13923.843565838204,325.49923210354893,0.0,310.85603476033265,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,7.57,286.0,6.82,-0.24862418330814823,13861.93064729194,-1153.9283314529823,12708.002315838958,323.93643666620767,0.0,310.16056733714703,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,7.89,287.0,13.4,-0.2308983362277863,13157.078973384032,-1028.194192797109,12128.884780586923,322.19458887448747,0.0,309.3491569712625,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,8.2,287.0,10.5,-0.21572132824524767,12468.588951219512,-924.2949486849699,11544.294002534542,319.75370115137054,0.0,307.6738708775629,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,8.31,288.0,2.93,-0.20369800894606174,12241.04969915764,-861.2259485009483,11379.823750656691,318.9406261359628,0.0,307.5163985350328,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,8.52,288.0,5.58,-0.19536522632642964,11840.053122065729,-805.6362816881433,11034.416840377586,317.61179543587485,0.0,306.61577174049125,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,8.83,288.0,5.74,-0.1857588040338683,11314.930147225366,-739.1286710457163,10575.80147617965,316.08674948501084,0.0,305.58849296834836,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,9.15,288.0,7.0,-0.17512746114778502,10803.509595628415,-672.4569770133762,10131.052618615038,314.40755843331755,0.0,304.46532062014484,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,9.78,289.0,12.7,-0.14044316591849365,9830.24263803681,-504.53709515717884,9325.705542879632,310.06414336391754,0.0,302.00231821852424,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,10.1,289.0,3.89,-0.12231645958070696,9347.465584158417,-425.4954051453691,8921.970179013048,307.26113063646693,0.0,300.1864400802138,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,11.04,288.0,5.02,-0.07354627674897082,8087.500697463769,-234.05771697225853,7853.442980491511,298.8076433092032,0.0,294.45205128276194,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,11.36,288.0,3.39,-0.05554681219549925,7719.221584507042,-171.79564684418062,7547.4259376628615,296.1255767406794,0.0,292.8118143993683,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,11.67,288.0,10.7,-0.03911936890899272,7391.5176520994,-117.77478774168725,7273.742864357713,293.69884405628835,0.0,291.34958250708803,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,13.57,285.0,4.07,0.022034044681767274,5854.962593957258,57.04869633170638,5912.011290288964,281.87203195776624,27.823565717234295,283.2419340585381,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,13.88,284.0,8.92,0.029337463453413416,5642.66476945245,74.2616238918669,5716.926393344317,279.8574404942631,32.1053163762501,281.6929859609911,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,14.2,284.0,5.69,0.04199527066874768,5446.016126760564,103.90666040084332,5549.922787161407,278.088886868929,38.411906717735,280.7292353455407,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,16.61,278.0,9.14,0.09452535395863532,4232.529596628538,199.94475962896618,4432.474356257504,265.14584024645757,57.628833559574396,271.3363209329653,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,19.35,273.0,6.1,0.14656895662511674,3325.733917312661,266.12910487855817,3591.8630221912194,253.67883494686743,71.76070080064785,263.6333618482306,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,22.19,269.0,2.26,0.22144139440482333,2612.3267643082463,350.61690485260056,2962.943669160847,240.76447183918143,88.20538032727485,256.4131822248599,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,24.92,265.0,1.32,0.26700418489018946,2156.801488764045,376.4448643543047,2533.24635311835,231.83505580476825,96.85559364181954,251.2538539400128,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,27.66,262.0,3.15,0.3159538354782253,1808.5559544468545,401.33108788466404,2209.8870423315184,223.66192724735248,105.36041899541691,247.23566812029733,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,30.5,257.0,4.71,0.35242390329064166,1521.565619672131,405.9727316564426,1927.5383513285738,215.42458401955892,111.27519182424041,242.4663269724716,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,33.23,252.0,4.96,0.38664299509748534,1297.5298164309359,408.8002487633701,1706.330065194306,207.64613119439522,116.55227267799967,238.1204486523717,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,35.96,247.0,2.58,0.42730479700889173,1105.9693298109012,417.4932243690281,1523.4625541799292,199.42581853912498,122.52777786408375,234.05920927899902,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,38.8,242.0,2.52,0.4676376490409339,945.0053350515467,423.4567784890457,1368.4621135405923,191.48422128206806,128.18004136906404,230.42640908840067,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,41.54,238.0,2.3,0.5061404145665255,821.45859894078,428.0907763124639,1249.5493752532439,184.72517478676264,133.35250596827848,227.82949995121297,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,44.27,235.0,0.63,0.5448685398137381,722.9204291845492,432.42775124192735,1155.3481804264766,178.89574449941506,138.36031420707357,226.15760864379538,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,47.11,236.0,1.4,0.610873732917222,641.33796221609,455.58529022903656,1096.9232524451265,173.82011218498278,146.50127310945086,227.3236776552102,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,49.84,239.0,2.07,0.6901280662276961,574.3155959069021,486.50017673885776,1060.8157726457598,169.18596070596402,155.71502435110324,229.9370742369848,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,52.58,242.0,2.63,0.7735992107397194,513.4181780144542,516.9241026709569,1030.342280685411,164.30315821675492,164.86318363551916,232.75608932622774,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,55.42,245.0,1.64,0.8526301725180504,461.30486466979426,540.5371183913794,1001.8419830611737,159.8921999348311,173.0796553649511,235.63124304991953,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,58.15,247.0,1.31,0.9110326698922024,421.4955477214102,550.4470878530367,971.942635574447,156.556590726804,178.9091896987242,237.73612316737666,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,60.89,246.0,2.14,0.9359937516768723,389.42960256199706,540.0802821034382,929.5098846654353,153.9882089641931,181.34356447715024,237.90304091641696,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,63.62,243.0,4.0,0.9508452283185342,358.3205187048099,525.1066435454288,883.4271622502388,150.984606500133,182.7765976878883,237.0730606002297,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,66.46,239.0,4.67,0.9599830132242511,328.7899894673488,507.4982601401277,836.2882496074765,147.822131969472,183.65275486339127,235.7535091338258,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
UGC09133,69.19,234.0,5.12,0.9576923579381883,303.43565977742446,486.3109378709382,789.7465976483627,144.89552546576448,183.43351327194878,233.75749633175448,,59186.438228623185,35134.303320254665,True,4.157791501312785,0.593620842405471,91750221018.88828,formula
