galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
DDO161,0.6,16.0,3.53,0.2036479457098643,341.7008333333333,678.8264856995477,1020.527319032881,14.318536936433135,20.181573066035476,24.74502761000134,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,0.73,16.6,4.83,0.026979803929655533,367.318904109589,73.91727104015214,441.23617514974114,16.375066412079065,7.345720377152336,17.94721170152375,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,0.85,18.6,2.5,0.0765531889881199,376.07400000000007,180.12515056028212,556.1991505602822,17.879119105817267,12.373616204498981,21.74325821895697,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,0.98,20.0,7.58,0.003176595926028316,406.8670408163265,6.4828488286292165,413.34988964495574,19.968217246414362,2.5205538780309045,20.12667115675259,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,1.07,21.4,4.03,0.012823378747642654,422.51757009345795,23.968932238584397,446.48650233204233,21.26249750146958,5.06426277905139,21.857276991777482,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,1.54,28.9,2.74,0.12117703381934763,477.40389610389616,157.37277119395796,634.7766672978541,27.1146086086449,15.567725191520283,31.26589304079919,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,2.02,32.9,2.65,0.10283529969277062,481.28415841584155,101.81712840868379,583.1012868245253,31.18002565746218,14.341220289275988,34.32003204231519,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,2.49,35.2,2.88,0.08764767954255717,454.35056224899597,70.39974260446358,524.7503048534595,33.63529247680181,13.239915373034464,36.147313303828184,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,2.96,37.6,3.05,0.14009747617388774,411.64814189189195,94.66045687424848,506.30859876614045,34.90671138907245,16.739024832641103,38.71270401751569,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,3.43,40.6,3.68,0.25022165708554167,363.789416909621,145.90184086620505,509.6912577758261,35.32418010371932,22.370590384947004,41.811972139222085,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,3.9,42.7,3.25,0.30873690694126127,328.6883333333334,158.32661894423657,487.01495227756993,35.80341464162322,24.849020380741823,43.58162816924722,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,4.37,45.5,2.99,0.3967657988889732,296.0166819221968,181.58617798122341,477.60285990342027,35.96655251758222,28.169692894633165,45.68505770794152,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,4.86,48.9,1.96,0.49617437688553623,266.4642798353909,204.18698637264865,470.6512662080396,35.986336295877635,31.501567481175798,47.82640644843675,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,5.34,51.5,1.53,0.5674470637309899,241.24198501872658,212.52699016141943,453.768975180146,35.891951744088814,33.688189732634484,49.22526107053145,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,5.81,53.0,1.86,0.6113437312460926,219.05130808950085,210.44534638419714,429.49665447369796,35.67475437897225,34.966948143814115,49.95373421969758,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,6.28,55.0,1.48,0.6557907793248289,203.02229299363057,208.85056666395823,411.87285965758883,35.70686208559918,36.215763952313054,50.85824966167886,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
DDO161,6.75,57.6,0.99,0.7093285251775916,189.4514074074074,210.17141486743455,399.62282227484195,35.760271251767655,37.66506405616726,51.93702003730271,,1156.3367846198457,2000.0,True,1.7731565303866152,1.8484674278030284,formula
