galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC01281,0.08,1.41,4.0,-5.85,1.5,0.0,24.851249999999997,6.0392466417592185,-4.629246641759218,4.629246641759218,-3.283153646637744
UGC01281,0.23,4.46,4.0,-5.85,3.55,0.0,86.48521739130435,6.842879510849215,-2.3828795108492153,2.3828795108492153,-0.5342779172307658
UGC01281,0.38,7.71,4.0,-0.98,5.31,0.0,156.43184210526314,5.440034856134922,2.269965143865078,2.269965143865078,0.2944183065972864
UGC01281,0.54,11.0,4.0,-2.22,8.22,0.0,224.07407407407405,8.610257659555005,2.389742340444995,2.389742340444995,0.21724930367681772
UGC01281,0.69,14.2,4.0,-3.47,10.22,0.0,292.231884057971,10.954986161907083,3.245013838092916,3.245013838092916,0.22852210127414904
UGC01281,0.84,17.2,5.78,-4.43,12.07,0.0,352.19047619047615,13.108302340095479,4.09169765990452,4.09169765990452,0.23788939883165816
UGC01281,1.0,20.2,4.74,-5.15,13.91,0.0,408.03999999999996,15.204525042300164,4.995474957699836,4.995474957699836,0.24730074048018988
UGC01281,1.15,23.2,4.0,-5.85,15.41,0.0,468.0347826086957,16.999577498369298,6.200422501630701,6.200422501630701,0.26725959058753024
UGC01281,1.3,26.4,7.13,-1.76,16.74,0.0,536.1230769230768,17.59703138182493,8.802968618175068,8.802968618175068,0.33344578099147987
UGC01281,1.46,29.3,4.38,2.33,17.86,0.0,588.0068493150685,19.078189697236486,10.221810302763515,10.221810302763515,0.3488672458281063
UGC01281,1.61,31.6,4.94,5.46,18.77,0.0,620.223602484472,20.89369409769559,10.706305902304411,10.706305902304411,0.3388071488071016
UGC01281,1.76,34.6,4.0,7.63,19.16,0.0,680.2045454545455,22.302676029241905,12.297323970758097,12.297323970758097,0.35541398759416465
UGC01281,1.92,37.4,7.09,9.79,19.52,0.0,728.5208333333334,23.90856923894236,13.49143076105764,13.49143076105764,0.3607334428090278
UGC01281,2.07,39.9,4.0,11.26,19.66,0.0,769.0869565217392,25.155128784198947,14.744871215801052,14.744871215801052,0.369545644506292
UGC01281,2.22,42.2,4.37,12.73,19.81,0.0,802.1801801801802,26.49660292752033,15.703397072479675,15.703397072479675,0.37211841403980267
UGC01281,2.38,44.4,4.58,13.9,19.88,0.0,828.3025210084033,27.73906411935844,16.66093588064156,16.66093588064156,0.37524630361805317
UGC01281,2.53,46.7,5.91,14.68,20.02,0.0,862.0118577075101,28.848867940238854,17.85113205976115,17.85113205976115,0.3822512218364271
UGC01281,2.68,48.5,7.72,15.47,19.97,0.0,877.7052238805969,29.87302312778258,18.62697687221742,18.62697687221742,0.3840613788086066
UGC01281,2.76,49.3,9.73,15.76,19.92,0.0,880.6123188405797,30.348817966358364,18.951182033641633,18.951182033641633,0.3844053150840088
UGC01281,3.07,53.0,4.0,16.84,19.61,0.0,914.983713355049,32.188958419476094,20.811041580523906,20.811041580523906,0.3926611618966775
UGC01281,3.46,54.1,4.0,18.3,19.28,0.0,845.8988439306358,34.63355223923945,19.466447760760552,19.466447760760552,0.35982343365546304
UGC01281,3.83,55.0,4.0,18.5,18.95,0.0,789.8172323759791,36.24329616964723,18.75670383035277,18.75670383035277,0.3410309787336867
UGC01281,4.23,55.7,4.0,18.21,18.54,0.0,733.4491725768321,37.65640574200884,18.04359425799116,18.04359425799116,0.32394244628350377
UGC01281,4.62,56.4,4.0,19.58,18.33,0.0,688.5194805194806,39.85683955603878,16.54316044396122,16.54316044396122,0.2933184475879649
UGC01281,4.99,56.9,4.0,20.46,18.23,0.0,648.819639278557,41.68692594643264,15.213074053567361,15.213074053567361,0.2673650976022383
