galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC6195,1.33,175.0,13.6,0.0,53.18,236.8,23026.315789473683,242.6980683895115,-67.69806838951149,67.69806838951149,-0.38684610508292283
NGC6195,2.34,237.0,3.65,0.0,84.9,258.48,24003.846153846156,272.06602213433416,-35.06602213433416,35.06602213433416,-0.14795789930098802
NGC6195,3.33,247.0,3.81,0.0,110.89,258.69,18321.02102102102,281.45533961891715,-34.45533961891715,34.45533961891715,-0.13949530210087915
NGC6195,4.34,242.0,3.56,0.0,133.39,255.32,13494.009216589862,288.06456654715447,-46.06456654715447,46.06456654715447,-0.19034944854196062
NGC6195,5.35,240.0,4.2,0.11,152.34,247.96,10766.355140186917,291.0182971910873,-51.0182971910873,51.0182971910873,-0.21257623829619707
NGC6195,6.34,233.0,4.59,0.0,168.35,242.98,8562.933753943218,295.60277891115976,-62.60277891115976,62.60277891115976,-0.26868145455433373
NGC6195,7.34,233.0,4.63,0.0,182.51,235.83,7396.321525885559,298.2041062762215,-65.20410627622152,65.20410627622152,-0.2798459496833542
NGC6195,8.32,247.0,6.41,1.96,192.78,226.67,7332.8125,297.5689145391366,-50.568914539136586,50.568914539136586,-0.20473244752686875
NGC6195,9.34,248.0,7.64,15.34,198.8,216.7,6585.010706638116,294.47520370992186,-46.47520370992186,46.47520370992186,-0.18740001495936232
NGC6195,10.38,242.0,9.05,25.14,207.14,206.98,5642.003853564547,293.90426944840385,-51.90426944840385,51.90426944840385,-0.21448045226613163
NGC6195,11.36,252.0,12.5,33.65,211.69,198.54,5590.140845070423,292.1696599580456,-40.1696599580456,40.1696599580456,-0.15940341253192697
NGC6195,12.34,245.0,8.72,41.56,213.57,190.81,4864.262560777958,289.3921813041949,-44.39218130419488,44.39218130419488,-0.18119257675181583
NGC6195,13.32,247.0,4.44,48.79,217.57,183.83,4580.255255255255,288.9820719352673,-41.9820719352673,41.9820719352673,-0.1699679025719324
NGC6195,14.3,238.0,9.29,54.63,223.69,177.48,3961.118881118881,290.72461780867474,-52.724617808674736,52.724617808674736,-0.2215320075994737
NGC6195,15.47,249.0,9.98,60.46,231.69,170.69,4007.821590174531,294.05908215867095,-45.05908215867095,45.05908215867095,-0.1809601693119315
NGC6195,16.35,250.0,6.15,63.83,234.56,166.06,3822.6299694189597,294.39528885496793,-44.39528885496793,44.39528885496793,-0.1775811554198717
NGC6195,17.92,253.0,6.96,68.08,238.09,158.63,3571.9308035714284,294.08368094812744,-41.08368094812744,41.08368094812744,-0.16238609070406101
NGC6195,19.1,258.0,15.4,69.27,241.54,153.66,3485.026178010471,294.5357365414255,-36.53573654142548,36.53573654142548,-0.1416113819435096
NGC6195,22.52,254.0,6.51,67.69,240.74,141.52,2864.8312611012434,287.34229431115773,-33.34229431115773,33.34229431115773,-0.13126887524077846
NGC6195,26.05,256.0,7.73,66.4,225.1,131.58,2515.7773512476006,269.058109708665,-13.058109708664972,13.058109708664972,-0.05100824104947255
NGC6195,29.48,255.0,8.5,63.14,208.87,123.68,2205.7327001356853,251.0632910375011,3.936708962498898,3.936708962498898,0.015438074362740776
NGC6195,33.0,244.0,5.75,61.55,195.11,116.89,1804.121212121212,236.605405432853,7.39459456714701,7.39459456714701,0.03030571543912709
NGC6195,36.43,246.0,4.24,65.91,185.57,111.25,1661.1583859456491,228.62236639241812,17.377633607581885,17.377633607581885,0.07064078702269058
