galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
DDO064,0.1,6.29,4.62,-1.13,1.96,0.0,395.641,2.262410219213129,4.027589780786871,4.027589780786871,0.6403163403476742
DDO064,0.3,13.9,4.62,-2.45,6.31,0.0,644.0333333333334,7.0257956289876295,6.874204371012371,6.874204371012371,0.4945470770512497
DDO064,0.49,15.6,4.62,-0.64,9.67,0.0,496.65306122448976,10.143198571196093,5.456801428803907,5.456801428803907,0.3497949633848658
DDO064,0.69,18.4,4.62,2.49,13.92,0.0,490.66666666666663,14.641333180430447,3.7586668195695516,3.7586668195695516,0.20427537062877998
DDO064,0.89,22.5,4.62,1.87,15.16,0.0,568.8202247191011,15.978550507461664,6.521449492538336,6.521449492538336,0.2898421996683705
DDO064,1.09,26.5,4.62,4.97,16.41,0.0,644.2660550458716,18.11953118407035,8.38046881592965,8.38046881592965,0.31624410626149624
DDO064,1.29,35.3,4.62,9.29,17.34,0.0,965.9612403100773,21.066306103585305,14.233693896414692,14.233693896414692,0.4032207902667052
DDO064,1.48,40.5,4.62,13.62,18.34,0.0,1108.277027027027,24.727516726805824,15.772483273194176,15.772483273194176,0.3894440314368932
DDO064,1.68,44.2,4.89,16.26,19.12,0.0,1162.8809523809525,27.59344521105831,16.606554788941693,16.606554788941693,0.3757139092520745
DDO064,1.88,46.3,4.62,18.16,19.54,0.0,1140.2606382978722,29.822667217831135,16.47733278216886,16.47733278216886,0.3558819175414441
DDO064,2.08,46.4,4.62,19.64,19.1,0.0,1035.076923076923,31.227435549832492,15.172564450167506,15.172564450167506,0.3269949234949894
DDO064,2.27,46.3,4.62,20.17,18.77,0.0,944.3568281938324,32.042128808502035,14.257871191497962,14.257871191497962,0.30794538210578754
DDO064,2.37,46.4,6.73,20.59,18.61,0.0,908.42194092827,32.557285085402455,13.842714914597543,13.842714914597543,0.29833437315942984
DDO064,2.98,46.9,8.65,22.17,17.21,0.0,738.1241610738253,34.77704972523972,12.122950274760278,12.122950274760278,0.2584850804852938
