galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0891,0.92,234.0,12.0,-5.19,121.44,254.98,59517.391304347824,282.470193294797,-48.47019329479701,48.47019329479701,-0.20713757818289322
NGC0891,2.32,192.0,12.0,-10.42,280.89,185.98,15889.655172413793,337.04054489037367,-145.04054489037367,145.04054489037367,-0.7554195046373628
NGC0891,3.24,212.0,6.3,-11.44,325.09,158.37,13871.604938271605,361.794746506911,-149.794746506911,149.794746506911,-0.7065789929571273
NGC0891,4.17,223.0,4.41,-11.64,311.44,139.66,11925.419664268586,341.5190753091253,-118.5190753091253,118.5190753091253,-0.5314756740319521
NGC0891,5.1,222.0,4.01,-11.54,293.95,126.35,9663.529411764706,320.16260962204814,-98.16260962204814,98.16260962204814,-0.44217391721643307
NGC0891,6.03,224.0,3.85,-11.44,280.55,116.3,8321.06135986733,303.9158865541583,-79.9158865541583,79.9158865541583,-0.3567673506882067
NGC0891,6.96,224.0,3.23,-9.02,271.7,108.06,7209.19540229885,292.53925206713717,-68.53925206713717,68.53925206713717,-0.30597880387114806
NGC0891,7.89,226.0,3.4,6.44,260.33,101.6,6473.510773130545,279.5277132951221,-53.52771329512211,53.52771329512211,-0.23684828891646953
NGC0891,8.8,226.0,3.21,16.24,254.4,96.17,5804.090909090909,272.4550724431461,-46.45507244314609,46.45507244314609,-0.20555341789002696
NGC0891,9.73,227.0,2.75,25.64,241.26,91.46,5295.889003083247,259.2850338912757,-32.2850338912757,32.2850338912757,-0.14222481890429825
NGC0891,10.64,227.0,2.65,32.27,231.49,87.46,4842.951127819549,249.55605502571962,-22.556055025719616,22.556055025719616,-0.09936588117057099
NGC0891,11.58,224.0,2.35,35.44,224.36,83.84,4332.987910189982,242.12093837584558,-18.120938375845583,18.120938375845583,-0.08089704632073921
NGC0891,12.52,220.0,2.43,42.18,213.5,80.63,3865.8146964856232,232.08317323752706,-12.083173237527063,12.083173237527063,-0.05492351471603211
NGC0891,13.46,218.0,2.3,46.37,208.0,77.76,3530.75780089153,226.8497178750725,-8.849717875072514,8.849717875072514,-0.04059503612418584
NGC0891,14.4,217.0,2.77,49.33,200.84,75.18,3270.0694444444443,220.0504189952839,-3.0504189952839056,3.0504189952839056,-0.01405723039301339
NGC0891,15.33,216.0,4.43,49.33,193.84,72.86,3043.4442270058707,212.96649091939435,3.033509080605654,3.033509080605654,0.014044023521322472
NGC0891,16.27,210.0,4.47,47.29,188.07,70.73,2710.5101413644747,206.70926357005536,3.290736429944644,3.290736429944644,0.015670173475926877
NGC0891,17.11,208.0,4.35,45.04,182.56,68.97,2528.5797779076565,200.85998761716715,7.14001238283285,7.14001238283285,0.03432698260977332
