galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F583-1,0.26,14.6,13.0,-0.5,5.06,0.0,819.8461538461538,5.084643546995206,9.515356453004793,9.515356453004793,0.6517367433564927
F583-1,0.44,10.0,7.0,-0.86,8.17,0.0,227.27272727272728,8.445948884288962,1.5540511157110384,1.5540511157110384,0.15540511157110384
F583-1,0.77,10.7,7.13,-1.55,13.14,0.0,148.68831168831167,13.413973317111362,-2.7139733171113622,2.7139733171113622,-0.25364236608517404
F583-1,0.89,17.4,9.6,-1.78,14.55,0.0,340.1797752808988,14.856298794829,2.543701205170999,2.543701205170999,0.14618972443511488
F583-1,1.22,23.5,11.2,-2.43,17.29,0.0,452.6639344262295,17.905001513049434,5.594998486950566,5.594998486950566,0.2380850419978964
F583-1,1.55,31.0,5.2,-2.98,18.37,0.0,620.0,19.666289220961055,11.333710779038945,11.333710779038945,0.3656035735173853
F583-1,1.8,32.3,2.41,-3.18,18.25,0.0,579.6055555555554,20.285762454670586,12.014237545329411,12.014237545329411,0.3719578187408487
F583-1,2.21,40.9,5.9,-3.53,19.06,0.0,756.9276018099547,22.60908185439699,18.29091814560301,18.29091814560301,0.4472107126064305
F583-1,2.31,43.8,4.26,-3.66,19.39,0.0,830.4935064935064,23.39919881854138,20.40080118145862,20.40080118145862,0.465771716471658
F583-1,2.54,44.8,4.5,-4.08,20.16,0.0,790.1732283464565,25.257766388768488,19.54223361123151,19.54223361123151,0.4362105716792748
F583-1,3.1,51.7,12.7,-5.16,22.16,0.0,862.2225806451613,29.86748982409658,21.832510175903423,21.832510175903423,0.4222922664584801
F583-1,3.43,55.7,4.5,-4.94,23.71,0.0,904.5160349854227,32.77235064722624,22.927649352773763,22.927649352773763,0.41162745696182695
F583-1,3.86,59.4,9.85,-3.07,24.94,0.0,914.0829015544041,35.83252932873393,23.567470671266065,23.567470671266065,0.3967587655095297
F583-1,4.09,62.0,4.5,1.31,25.34,0.0,939.8533007334963,37.32385300190525,24.67614699809475,24.67614699809475,0.39800237093701213
F583-1,4.37,63.0,3.2,4.42,25.74,0.0,908.2379862700228,39.41932252306921,23.580677476930788,23.580677476930788,0.3742964678877903
F583-1,4.76,66.6,6.9,7.13,26.09,0.0,931.8403361344538,42.213333187766274,24.38666681223372,24.38666681223372,0.36616616835185767
F583-1,5.4,71.3,2.95,11.25,26.17,0.0,941.4240740740739,46.71153578272887,24.588464217271124,24.588464217271124,0.344859245684027
F583-1,5.86,72.3,15.5,13.88,25.92,0.0,892.0290102389077,49.73333423684687,22.566665763153125,22.566665763153125,0.312125390914981
F583-1,6.08,73.4,6.0,14.94,25.73,0.0,886.1118421052632,51.06839014257635,22.331609857423658,22.331609857423658,0.30424536590495443
F583-1,6.43,72.4,5.81,16.72,25.39,0.0,815.2037325038882,53.133449221269586,19.26655077873042,19.26655077873042,0.2661125798167185
F583-1,6.97,77.1,12.1,19.67,24.74,0.0,852.8565279770444,56.330881527126984,20.76911847287301,20.76911847287301,0.26937896851975374
F583-1,7.96,80.3,13.5,24.09,23.76,0.0,810.0615577889446,62.01462263650447,18.285377363495527,18.285377363495527,0.22771329219795178
F583-1,10.29,84.7,6.0,31.66,22.09,0.0,697.1904761904763,73.28565953722412,11.414340462775883,11.414340462775883,0.1347619889347802
F583-1,15.49,86.9,5.6,39.34,17.78,0.0,487.5151710781149,88.93010682228834,-2.0301068222883316,2.0301068222883316,-0.02336141337500957
F583-1,16.26,85.8,8.6,39.55,17.09,0.0,452.74538745387446,90.3402982827792,-4.540298282779204,4.540298282779204,-0.05291722940302103
