galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC07125,1.44,26.1,3.3,-0.10634447061886808,0.13240699491225344,585.6142361111112,-31.903341185660423,553.7108949254507,29.03936121886981,0.0,28.237274809950218,300.0,0.0,1.0
UGC07125,2.88,43.0,3.47,0.08432160205477686,0.07451944113637918,571.7611111111112,25.29648061643306,597.0575917275443,40.57920649790974,8.535447508791043,41.46716609771311,300.0,0.0,1.0
UGC07125,4.33,48.5,2.35,0.10785494322073802,0.008979239599096661,418.3802540415704,32.35648296622141,450.7367370077918,42.56273604927202,11.836535440902404,44.17793647561799,300.0,0.0,1.0
UGC07125,5.76,52.5,2.0,0.1104698379550351,0.0010855806157186662,324.0850694444444,33.14095138651053,357.22602083095495,43.20567092408125,13.816362762547191,45.361017184211164,300.0,0.0,1.0
UGC07125,7.2,56.4,2.05,0.11095564728660133,0.00016990084830185992,240.15173611111106,33.2866941859804,273.4384302970915,41.58235803799491,15.481091632667862,44.370673852659245,300.0,0.0,1.0
UGC07125,8.64,58.5,2.21,0.11095915239814445,4.362877846657287e-06,213.20706018518516,33.287745719443336,246.4948059046285,42.91979729681863,16.95895406609707,46.14883663773108,300.0,0.0,1.0
UGC07125,10.08,61.5,2.1,0.11096821237479969,5.74717087681309e-06,195.46571428571426,33.29046371243991,228.75617799815416,44.38799837793995,18.31851179057388,48.01939477150242,300.0,0.0,1.0
UGC07125,11.47,64.6,2.01,0.1109754703944066,-1.6093840499921408e-05,181.92240627724493,33.29264111832198,215.2150473955669,45.67986427300326,19.541407155759103,49.68416844053196,300.0,0.0,1.0
UGC07125,13.0,65.6,2.12,0.11091494947508355,-2.027749271698437e-05,192.55464615384614,33.27448484252507,225.8291309963712,50.03209369994424,20.798276441879164,54.18282664233037,300.0,0.0,1.0
UGC07125,14.42,65.4,2.65,0.11091156295012566,1.6230704746759972e-05,173.1728294036061,33.2734688850377,206.4462982886438,49.971513885412755,21.904415566781132,54.561484779304195,300.0,0.0,1.0
UGC07125,15.84,65.5,3.05,0.11096104467656437,1.687610390606331e-05,144.94324494949495,33.28831340296931,178.23155835246428,47.915561146667166,22.962728154621214,53.13367937855456,300.0,0.0,1.0
UGC07125,17.26,65.1,3.22,0.1109594910852189,8.155535028558925e-06,132.03365585168018,33.28784732556567,165.32150317724586,47.737835099635596,23.969736019390442,53.417685693403676,300.0,0.0,1.0
UGC07125,18.68,64.9,3.48,0.11098420639604546,1.7405148469413694e-05,100.17741434689508,33.29526191881364,133.4726762657087,43.258688144695284,24.939035519511147,49.9326505669731,300.0,0.0,1.0
