galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
DDO154,0.49,13.8,1.6,0.12157608196459165,0.2370086904926603,337.8034693877552,36.472824589377495,374.2762939771327,12.865601423952167,4.22749146052301,13.542355188400393,300.0,0.0,1.0
DDO154,0.99,21.6,0.8,0.2400804272109218,0.13012051431638014,270.0546464646465,72.02412816327654,342.07877462792305,16.350966332299752,8.444162888152015,18.402662494368684,300.0,0.0,1.0
DDO154,1.48,28.9,0.7,0.25251177702609834,0.013474400722622293,193.1482432432432,75.7535331078295,268.9017763510727,16.907377088123397,10.588447903238116,19.949301466457108,300.0,0.0,1.0
DDO154,1.97,34.3,0.5,0.25328533991909163,0.0009926217556586736,157.66192893401015,75.98560197572749,233.64753090973764,17.623677255328978,12.234853325323648,21.454268477209453,300.0,0.0,1.0
DDO154,2.47,38.2,0.4,0.2534826313959208,0.0002641339306284074,130.27744939271255,76.04478941877625,206.3222388114888,17.938375065763346,13.705131515763625,22.574674523996517,300.0,0.0,1.0
DDO154,2.96,42.0,0.2,0.25354941540106973,8.046175725651139e-05,117.00864864864865,76.06482462032092,193.07347326896956,18.61036270468687,15.005061841796918,23.906013487742992,300.0,0.0,1.0
DDO154,3.46,44.6,0.2,0.2535611604986764,3.690676904027912e-05,109.77367052023122,76.06834814960291,185.84201866983415,19.48889170784219,16.223331488865846,25.35770858334061,300.0,0.0,1.0
DDO154,3.95,46.3,0.2,0.25358568745425786,5.123270022661108e-05,96.4913924050633,76.07570623627736,172.56709864134064,19.522832786253126,17.334908123012813,26.108237007375575,300.0,0.0,1.0
DDO154,4.44,47.4,0.3,0.25361136854489846,4.242008635307881e-05,80.78704954954955,76.08341056346954,156.87046011301908,18.93923176900267,18.379617594003548,26.39137819254244,300.0,0.0,1.0
DDO154,4.94,48.2,0.6,0.2536274814948559,2.1505213737449402e-05,67.63097165991901,76.08824444845678,143.7192161083758,18.27832049177385,19.387519892327035,26.645317179110037,300.0,0.0,1.0
DDO154,5.43,47.4,0.7,0.25363287097608483,5.4816649028288644e-06,56.71103130755065,76.08986129282545,132.8008926003761,17.548244926487662,20.326533074285987,26.853469921409452,300.0,0.0,1.0
DDO154,5.92,45.5,1.3,0.25363285352646064,-3.5611477938848364e-08,47.93871621621622,76.08985605793819,124.02857227415441,16.8462814888034,21.223853275571663,27.097032085876013,300.0,0.0,1.0
