galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC1705,0.22,50.2,7.5,0.2585049971034875,-0.02306104896924246,5165.827272727273,77.55149913104626,5243.37877185832,33.71174869389009,4.13053626165298,33.96385328270087,300.0,0.0,1.0
NGC1705,0.66,62.2,7.51,0.24835813555702083,0.0009861000254430263,3322.278787878788,74.50744066710625,3396.786228545894,46.8263173867004,7.0124825019596395,47.348483722715876,300.0,0.0,1.0
NGC1705,1.11,72.4,5.35,0.25986903436716063,0.015122493161485395,1988.6368468468463,77.96071031014819,2066.5975571569943,46.98283622771192,9.302493668058284,47.89491923413447,300.0,0.0,1.0
NGC1705,1.55,73.2,3.31,0.2620239762697477,0.0033720924903765104,1194.878258064516,78.60719288092432,1273.4854509454403,43.03558178995609,11.03816782647522,44.42862195663323,300.0,0.0,1.0
NGC1705,2.0,72.9,3.21,0.26283933992357145,0.001339107854145316,770.4494499999998,78.85180197707143,849.3012519770713,39.2542851164048,12.558009553832282,41.21410564302157,300.0,0.0,1.0
NGC1705,2.45,72.6,2.73,0.26322917333847845,0.0006079941641596864,520.3936734693877,78.96875200154354,599.3624254709313,35.70664503982417,13.909473117403897,38.320202797007504,300.0,0.0,1.0
NGC1705,2.89,71.5,3.41,0.26338556337542773,0.000275676477164033,370.3775778546713,79.01566901262832,449.39324686729964,32.71683358761969,15.111428901546534,36.03812541526676,300.0,0.0,1.0
NGC1705,3.34,71.1,4.38,0.2634729121684216,0.0001516263262450468,274.1112874251497,79.04187365052648,353.1531610756762,30.257754378010276,16.24807243930056,34.34430896076901,300.0,0.0,1.0
NGC1705,3.78,71.4,4.6,0.2635213510073712,7.842595786866635e-05,211.689417989418,79.05640530221135,290.74582329162934,28.287559102898925,17.28679299472169,33.151458671412314,300.0,0.0,1.0
NGC1705,4.22,71.5,5.68,0.26354192701134604,3.663244387791531e-05,172.27156398104268,79.06257810340381,251.33414208444648,26.9626779085461,18.265926737955674,32.567316125163956,300.0,0.0,1.0
NGC1705,4.66,71.5,6.2,0.26355358755798375,2.0832880322285696e-05,144.0621459227468,79.06607626739512,223.1282221901419,25.910028946336592,19.19499714524754,32.24558133149504,300.0,0.0,1.0
NGC1705,5.11,71.3,6.43,0.26356035361932806,1.472644337918716e-05,122.91021526418788,79.06810608579842,201.9783213499863,25.06134872667471,20.100697055038413,32.126456731149645,300.0,0.0,1.0
NGC1705,5.56,71.8,9.68,0.2635668413570251,7.4699613943352006e-06,106.11870503597123,79.07005240710753,185.18875744307877,24.290327292978166,20.967343450793134,32.08815188482375,300.0,0.0,1.0
NGC1705,6.0,71.5,10.5,0.26356713928580916,6.771108729264335e-07,97.11495000000001,79.07014178574275,176.18509178574277,24.13896642360646,21.781204069436946,32.513236546281526,300.0,0.0,1.0
