galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC3726,3.5,102.0,7.0,-0.10751162968202478,3.556301995848213e-06,5459.295114285714,-32.25348890460744,5427.041625381106,138.23,0.0,137.82106402445845,300.0,0.0,1.0
NGC3726,5.24,125.0,6.1,-0.107505441716552,2.8253509174486213e-05,5132.198492366412,-32.2516325149656,5099.946859851447,163.99,0.0,163.47391701926514,300.0,0.0,1.0
NGC3726,6.98,145.0,4.9,-0.10741330747009757,0.0007966788515870633,4547.699154727793,-32.22399224102927,4515.475162486764,178.16548515355043,0.0,177.53314235420274,300.0,0.0,1.0
NGC3726,8.72,164.0,3.9,-0.10473299931302903,0.0024289699593716754,3893.8062844036695,-31.41989979390871,3862.3863846097606,184.26608695036643,0.0,183.52114121756412,300.0,0.0,1.0
NGC3726,10.47,162.0,4.8,-0.09891837998560189,0.004502673305506109,2973.681184336199,-29.675513995680568,2944.0056703405185,176.4495451963535,0.0,175.56690852340378,300.0,0.0,1.0
NGC3726,12.19,160.0,4.8,-0.08917891808984378,0.003109943347170758,2385.7942739950777,-26.753675426953134,2359.0405985681246,170.53689395553093,0.0,169.57802008675958,300.0,0.0,1.0
NGC3726,13.94,156.0,4.8,-0.08828136426938842,-0.0011324384296997926,1977.7009038737447,-26.484409280816525,1951.216494592928,166.03960551627435,0.0,164.92409749525814,300.0,0.0,1.0
NGC3726,16.03,146.0,4.85,-0.094754989118557,0.005709226185873586,1542.7172177167809,-28.4264967355671,1514.2907209812138,157.25697758764156,0.0,155.80141288617654,300.0,0.0,1.0
NGC3726,22.3,158.0,4.9,0.10669502726566958,0.014681515639523466,795.8956502242152,32.008508179700875,827.9041584039161,133.22339509260377,26.71684360861757,135.8759093158435,300.0,0.0,1.0
NGC3726,27.52,168.0,10.6,0.10750778791819944,5.248423512253797e-05,501.85243095930235,32.252336375459834,534.1047673347622,117.52012125589388,29.792352996241412,121.23763110953898,300.0,0.0,1.0
NGC3726,30.08,169.0,10.6,0.10751256074233305,1.08841616662525e-06,413.88138297872337,32.25376822269992,446.1351512014233,111.57756046804393,31.147926867430737,115.84362454679503,300.0,0.0,1.0
NGC3726,32.52,167.0,15.2,0.10751341186659365,3.4882141827785527e-07,351.41454489544896,32.254023559978094,383.668568455427,106.9018287963307,32.38673873934342,111.70005302671296,300.0,0.0,1.0
