galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC3769,1.74,87.5,9.4,-0.15690096338820175,0.00020072753845838738,9238.181264367817,-47.07028901646053,9191.110975351356,126.78499674646051,0.0,126.46158743710028,300.0,0.0,1.0
NGC3769,3.5,106.0,7.1,-0.156547682920515,0.007951848488498961,5439.545171428571,-46.9643048761545,5392.580866552416,137.9797380052593,0.0,137.38279744179567,300.0,0.0,1.0
NGC3769,5.24,116.0,5.3,-0.12937777689805927,0.07864962482124219,3085.751183206107,-38.81333306941778,3046.937850136689,127.15870477478134,0.0,126.35645743180778,300.0,0.0,1.0
NGC3769,6.98,125.0,5.7,0.11715301145740788,0.08062470099566559,1904.29,35.145903437222366,1939.4359034372224,115.2906943339314,15.662643646326508,116.34974261248631,300.0,0.0,1.0
NGC3769,8.72,126.0,4.4,0.15119618256685705,0.010884527500033922,1272.0121559633028,45.358854770057114,1317.37101073336,105.31830800008136,19.887916270813744,107.17963992099853,300.0,0.0,1.0
NGC3769,10.47,123.0,4.4,0.15496590328509835,0.0013345236067183117,899.7126456542501,46.4897709855295,946.2024166397796,97.0566401643906,22.062363930877716,99.53260421700264,300.0,0.0,1.0
NGC3769,12.31,118.0,4.6,0.1558358002729399,0.0003872432362323486,659.3297806661251,46.750740081881965,706.0805207480071,90.09078532236246,23.989614636504,93.23009820014117,300.0,0.0,1.0
NGC3769,14.52,115.0,6.4,0.15646458512635872,0.00022423620204818986,480.0480716253444,46.939375537907615,526.987447163252,83.48831055902377,26.106699002562898,87.47489772963681,300.0,0.0,1.0
NGC3769,17.07,122.0,15.2,0.15685901974601488,0.0001325256686669058,360.13159929701226,47.05770592380446,407.1893052208167,78.40565285743114,28.34210719264434,83.3709868006811,300.0,0.0,1.0
NGC3769,31.82,121.0,10.2,0.15692357548478414,8.125437803846447e-07,116.34577309868006,47.077072645435244,163.4228457441153,60.845069644137965,38.70390744586068,72.11182255065911,300.0,0.0,1.0
NGC3769,34.61,118.0,10.4,0.1569239615708091,2.5723366631202893e-08,98.58629586824617,47.07718847124273,145.6634843394889,58.41294120312724,40.36510241520156,71.00290975016243,300.0,0.0,1.0
NGC3769,37.16,113.0,10.5,0.15692376459789065,-7.724428174435805e-08,85.6358288482239,47.07712937936719,132.7129582275911,56.41123469664531,41.825663506240815,70.22544786426985,300.0,0.0,1.0
