galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
F568-V1,0.39,17.4,30.4,0.24891817121450105,0.005999145188267168,387.9348717948718,74.67545136435031,462.6103231592221,12.30018699044856,5.396612458950209,13.431977740902367,300.0,0.0,1.0
F568-V1,1.18,46.3,37.1,0.2536574959132321,0.00427185358208193,718.6760169491525,76.09724877396964,794.7732657231222,29.12108686158537,9.476009368573047,30.624050247367414,300.0,0.0,1.0
F568-V1,1.95,69.1,13.1,0.25565047988876777,0.0014631518564777735,623.879641025641,76.69514396663033,700.5747849922714,34.879296151155344,12.22928987042703,36.96107182881645,300.0,0.0,1.0
F568-V1,2.74,85.2,6.2,0.25589442276070073,0.000142992378494744,501.79828467153277,76.76832682821022,578.566611499743,37.08001213592034,14.503282921783468,39.815480852418396,300.0,0.0,1.0
F568-V1,3.53,93.2,6.2,0.2558764078467895,-2.0015458434191613e-05,485.03841359773384,76.76292235403685,561.8013359517706,41.37856449902534,16.461261066812288,44.53267020862044,300.0,0.0,1.0
F568-V1,4.3,100.0,12.4,0.2558630885281031,1.6952067120296066e-05,470.3656976744186,76.75892655843093,547.1246242328496,44.97301968958722,18.167646633542084,48.50397802450076,300.0,0.0,1.0
F568-V1,5.09,108.0,6.2,0.25590424085898833,4.00706741149337e-05,423.3848526522593,76.7712722576965,500.1561249099558,46.422288827674144,19.76779643237139,50.45586859614721,300.0,0.0,1.0
F568-V1,5.87,112.0,6.2,0.255926238382512,9.05731872868909e-06,369.2037649063032,76.7778715147536,445.9816364210568,46.55347570267981,21.229368944733228,51.16553728625942,300.0,0.0,1.0
F568-V1,6.4,113.0,24.9,0.25592414423857546,-1.0434175680848479e-05,347.208890625,76.77724327157264,423.9861338965726,47.139547091587545,22.16696544270471,52.09137411259243,300.0,0.0,1.0
F568-V1,7.44,113.0,15.5,0.25590006256322606,-3.343480801132337e-05,320.5673655913978,76.77001876896782,397.3373843603656,48.83667883875806,23.89914098123865,54.370857448095485,300.0,0.0,1.0
F568-V1,8.21,112.0,13.1,0.25586845754261983,-2.6707676700987726e-05,305.93629719853834,76.76053726278595,382.6968344613243,50.11723256525644,25.10386446202004,56.05301964147402,300.0,0.0,1.0
F568-V1,9.0,111.0,26.4,0.255858979547967,-1.9315752981197143e-05,278.9522777777778,76.75769386439009,355.7099716421679,50.10559350012731,26.28344050499308,56.58082488599394,300.0,0.0,1.0
F568-V1,9.72,111.0,19.4,0.2558402699244796,-2.414277801932041e-05,266.4635905349794,76.75208097734388,343.2156715123233,50.89229902450861,27.31355390826654,57.75860392270387,300.0,0.0,1.0
F568-V1,11.79,113.0,12.5,0.25580126139792975,-8.257239444564232e-06,240.3635114503817,76.74037841937893,317.1038898697606,53.23425400998872,30.07937934141058,61.14454073394024,300.0,0.0,1.0
F568-V1,17.63,118.0,14.6,0.25592747953230316,2.1612694242022698e-05,135.85339194554737,76.77824385969095,212.63163580523832,48.939710869599544,36.79130928964545,61.22659339899903,300.0,0.0,1.0
