galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC6015,0.34,35.5,2.1,-0.12850941052235793,0.3921772008682616,5195.981764705882,-38.552823156707376,5157.428941549174,42.03134306681146,0.0,41.87512197148468,300.0,0.0,1.0
NGC6015,0.67,62.4,4.2,0.0009090657641683974,0.37789010665617107,5806.299253731342,0.27271972925051924,5806.571973460593,62.37163217360918,0.4274601953373529,62.373096942661086,300.0,0.0,1.0
NGC6015,1.0,90.7,3.8,0.12089805987071495,0.18999680409387174,6489.3604000000005,36.26941796121449,6525.629817961215,80.55656646108994,6.022409647409788,80.78137048825809,300.0,0.0,1.0
NGC6015,1.32,104.0,2.0,0.12782650465026488,0.00339571874513811,5728.3367424242415,38.34795139507946,5766.684693819321,86.95633674436843,7.1147238766873375,87.24691281553466,300.0,0.0,1.0
NGC6015,1.65,105.0,2.4,0.12273445873398844,-0.021641193691919663,5174.49806060606,36.82033762019653,5211.318398226256,92.40087553697745,7.79445681707996,92.72904268390417,300.0,0.0,1.0
NGC6015,1.98,108.0,2.0,0.11354331681359789,-0.012551896595462075,4875.689949494949,34.062995044079365,4909.752944539029,98.25408948232129,8.212474060067231,98.5967080088746,300.0,0.0,1.0
NGC6015,2.31,116.0,2.3,0.11445020698098347,0.01813978112398082,4799.166277056277,34.33506209429504,4833.501339150572,105.29042739014787,8.90584041165243,105.66640002118848,300.0,0.0,1.0
NGC6015,2.63,130.0,3.3,0.12503100609218418,0.017959465397087843,4822.050532319392,37.50930182765525,4859.559834147048,112.61435476883042,9.932243644148754,113.05150314704682,300.0,0.0,1.0
NGC6015,2.96,141.0,2.2,0.12581702837388684,-0.0064961971910463545,4967.839898648649,37.74510851216605,5005.585007160815,121.26337493241725,10.570029384822519,121.72317618759384,300.0,0.0,1.0
NGC6015,3.28,146.0,1.6,0.1209833492477181,-0.023876347140097315,5122.542103658538,36.29500477431543,5158.837108432853,129.622290135609,10.910894356548166,130.08068924963365,300.0,0.0,1.0
NGC6015,3.61,150.0,1.4,0.11011923976669756,-0.05080289161123294,5238.143074792243,33.03577193000927,5271.178846722252,137.51253215616384,10.920583165167209,137.94548066778893,300.0,0.0,1.0
NGC6015,3.94,152.0,1.1,0.08745344078430435,-0.05310049213144444,5247.75497461929,26.236032235291304,5273.991006854581,143.79205332701804,10.167102193203712,144.151047748558,300.0,0.0,1.0
NGC6015,4.27,155.0,1.3,0.07507291495994424,-0.09419583121202424,5148.107259953162,22.521874487983272,5170.629134441145,148.26468898561112,9.806549039478085,148.58864830148931,300.0,0.0,1.0
NGC6015,4.6,152.0,1.8,0.02528419218436833,-0.11396939201029826,4894.232282608696,7.585257655310499,4901.817540264006,150.04488828347334,5.906960742583981,150.16111575642486,300.0,0.0,1.0
NGC6015,4.94,150.0,2.4,-0.0005372836845535362,-0.06089955870577388,4557.103684210527,-0.16118510536606087,4556.942499105161,150.04030191918437,0.0,150.0376484272514,300.0,0.0,1.0
NGC6015,5.3,147.0,5.5,-0.016725959439730348,-0.02823478771770074,4146.324773584905,-5.0177878319191045,4141.306985752986,148.24142909456856,0.0,148.15170273908709,300.0,0.0,1.0
NGC6015,5.63,145.0,3.8,-0.020981478182451076,0.12261212164016491,3814.3470870337483,-6.2944434547353225,3808.052643579013,146.54273813464795,0.0,146.4217756460761,300.0,0.0,1.0
NGC6015,5.96,152.0,4.1,0.06419804084277851,0.07594664999639067,3605.3831040268456,19.259412252833553,3624.642516279679,146.58814174413973,10.713827375260811,146.97914612973804,300.0,0.0,1.0
NGC6015,6.27,149.0,1.4,0.034690486115865206,-0.07800095964662647,3415.299728867624,10.407145834759561,3425.706874702383,146.33499000580824,8.077920795844834,146.55777735891036,300.0,0.0,1.0
NGC6015,8.24,149.0,4.0,0.09616441880633274,0.02204182783737532,2365.159381067961,28.84932564189982,2394.0087067098607,139.60269803983016,15.418120614694079,140.45152809168454,300.0,0.0,1.0
NGC6015,10.3,146.0,4.0,0.12183199759608955,0.008011928257225368,1618.129330097087,36.54959927882687,1654.6789293759139,129.0996982955421,19.40259963437675,130.54958051472977,300.0,0.0,1.0
NGC6015,11.13,149.0,3.2,0.12699438856875095,0.004134992268170268,1434.3953998203053,38.098316570625286,1472.4937163909306,126.35197188805563,20.59209225482101,128.01896368675642,300.0,0.0,1.0
NGC6015,11.95,152.0,2.8,0.12869617878099512,0.0014008554239716003,1290.833288702929,38.60885363429854,1329.4421423372276,124.19926650347014,21.479660167932536,126.04298314832869,300.0,0.0,1.0
NGC6015,12.72,153.0,2.4,0.12928714214436,0.0006306928863028527,1159.8468081761005,38.786142643308,1198.6329508194085,121.46296307928603,22.21170264574235,123.47716847426847,300.0,0.0,1.0
NGC6015,13.58,156.0,2.2,0.129698146644664,0.00031436417744076794,1029.1250220913107,38.9094439933992,1068.03446608471,118.21809421573332,22.986740730916186,120.43217198668452,300.0,0.0,1.0
NGC6015,14.43,158.0,2.8,0.12982795683121498,0.00010182119005582024,920.6541718641718,38.94838704936449,959.6025589135362,115.26074657054758,23.707071205071486,117.67355236042773,300.0,0.0,1.0
NGC6015,15.29,158.0,3.1,0.12987123695828565,4.360656185438405e-05,825.9250228907785,38.961371087485695,864.8863939782641,112.37612557834515,24.407362904002067,114.99614325675299,300.0,0.0,1.0
NGC6015,16.02,159.0,3.8,0.12989890620861042,3.116451790453889e-05,754.6877465667915,38.96967186258313,793.6574184293746,109.95498033286168,24.98587887664914,112.75811209504432,300.0,0.0,1.0
NGC6015,16.88,161.0,3.6,0.12991888051253453,1.6852407765083344e-05,678.5504798578198,38.975664153760356,717.5261440115802,107.02304471467815,25.64974095220992,110.05381097860933,300.0,0.0,1.0
NGC6015,17.73,163.0,4.0,0.12992785055532155,6.797787352769147e-06,613.8361872532431,38.978355166596465,652.8145424198395,104.3231307045566,26.28851911203359,107.58439402210598,300.0,0.0,1.0
NGC6015,18.59,162.0,4.8,0.1299304291830358,3.3714149109131952e-06,556.6782356105433,38.97912875491074,595.6573643654541,101.7283067783987,26.918803902732947,105.22960801767624,300.0,0.0,1.0
NGC6015,19.32,164.0,5.7,0.12993312145236782,2.7016588317191337e-06,515.3896946169773,38.97993643571035,554.3696310526876,99.78641641025096,27.442528526685074,103.4911651878455,300.0,0.0,1.0
NGC6015,20.18,165.0,7.0,0.12993444552602365,1.251863210940951e-06,473.6706888007929,38.980333657807094,512.6510224586,97.7684739576107,28.046802548856565,101.7118362493498,300.0,0.0,1.0
NGC6015,21.04,166.0,6.3,0.12993527465709065,5.095366259200151e-07,435.81847908745254,38.98058239712719,474.79906148457974,95.75813699106725,28.63828649964163,99.94884818563723,300.0,0.0,1.0
NGC6015,21.89,163.0,7.0,0.12993532587218243,-1.4062064505881988e-07,402.1468250342622,38.98059776165473,441.1274227959169,93.82427191297569,29.211047310951074,98.26636904354726,300.0,0.0,1.0
NGC6015,22.63,159.0,8.5,0.12993509240298162,-3.0669936763871863e-07,377.0546177640301,38.980527720894486,416.0351454849246,92.37286398071677,29.700662321299202,97.03028054336359,300.0,0.0,1.0
NGC6015,23.48,155.0,9.1,0.12993484029997399,3.59195650029287e-08,351.2950085178875,38.9804520899922,390.27546060787967,90.8207399221125,30.253281062936246,95.72704850288143,300.0,0.0,1.0
NGC6015,24.34,154.0,8.0,0.12993516051478352,-1.4624609503965935e-07,327.1924774034511,38.980548154435056,366.17302555788615,89.24048912909431,30.802378837988297,94.40684001744232,300.0,0.0,1.0
